"type","genotype","N","mean","sd","se","gene"
"3348","Cother","tf2",4,9.63325628909541,5.70752114730889,2.85376057365444,"Solyc03g114860.2.1"
"3349","Ambr","tf2",4,320.502456463163,136.322764808518,68.161382404259,"Solyc03g115140.2.1"
"3350","Aother","tf2",4,768.723510173408,647.036542110019,323.518271055009,"Solyc03g115140.2.1"
"3351","Bmbr","tf2",3,325.122462288288,302.484053565009,174.639249751327,"Solyc03g115140.2.1"
"3352","Bother","tf2",4,144.867465868284,72.3330857919227,36.1665428959613,"Solyc03g115140.2.1"
"3353","Cmbr","tf2",4,646.096788621972,605.905503684043,302.952751842022,"Solyc03g115140.2.1"
"3354","Cother","tf2",4,308.396888578983,196.677614345726,98.3388071728631,"Solyc03g115140.2.1"
"3355","Ambr","tf2",4,0.461039153249376,0.301665021905676,0.150832510952838,"Solyc03g116910.2.1"
"3356","Aother","tf2",4,0.796117154398445,1.29045273369631,0.645226366848154,"Solyc03g116910.2.1"
"3357","Bmbr","tf2",3,1.38777878078145e-17,0,0,"Solyc03g116910.2.1"
"3358","Bother","tf2",4,7.64580365013611,5.34896045353316,2.67448022676658,"Solyc03g116910.2.1"
"3359","Cmbr","tf2",4,0.258466163654595,0.397071705098905,0.198535852549452,"Solyc03g116910.2.1"
"3360","Cother","tf2",4,5.20713345154045,2.09789449390651,1.04894724695325,"Solyc03g116910.2.1"
"3361","Ambr","tf2",4,0.651582115307467,1.18902365057839,0.594511825289195,"Solyc03g117200.2.1"
"3362","Aother","tf2",4,0.262280771670524,0.42399015783687,0.211995078918435,"Solyc03g117200.2.1"
"3363","Bmbr","tf2",3,3.21008207045049,2.46002795211075,1.42029780036514,"Solyc03g117200.2.1"
"3364","Bother","tf2",4,6.4419932546795,4.56982200327443,2.28491100163721,"Solyc03g117200.2.1"
"3365","Cmbr","tf2",4,2.91002491330331,2.0152145914003,1.00760729570015,"Solyc03g117200.2.1"
"3366","Cother","tf2",4,3.4797303548512,2.51722739962909,1.25861369981455,"Solyc03g117200.2.1"
"3367","Ambr","tf2",4,132.473060336541,67.888951360153,33.9444756800765,"Solyc03g117730.2.1"
"3368","Aother","tf2",4,241.156286082476,200.387134038335,100.193567019167,"Solyc03g117730.2.1"
"3369","Bmbr","tf2",3,145.255334962959,138.184695637049,79.7809712239366,"Solyc03g117730.2.1"
"3370","Bother","tf2",4,49.4635075026276,11.0348782421271,5.51743912106353,"Solyc03g117730.2.1"
"3371","Cmbr","tf2",4,98.4376079707292,25.4911939495023,12.7455969747512,"Solyc03g117730.2.1"
"3372","Cother","tf2",4,119.613185325782,108.406730227659,54.2033651138293,"Solyc03g117730.2.1"
"3373","Ambr","tf2",4,13.949253734594,4.94915742337579,2.47457871168789,"Solyc03g118160.1.1"
"3374","Aother","tf2",4,55.4809470576949,41.1808090236743,20.5904045118372,"Solyc03g118160.1.1"
"3375","Bmbr","tf2",3,55.2098405620197,31.4438474763788,18.1541138048449,"Solyc03g118160.1.1"
"3376","Bother","tf2",4,15.1433213507469,3.31495077272504,1.65747538636252,"Solyc03g118160.1.1"
"3377","Cmbr","tf2",4,17.446360119166,15.6503892685678,7.82519463428389,"Solyc03g118160.1.1"
"3378","Cother","tf2",4,19.9978002641174,17.9767994923926,8.9883997461963,"Solyc03g118160.1.1"
"3379","Ambr","tf2",4,2.44241294803192,4.24174609846725,2.12087304923363,"Solyc03g120970.2.1"
"3380","Aother","tf2",4,0.262280771670524,0.42399015783687,0.211995078918435,"Solyc03g120970.2.1"
"3381","Bmbr","tf2",3,2.76818869376145,1.99689942820561,1.15291042241912,"Solyc03g120970.2.1"
"3382","Bother","tf2",4,7.89522205196405,5.89148510575189,2.94574255287595,"Solyc03g120970.2.1"
"3383","Cmbr","tf2",4,3.31434495147995,6.09076530546497,3.04538265273249,"Solyc03g120970.2.1"
"3384","Cother","tf2",4,6.83831164467678,3.67136089783168,1.83568044891584,"Solyc03g120970.2.1"
"3385","Ambr","tf2",4,4.82645320105668,2.65878588415723,1.32939294207861,"Solyc04g007360.1.1"
"3386","Aother","tf2",4,10.9660388312506,14.4830387070655,7.24151935353277,"Solyc04g007360.1.1"
"3387","Bmbr","tf2",3,6.26389629054643,8.62096046761755,4.97731384665211,"Solyc04g007360.1.1"
"3388","Bother","tf2",4,2.53905556380366,1.0735341583563,0.536767079178151,"Solyc04g007360.1.1"
"3389","Cmbr","tf2",4,1.45652249130885,1.57586424036915,0.787932120184575,"Solyc04g007360.1.1"
"3390","Cother","tf2",4,6.77491557527617,6.48993234588155,3.24496617294077,"Solyc04g007360.1.1"
"3391","Ambr","tf2",4,1.38777878078145e-17,0,0,"Solyc04g007400.2.1"
"3392","Aother","tf2",4,0.262280771670524,0.42399015783687,0.211995078918435,"Solyc04g007400.2.1"
"3393","Bmbr","tf2",3,1.38777878078145e-17,0,0,"Solyc04g007400.2.1"
"3394","Bother","tf2",4,6.06391089938928,2.69142351694009,1.34571175847004,"Solyc04g007400.2.1"
"3395","Cmbr","tf2",4,0.445373705311705,0.53107561736997,0.265537808684985,"Solyc04g007400.2.1"
"3396","Cother","tf2",4,4.17751342410173,3.2466339957503,1.62331699787515,"Solyc04g007400.2.1"
"3397","Ambr","tf2",4,4.52336011760139,1.74442734127622,0.872213670638112,"Solyc04g009960.2.1"
"3398","Aother","tf2",4,2.08215407602109,1.86962082447541,0.934810412237704,"Solyc04g009960.2.1"
"3399","Bmbr","tf2",3,4.2048445273764,2.33011048707841,1.34528991695629,"Solyc04g009960.2.1"
"3400","Bother","tf2",4,14.4425017660371,4.06596821321317,2.03298410660658,"Solyc04g009960.2.1"
"3401","Cmbr","tf2",4,3.17063150737191,2.47334437237873,1.23667218618937,"Solyc04g009960.2.1"
"3402","Cother","tf2",4,14.7384750628837,11.5535086035196,5.77675430175982,"Solyc04g009960.2.1"
"3403","Ambr","tf2",4,48.2056358570997,45.8172354084629,22.9086177042315,"Solyc04g012080.1.1"
"3404","Aother","tf2",4,241.745405864321,273.246909268112,136.623454634056,"Solyc04g012080.1.1"
"3405","Bmbr","tf2",3,57.0090119753187,55.9136227887174,32.2817451684332,"Solyc04g012080.1.1"
"3406","Bother","tf2",4,39.3459881241321,58.7293129249987,29.3646564624993,"Solyc04g012080.1.1"
"3407","Cmbr","tf2",4,38.3031126215642,41.5875484877996,20.7937742438998,"Solyc04g012080.1.1"
"3408","Cother","tf2",4,34.5332211516173,38.8907616793933,19.4453808396967,"Solyc04g012080.1.1"
"3409","Ambr","tf2",4,7.27549245326754,3.13141632793425,1.56570816396712,"Solyc04g014640.1.1"
"3410","Aother","tf2",4,19.8724604886491,19.1764630233846,9.58823151169232,"Solyc04g014640.1.1"
"3411","Bmbr","tf2",3,10.905359895264,14.6108462846595,8.43557603553638,"Solyc04g014640.1.1"
"3412","Bother","tf2",4,3.4512665107862,3.0291656001533,1.51458280007665,"Solyc04g014640.1.1"
"3413","Cmbr","tf2",4,1.97265578840826,2.46491342592253,1.23245671296127,"Solyc04g014640.1.1"
"3414","Cother","tf2",4,3.97339063067991,1.50497314747478,0.752486573737392,"Solyc04g014640.1.1"
"3415","Ambr","tf2",4,24.23427304491,21.7364459672581,10.8682229836291,"Solyc04g014750.1.1"
"3416","Aother","tf2",4,17.8331859969044,19.744245399777,9.87212269988848,"Solyc04g014750.1.1"
"3417","Bmbr","tf2",3,6.65022895754804,3.68903929285859,2.12986782878301,"Solyc04g014750.1.1"
"3418","Bother","tf2",4,1.17707030049484,1.56651476749857,0.783257383749287,"Solyc04g014750.1.1"
"3419","Cmbr","tf2",4,19.4397272379211,17.1798567853111,8.58992839265557,"Solyc04g014750.1.1"
"3420","Cother","tf2",4,3.25307564941174,2.36893448010711,1.18446724005355,"Solyc04g014750.1.1"
"3421","Ambr","tf2",4,1.38777878078145e-17,0,0,"Solyc04g015520.2.1"
"3422","Aother","tf2",4,32.7935552751851,61.5031067907571,30.7515533953786,"Solyc04g015520.2.1"
"3423","Bmbr","tf2",3,0.634936013960284,0.349045095943846,0.201521280102498,"Solyc04g015520.2.1"
"3424","Bother","tf2",4,2.93136830834403,2.48396189898441,1.24198094949221,"Solyc04g015520.2.1"
"3425","Cmbr","tf2",4,1.18508388215925,0.693816089091484,0.346908044545742,"Solyc04g015520.2.1"
"3426","Cother","tf2",4,1.21609956047335,1.21722922382316,0.608614611911579,"Solyc04g015520.2.1"
"3427","Ambr","tf2",4,4.92816318082468,2.844535005113,1.4222675025565,"Solyc04g016540.1.1"
"3428","Aother","tf2",4,20.3251361173026,17.8918789919888,8.94593949599441,"Solyc04g016540.1.1"
"3429","Bmbr","tf2",3,3.96377910765391,3.78577592368357,2.18571874863031,"Solyc04g016540.1.1"
"3430","Bother","tf2",4,3.06020596679365,2.94144382643349,1.47072191321675,"Solyc04g016540.1.1"
"3431","Cmbr","tf2",4,2.17648041797798,1.68121548796296,0.840607743981478,"Solyc04g016540.1.1"
"3432","Cother","tf2",4,4.5666782932407,3.47398758172432,1.73699379086216,"Solyc04g016540.1.1"
"3433","Ambr","tf2",4,7.4816512974919,4.42450941819621,2.21225470909811,"Solyc04g025620.1.1"
"3434","Aother","tf2",4,20.8878623511562,28.2529462099955,14.1264731049977,"Solyc04g025620.1.1"
"3435","Bmbr","tf2",3,8.07923312133375,5.70187311460234,3.29197797760075,"Solyc04g025620.1.1"
"3436","Bother","tf2",4,5.72090845983201,1.72864215800444,0.864321079002218,"Solyc04g025620.1.1"
"3437","Cmbr","tf2",4,6.13842126704193,2.34712917725692,1.17356458862846,"Solyc04g025620.1.1"
"3438","Cother","tf2",4,6.72935513003336,2.35052107815914,1.17526053907957,"Solyc04g025620.1.1"
"3439","Ambr","tf2",4,12.7507062487207,6.45292602692797,3.22646301346398,"Solyc04g040000.2.1"
"3440","Aother","tf2",4,44.5136475333333,57.8535717374974,28.9267858687487,"Solyc04g040000.2.1"
"3441","Bmbr","tf2",3,8.519610393006,2.50024802406409,1.44351886973423,"Solyc04g040000.2.1"
"3442","Bother","tf2",4,10.1544342200778,2.95970596056908,1.47985298028454,"Solyc04g040000.2.1"
"3443","Cmbr","tf2",4,16.9350649087721,13.6166887115496,6.8083443557748,"Solyc04g040000.2.1"
"3444","Cother","tf2",4,14.5680395674638,5.62540645570797,2.81270322785398,"Solyc04g040000.2.1"
"3445","Ambr","tf2",4,3.20435236305954,2.46820736974419,1.23410368487209,"Solyc04g049080.2.1"
"3446","Aother","tf2",4,0.262280771670524,0.42399015783687,0.211995078918435,"Solyc04g049080.2.1"
"3447","Bmbr","tf2",3,2.15442684523862,1.28817971214841,0.743730903573501,"Solyc04g049080.2.1"
"3448","Bother","tf2",4,5.87580777809019,4.86056859067409,2.43028429533704,"Solyc04g049080.2.1"
"3449","Cmbr","tf2",4,2.32007894009549,4.01150477454306,2.00575238727153,"Solyc04g049080.2.1"
"3450","Cother","tf2",4,4.79180223931894,3.69752390472674,1.84876195236337,"Solyc04g049080.2.1"
"3451","Ambr","tf2",4,57.7590961510418,20.753800604161,10.3769003020805,"Solyc04g049660.1.1"
"3452","Aother","tf2",4,94.7617596855998,66.4355403217728,33.2177701608864,"Solyc04g049660.1.1"
"3453","Bmbr","tf2",3,53.1764767795771,46.3461605032694,26.7579682424682,"Solyc04g049660.1.1"
"3454","Bother","tf2",4,27.2572124817755,8.24985599867517,4.12492799933758,"Solyc04g049660.1.1"
"3455","Cmbr","tf2",4,32.133530500773,16.1543938312027,8.07719691560133,"Solyc04g049660.1.1"
"3456","Cother","tf2",4,53.6817644284828,44.0018779290312,22.0009389645156,"Solyc04g049660.1.1"
"3457","Ambr","tf2",4,0.289394304912165,0.521919397932492,0.260959698966246,"Solyc04g054260.2.1"
"3458","Aother","tf2",4,1.59700136467636,2.59040555021323,1.29520277510662,"Solyc04g054260.2.1"
"3459","Bmbr","tf2",3,0.634936013960284,0.349045095943846,0.201521280102498,"Solyc04g054260.2.1"
"3460","Bother","tf2",4,16.5727342340592,2.36444234531717,1.18222117265858,"Solyc04g054260.2.1"
"3461","Cmbr","tf2",4,2.52331061423277,2.99401161832508,1.49700580916254,"Solyc04g054260.2.1"
"3462","Cother","tf2",4,12.6314397474056,3.07823537911329,1.53911768955664,"Solyc04g054260.2.1"
"3463","Ambr","tf2",4,3.80195960328258,3.16979306609016,1.58489653304508,"Solyc04g054910.2.1"
"3464","Aother","tf2",4,1.39262481674008,1.05394857792172,0.526974288960859,"Solyc04g054910.2.1"
"3465","Bmbr","tf2",3,4.05073353822141,3.96016865731992,2.28640444033997,"Solyc04g054910.2.1"
"3466","Bother","tf2",4,13.8345015002754,4.88875586470584,2.44437793235292,"Solyc04g054910.2.1"
"3467","Cmbr","tf2",4,4.63768974578739,6.27998766281383,3.13999383140692,"Solyc04g054910.2.1"
"3468","Cother","tf2",4,13.9100924128152,8.55917645554337,4.27958822777168,"Solyc04g054910.2.1"
"3469","Ambr","tf2",4,3.27536916154916,2.02664723864146,1.01332361932073,"Solyc04g064670.2.1"
"3470","Aother","tf2",4,1.30493263334701,1.57265919490782,0.786329597453909,"Solyc04g064670.2.1"
"3471","Bmbr","tf2",3,3.08048884174606,1.70568180227756,0.984775847696796,"Solyc04g064670.2.1"
"3472","Bother","tf2",4,13.1630662763288,9.9002858367264,4.9501429183632,"Solyc04g064670.2.1"
"3473","Cmbr","tf2",4,3.58382226037352,1.93406579618623,0.967032898093114,"Solyc04g064670.2.1"
"3474","Cother","tf2",4,4.76524104694662,3.11940817143366,1.55970408571683,"Solyc04g064670.2.1"
"3475","Ambr","tf2",4,859.360043071579,559.873888663271,279.936944331636,"Solyc04g071660.2.1"
"3476","Aother","tf2",4,1719.66843589882,1766.43425077894,883.217125389472,"Solyc04g071660.2.1"
"3477","Bmbr","tf2",3,729.933703922259,435.146586098386,251.23199862085,"Solyc04g071660.2.1"
"3478","Bother","tf2",4,387.841663639461,52.853026379527,26.4265131897635,"Solyc04g071660.2.1"
"3479","Cmbr","tf2",4,664.642711700724,372.050029272453,186.025014636226,"Solyc04g071660.2.1"
"3480","Cother","tf2",4,1206.68615637933,1335.69511195844,667.847555979218,"Solyc04g071660.2.1"
"3481","Ambr","tf2",4,29.8946255987729,19.2670896022809,9.63354480114045,"Solyc04g072110.2.1"
"3482","Aother","tf2",4,93.9012023949213,130.737377498517,65.3686887492586,"Solyc04g072110.2.1"
"3483","Bmbr","tf2",3,21.2380562756978,18.6913086875328,10.7914321022535,"Solyc04g072110.2.1"
"3484","Bother","tf2",4,17.107558285425,6.09548347064642,3.04774173532321,"Solyc04g072110.2.1"
"3485","Cmbr","tf2",4,17.197231048539,8.24416525200967,4.12208262600484,"Solyc04g072110.2.1"
"3486","Cother","tf2",4,34.0969712359281,32.4639829401251,16.2319914700626,"Solyc04g072110.2.1"
"3487","Ambr","tf2",4,629.46835176786,247.904484492288,123.952242246144,"Solyc04g072450.2.1"
"3488","Aother","tf2",4,1467.81922718489,691.229857977248,345.614928988624,"Solyc04g072450.2.1"
"3489","Bmbr","tf2",3,633.515234912281,373.726214362477,215.770930465396,"Solyc04g072450.2.1"
"3490","Bother","tf2",4,274.244514256483,122.410629736952,61.205314868476,"Solyc04g072450.2.1"
"3491","Cmbr","tf2",4,870.987853175994,231.468419317642,115.734209658821,"Solyc04g072450.2.1"
"3492","Cother","tf2",4,600.100320346008,422.367404910684,211.183702455342,"Solyc04g072450.2.1"
"3493","Ambr","tf2",4,0.289394304912165,0.521919397932492,0.260959698966246,"Solyc04g072780.2.1"
"3494","Aother","tf2",4,0.264672936355304,0.428757041987645,0.214378520993822,"Solyc04g072780.2.1"
"3495","Bmbr","tf2",3,1.38777878078145e-17,0,0,"Solyc04g072780.2.1"
"3496","Bother","tf2",4,6.0438754906393,3.77669473012917,1.88834736506458,"Solyc04g072780.2.1"
"3497","Cmbr","tf2",4,1.67498227673137,0.885169239223869,0.442584619611934,"Solyc04g072780.2.1"
"3498","Cother","tf2",4,5.12976775831905,3.10401089090869,1.55200544545434,"Solyc04g072780.2.1"
"3499","Ambr","tf2",4,3.67400618411053,4.31244771870943,2.15622385935471,"Solyc04g073990.2.1"
"3500","Aother","tf2",4,2.8782828920082,4.14398976366693,2.07199488183347,"Solyc04g073990.2.1"
"3501","Bmbr","tf2",3,2.0296180178436,1.25913992416774,0.726964774165648,"Solyc04g073990.2.1"
"3502","Bother","tf2",4,19.5102155962947,13.9742968638212,6.9871484319106,"Solyc04g073990.2.1"
"3503","Cmbr","tf2",4,5.88918590124376,5.29588521256527,2.64794260628264,"Solyc04g073990.2.1"
"3504","Cother","tf2",4,9.96331911836968,7.55900065028764,3.77950032514382,"Solyc04g073990.2.1"
"3505","Ambr","tf2",4,3.01002718389074,1.55678517516422,0.778392587582108,"Solyc04g074120.2.1"
"3506","Aother","tf2",4,26.1535119083136,42.4477796420534,21.2238898210267,"Solyc04g074120.2.1"
"3507","Bmbr","tf2",3,3.81309925624443,2.20579293853121,1.27351514683757,"Solyc04g074120.2.1"
"3508","Bother","tf2",4,3.37203446578726,1.66693920746844,0.833469603734222,"Solyc04g074120.2.1"
"3509","Cmbr","tf2",4,3.46155129972021,2.47883118380456,1.23941559190228,"Solyc04g074120.2.1"
"3510","Cother","tf2",4,7.9961317236692,5.49447056880871,2.74723528440436,"Solyc04g074120.2.1"
"3511","Ambr","tf2",4,423.098025644405,268.19187785192,134.09593892596,"Solyc04g074560.1.1"
"3512","Aother","tf2",4,985.542756615294,783.536021427347,391.768010713673,"Solyc04g074560.1.1"
"3513","Bmbr","tf2",3,293.794616014957,229.788887903301,132.668676287756,"Solyc04g074560.1.1"
"3514","Bother","tf2",4,254.949975098616,91.060702093366,45.530351046683,"Solyc04g074560.1.1"
"3515","Cmbr","tf2",4,377.20088120501,86.0761118056949,43.0380559028474,"Solyc04g074560.1.1"
"3516","Cother","tf2",4,461.97779190425,301.724250477721,150.86212523886,"Solyc04g074560.1.1"
"3517","Ambr","tf2",4,7.4652321218178,4.02232117200484,2.01116058600242,"Solyc04g076240.1.1"
"3518","Aother","tf2",4,14.8922316404433,4.83405293452878,2.41702646726439,"Solyc04g076240.1.1"
"3519","Bmbr","tf2",3,2.22393546793963,1.2617439436643,0.728468205522966,"Solyc04g076240.1.1"
"3520","Bother","tf2",4,0.363058501662872,0.430393279699629,0.215196639849814,"Solyc04g076240.1.1"
"3521","Cmbr","tf2",4,5.42283123155263,7.03898469975224,3.51949234987612,"Solyc04g076240.1.1"
"3522","Cother","tf2",4,3.91518927278453,4.26468247312051,2.13234123656025,"Solyc04g076240.1.1"
"3523","Ambr","tf2",4,13.0758839847403,8.19320360995271,4.09660180497635,"Solyc04g081300.2.1"
"3524","Aother","tf2",4,5.24942459168027,4.68965313067714,2.34482656533857,"Solyc04g081300.2.1"
"3525","Bmbr","tf2",3,12.3343089662244,7.82950820354399,4.5203686689385,"Solyc04g081300.2.1"
"3526","Bother","tf2",4,40.2736550043099,20.3283469977991,10.1641734988996,"Solyc04g081300.2.1"
"3527","Cmbr","tf2",4,47.6812047169155,33.7275033571189,16.8637516785594,"Solyc04g081300.2.1"
"3528","Cother","tf2",4,35.4680839083412,20.1122008535738,10.0561004267869,"Solyc04g081300.2.1"
"3529","Ambr","tf2",4,1.04999202870578,1.12194905414894,0.560974527074468,"Solyc04g082050.2.1"
"3530","Aother","tf2",4,1.38777878078145e-17,0,0,"Solyc04g082050.2.1"
"3531","Bmbr","tf2",3,1.75678213501879,1.6518610501819,0.95370242198638,"Solyc04g082050.2.1"
"3532","Bother","tf2",4,7.64029996086401,3.62113360393462,1.81056680196731,"Solyc04g082050.2.1"
"3533","Cmbr","tf2",4,3.84382239780877,5.39214224114948,2.69607112057474,"Solyc04g082050.2.1"
"3534","Cother","tf2",4,6.24572047778044,6.12526670751192,3.06263335375596,"Solyc04g082050.2.1"
"3535","Ambr","tf2",4,41.3623962952568,15.7819147807137,7.89095739035687,"Solyc04g082140.2.1"
"3536","Aother","tf2",4,22.8112659161805,12.1745323621736,6.08726618108679,"Solyc04g082140.2.1"
"3537","Bmbr","tf2",3,36.6573285239709,21.6698773914478,12.5111095452586,"Solyc04g082140.2.1"
"3538","Bother","tf2",4,158.394040033438,25.1395131994304,12.5697565997152,"Solyc04g082140.2.1"
"3539","Cmbr","tf2",4,69.0317725508635,40.6443364799376,20.3221682399688,"Solyc04g082140.2.1"
"3540","Cother","tf2",4,164.585849730043,36.6844778239695,18.3422389119847,"Solyc04g082140.2.1"
"3541","Ambr","tf2",4,4.28219844912019,3.24323597360123,1.62161798680061,"Solyc04g082770.2.1"
"3542","Aother","tf2",4,0.529139521994693,0.857102871340818,0.428551435670409,"Solyc04g082770.2.1"
"3543","Bmbr","tf2",3,4.74545514360118,2.14899945792817,1.24072541552319,"Solyc04g082770.2.1"
"3544","Bother","tf2",4,7.22738659823395,1.08841044993261,0.544205224966306,"Solyc04g082770.2.1"
"3545","Cmbr","tf2",4,4.79893201199264,1.39065591871129,0.695327959355645,"Solyc04g082770.2.1"
"3546","Cother","tf2",4,5.37777521441853,4.4012401344668,2.2006200672334,"Solyc04g082770.2.1"
"3547","Ambr","tf2",4,26.374274312753,11.264599251172,5.63229962558599,"Solyc05g005810.2.1"
"3548","Aother","tf2",4,65.3409299221563,54.7801003460194,27.3900501730097,"Solyc05g005810.2.1"
"3549","Bmbr","tf2",3,24.6754524788627,25.2268516051985,14.5647295650681,"Solyc05g005810.2.1"
"3550","Bother","tf2",4,19.5047910056648,11.7481485043972,5.87407425219861,"Solyc05g005810.2.1"
"3551","Cmbr","tf2",4,14.4452965590278,7.28083492794627,3.64041746397314,"Solyc05g005810.2.1"
"3552","Cother","tf2",4,21.7302597206597,32.5316911631582,16.2658455815791,"Solyc05g005810.2.1"
"3553","Ambr","tf2",4,3.32752566734254,2.42557993632078,1.21278996816039,"Solyc05g006780.2.1"
"3554","Aother","tf2",4,0.264672936355304,0.428757041987645,0.214378520993822,"Solyc05g006780.2.1"
"3555","Bmbr","tf2",3,1.92898543832748,1.94561393775152,1.12330073069993,"Solyc05g006780.2.1"
"3556","Bother","tf2",4,5.57933865872179,2.11359267781103,1.05679633890552,"Solyc05g006780.2.1"
"3557","Cmbr","tf2",4,3.88968150721177,3.26036762717883,1.63018381358941,"Solyc05g006780.2.1"
"3558","Cother","tf2",4,5.32690869400332,3.50728888060986,1.75364444030493,"Solyc05g006780.2.1"
"3559","Ambr","tf2",4,1.52197399968703,1.24560016059312,0.622800080296562,"Solyc05g008000.2.1"
"3560","Aother","tf2",4,10.5793520151856,18.8584126704854,9.42920633524272,"Solyc05g008000.2.1"
"3561","Bmbr","tf2",3,0.833209984450634,0.567869325331398,0.327859507844614,"Solyc05g008000.2.1"
"3562","Bother","tf2",4,2.94757171540118,1.89398172273227,0.946990861366135,"Solyc05g008000.2.1"
"3563","Cmbr","tf2",4,2.30677851384188,2.23777966619085,1.11888983309542,"Solyc05g008000.2.1"
"3564","Cother","tf2",4,1.41892556061269,1.24926052814853,0.624630264074266,"Solyc05g008000.2.1"
"3565","Ambr","tf2",4,8.87469382304292,8.4319465251354,4.2159732625677,"Solyc05g009060.2.1"
"3566","Aother","tf2",4,33.5013283603605,52.9767677102613,26.4883838551307,"Solyc05g009060.2.1"
"3567","Bmbr","tf2",3,17.6684411041122,22.9876272878779,13.2719128026871,"Solyc05g009060.2.1"
"3568","Bother","tf2",4,9.06804863670225,5.12842190376604,2.56421095188302,"Solyc05g009060.2.1"
"3569","Cmbr","tf2",4,5.92507787818691,6.17947862376463,3.08973931188231,"Solyc05g009060.2.1"
"3570","Cother","tf2",4,9.32845245841457,7.99679491725597,3.99839745862798,"Solyc05g009060.2.1"
"3571","Ambr","tf2",4,10.4835531415732,2.8874032726984,1.4437016363492,"Solyc05g010620.1.1"
"3572","Aother","tf2",4,27.9712125814884,30.054151361999,15.0270756809995,"Solyc05g010620.1.1"
"3573","Bmbr","tf2",3,36.0896844942471,41.0139192584555,23.6793973243909,"Solyc05g010620.1.1"
"3574","Bother","tf2",4,4.37521180190754,2.7161802402769,1.35809012013845,"Solyc05g010620.1.1"
"3575","Cmbr","tf2",4,5.07819235732272,3.15208278677083,1.57604139338541,"Solyc05g010620.1.1"
"3576","Cother","tf2",4,4.54245122671677,4.32565893786208,2.16282946893104,"Solyc05g010620.1.1"
"3577","Ambr","tf2",4,6.51912739622236,3.0886412996095,1.54432064980475,"Solyc05g015590.1.1"
"3578","Aother","tf2",4,0.262280771670524,0.42399015783687,0.211995078918435,"Solyc05g015590.1.1"
"3579","Bmbr","tf2",3,10.6556624769161,14.8141930174572,8.552978326456,"Solyc05g015590.1.1"
"3580","Bother","tf2",4,8.62225707061842,6.75508091954657,3.37754045977328,"Solyc05g015590.1.1"
"3581","Cmbr","tf2",4,3.95852845486869,2.05011912034988,1.02505956017494,"Solyc05g015590.1.1"
"3582","Cother","tf2",4,3.36585063804787,2.20028459011449,1.10014229505724,"Solyc05g015590.1.1"
"3583","Ambr","tf2",4,30.535075127447,17.8482245544582,8.9241122772291,"Solyc05g043330.2.1"
"3584","Aother","tf2",4,106.859381832797,164.3077793248,82.1538896624,"Solyc05g043330.2.1"
"3585","Bmbr","tf2",3,18.3605114605451,16.0921854842483,9.29082762118015,"Solyc05g043330.2.1"
"3586","Bother","tf2",4,21.5079760278313,11.6558657713538,5.82793288567692,"Solyc05g043330.2.1"
"3587","Cmbr","tf2",4,27.934048412733,19.9228873451693,9.96144367258467,"Solyc05g043330.2.1"
"3588","Cother","tf2",4,23.1094652516176,9.54637036872739,4.77318518436369,"Solyc05g043330.2.1"
"3589","Ambr","tf2",4,7.51393854961828,4.91536217298912,2.45768108649456,"Solyc05g045650.2.1"
"3590","Aother","tf2",4,35.0096213117203,20.4952415295298,10.2476207647649,"Solyc05g045650.2.1"
"3591","Bmbr","tf2",3,8.97085771520559,5.10082179067959,2.94496083393717,"Solyc05g045650.2.1"
"3592","Bother","tf2",4,8.75675171706895,7.55655735362061,3.7782786768103,"Solyc05g045650.2.1"
"3593","Cmbr","tf2",4,4.8598584074336,4.16778817153349,2.08389408576675,"Solyc05g045650.2.1"
"3594","Cother","tf2",4,7.38503143063273,3.56894199374426,1.78447099687213,"Solyc05g045650.2.1"
"3595","Ambr","tf2",4,16.8552224864273,19.3489694302291,9.67448471511456,"Solyc05g047560.1.1"
"3596","Aother","tf2",4,52.0899523827192,78.1390147829015,39.0695073914508,"Solyc05g047560.1.1"
"3597","Bmbr","tf2",3,10.8815631283246,13.3210946882395,7.69093760415559,"Solyc05g047560.1.1"
"3598","Bother","tf2",4,10.9200137829848,4.36382467462199,2.181912337311,"Solyc05g047560.1.1"
"3599","Cmbr","tf2",4,15.1693268619639,11.654455301533,5.82722765076648,"Solyc05g047560.1.1"
"3600","Cother","tf2",4,15.8973807181514,22.2285988411509,11.1142994205755,"Solyc05g047560.1.1"
"3601","Ambr","tf2",4,4.96242414363506,3.70397467175871,1.85198733587936,"Solyc05g050920.2.1"
"3602","Aother","tf2",4,0.802496243105478,1.30316565364261,0.651582826821307,"Solyc05g050920.2.1"
"3603","Bmbr","tf2",3,1.09939813388124,0.621984913600298,0.359103157299018,"Solyc05g050920.2.1"
"3604","Bother","tf2",4,7.90042194266963,2.88960430137347,1.44480215068674,"Solyc05g050920.2.1"
"3605","Cmbr","tf2",4,10.2927979955707,7.70920063201856,3.85460031600928,"Solyc05g050920.2.1"
"3606","Cother","tf2",4,7.06843326306666,4.56616968059444,2.28308484029722,"Solyc05g050920.2.1"
"3607","Ambr","tf2",4,6.6616879088196,1.03577840711799,0.517889203558997,"Solyc05g055790.2.1"
"3608","Aother","tf2",4,0.515088529323575,0.417991106660235,0.208995553330118,"Solyc05g055790.2.1"
"3609","Bmbr","tf2",3,8.44431441291362,2.05548477672952,1.18673468915997,"Solyc05g055790.2.1"
