"genotype" "gene" "Ambr" "Aother" "Bmbr" "Bother" "Cmbr" "Cother" "Ambr" "Aother" "Bmbr" "Bother" "Cmbr" "Cother" "PC1" "PC2" "PC3" "PC4" "PC5" "PC6" "ssom$unit.classif" "ssom$distances"
"2540" "tf2" "Solyc08g082470.1.1" 33.0527634523276 60.1536258248852 19.8960255471484 28.8056559394051 22.4953820879612 52.2091802933857 1.37514111041005 -1.04638551881571 -0.983169837716142 0.87041858470411 -0.473025382893186 0.257021044310878 -0.213194061288191 -0.395545516533982 -0.553214865291278 2.18845120396128 0.692022863467545 -3.01147995429574e-15 25 0.0727054294304865
"2541" "tf2" "Solyc08g082590.2.1" 193.445789751439 333.749855336344 47.1465172343651 46.842546403462 38.1666787489129 146.64340555612 -0.371884216591388 -0.438570970613204 -0.393762036042609 2.03804550041938 -0.497675616010494 -0.336152661161684 -1.23338222770944 0.0661051791559542 0.062323696644004 0.476358148307544 2.00059393053072 -1.60982338570648e-15 19 0.0126560888154674
"2542" "tf2" "Solyc08g082630.2.1" 19.5361246799345 37.537978676431 18.6753228899847 37.8587553461896 116.985435790114 46.7810861535561 -1.17073423728722 -0.0620659954880516 -1.0939994217415 0.653639756223804 1.38508586047865 0.288074037814324 -1.25364782700755 -1.26164812289985 1.67923822162157 -0.294071688836464 -0.110703900810021 -4.23272528138341e-16 34 0.0458857034670288
"2543" "tf2" "Solyc08g082640.2.1" 1.68535440593281 11.0273015967446 1.83765876110866 4.94420434323237 2.21547584372683 10.4939388877378 -0.74577076441484 1.87158540582555 -0.559562633423788 0.28462707692362 -0.121405405035165 -0.729473679875376 -0.450310088487346 1.77752887274079 1.4701693349918 -0.735796735504371 -0.0344933914146642 3.83026943495679e-15 20 0.0460682789892758
"2544" "tf2" "Solyc08g082670.2.1" 9.78360406370589 21.6880313794751 9.49654950158003 21.9208955020526 9.55273587316406 12.5095881127447 -0.786794607701672 1.77941790898615 -0.538691279802356 0.596439681917284 -0.617536281366157 -0.432835422033248 -0.858315342802216 1.97439130214987 0.881181153037652 -0.647575033083025 0.167534649138713 3.21964677141295e-15 20 0.0205755605322953
"2545" "tf2" "Solyc08g082860.2.1" 7.46785064554466 16.6960465412538 196.067469953755 11.8259891330254 9.27554005252351 16.8431332291181 0.162343081927984 -0.908354261816747 1.84097165311255 0.124507936460701 -0.622119758415242 -0.597348651269245 1.4765196307464 -0.289897540860019 -1.18866418772783 -0.61117835225929 1.53524581537522 -4.44089209850063e-16 1 0.0706791540836214
"2546" "tf2" "Solyc08g082880.2.1" 6.10970768995629 1.56917017457471 60.1683883996857 4.55798349406408 10.204621008118 9.56294037461535 0.098556453066341 -0.641428520947692 0.187051890508459 -1.308765880796 -0.0178764143414562 1.68246247251034 0.341957757860076 -1.1046933782571 -1.30185594316655 -0.0711817042764586 -1.63609497594049 -1.55431223447522e-15 18 0.0158173522629308
"2547" "tf2" "Solyc08g082900.2.1" 7.38180051821766 2.81671051462946 19.9038865540078 5.57788407515185 1.76488214019758 5.2078585014529 0.285613591172632 1.79317206607512 -1.09169463351522 -0.396519264450925 -0.594907821951651 0.00433606267004208 -0.242993172927167 1.99702323835527 0.675131893449476 0.356311598881305 -1.08802649751756 3.89965837399586e-15 6 0.0645138533655724
"2548" "tf2" "Solyc08g082920.2.1" 3.02117951311475 3.38782472088217 10.4786955640855 3.62284775110931 2.26972572984922 2.08068145719745 -1.24784190815837 0.0662744390714738 0.533980757888311 -0.92862964929893 1.51225622729004 0.0639601332074691 0.600576275169667 -1.33872226692925 1.19190828250285 -1.64985228252863 -0.759593563157359 1.62370117351429e-15 12 0.0268619105078279
"2549" "tf2" "Solyc08g083070.2.1" 11.3985521739154 18.7754474837038 18.9472526225415 9.76590396849387 79.7524294227322 13.5389285512285 0.633557379515869 -0.407257608814262 -0.597891961411421 -0.927610543184437 -0.439170027262285 1.73837276115654 -0.135290593508893 -0.483382345515379 -1.30825677514647 0.865430018610273 -1.64452429865175 -1.11022302462516e-15 24 0.0370555538622453
"2550" "tf2" "Solyc08g083240.2.1" 110.292884834899 155.947552087922 122.217891161222 309.809695046168 119.825905990419 352.695051749329 -1.34701427771928 0.260964519524586 -0.510469848619197 1.64022138528722 -0.309591634827205 0.265889856353878 -1.89398463799517 0.211960379860514 0.28824109466406 -0.523368457134581 1.06737625922989 -8.18789480661053e-16 28 0.0131237519676784
"2551" "tf2" "Solyc08g083250.2.1" 24.4776402005539 16.5126728354983 22.0639298950722 44.6215987759947 28.9805831539324 44.6831529885446 -0.672097176708163 0.0813516452109736 -0.720156547951526 0.0153733000921995 -0.613902779962512 1.90943155931903 -1.56789887862763 -0.13615128658726 -1.07542178788175 -0.0610181562377011 -1.13128664659082 -1.33226762955019e-15 23 0.0102950844581307
"2552" "tf2" "Solyc08g083260.2.1" 9.4533657749825 16.7407100181012 3.67458654702128 5.93052670326763 3.74439103927198 3.47573126626906 1.89593518023687 -0.52830378750284 0.127250676399976 -0.959995251144192 -0.116630064828947 -0.418256753160869 2.04182326505689 -0.0695063705657472 -0.331659146251549 1.43721700497748 -0.251648573574217 1.11022302462516e-16 2 0.0185569389777036
"2553" "tf2" "Solyc08g083300.2.1" 22.2317201840782 11.3877637156497 77.5067141505121 21.1855081951927 13.4064734403116 13.6709150872433 -1.05712654070659 -0.347599417661497 -0.846364251495102 -0.0497221911465867 0.705442984635502 1.59536941637427 -1.38909810381001 -1.41053081750383 0.109858239171513 -0.319842251320529 -1.12200548918294 -8.88178419700125e-16 18 0.0370648297244882
"2554" "tf2" "Solyc09g005120.2.1" 6.1952707877909 1.29697848692351 18.3560611739263 9.76607725343184 5.71939213020186 9.18153791263965 1.96884507647059 -0.483978099393126 -0.477084421809924 -0.541224829522222 -0.593863351456093 0.127305625710779 1.16761868555672 0.215811068758729 -0.7454455901387 1.96506515995582 -0.36483247658124 -4.68375338513738e-16 5 0.0280308435642884
"2555" "tf2" "Solyc09g005140.1.1" 9.9576043347456 6.1529406126617 6.68191358716492 5.47045063922896 4.37279970601978 8.11274356137051 -0.263512366717232 -0.427618615069668 -0.406773405147424 -0.489741684968236 -0.4475636899904 2.03520976189296 -0.892174367546617 -0.703063920062385 -1.4226912701999 0.119599769987086 -1.37135013569937 -1.88737914186277e-15 16 0.0233226661065585
"2556" "tf2" "Solyc09g005260.2.1" 5.9960864632223 9.65576059905334 5.26971571612499 26.4798146320488 2.86528306786433 3.95489221784794 -0.663614832986473 1.68605522274165 -0.48776936820186 0.781278545530906 -0.694419162315957 -0.621530404768268 -0.785753059194069 2.02428277037696 0.865932577428772 -0.512185769097351 0.478951464377357 2.60902410786912e-15 20 0.0436669264488395
"2557" "tf2" "Solyc09g005270.2.1" 16.8494797827143 10.0350059317904 12.6082495764405 9.68988398936981 13.7692563910075 10.4770859813497 -0.425066015161175 -0.332448321731481 -0.302165766381273 -0.530450092792601 -0.444261034305429 2.03439123037196 -0.903514825230596 -0.654383588265382 -1.4078476279795 -0.106326235459285 -1.39608075101747 -1.66533453693773e-15 16 0.0314383925519426
"2558" "tf2" "Solyc09g005290.1.1" 3.91271245495437 1.38777878078145e-17 5.36901104993023 3.61506928331155 3.42214828328061 4.53243975155273 -0.308021875275458 -0.377629794994542 -0.469756751672649 -0.390332441623865 -0.491018414774937 2.03675927834145 -1.01777056613948 -0.628927212830868 -1.40131943868508 0.129063578403376 -1.32210775389785 -1.4432899320127e-15 18 0.0723978098098925
"2559" "tf2" "Solyc09g005620.2.1" 15.094812570268 55.2896650222924 16.6894145963825 18.8617069091045 16.984908552165 27.8732643691258 -0.512428507643555 -0.550674934560387 -0.153834379507066 2.02013146656661 -0.342360149234573 -0.460833495621031 -1.07156892996024 -0.140324497699139 0.135299159604439 0.234556757453906 2.15067085738286 -2.1094237467878e-15 19 0.0123349187072891
"2560" "tf2" "Solyc09g005650.1.1" 24.8341175806803 27.021387224718 7.53278024548421 0.48463791962886 17.7219192495993 2.44188435337306 1.82301052446189 -0.820985918155187 -0.0130639975951333 -0.942755465836716 0.214161791541798 -0.260366934416647 1.92125677396771 -0.603506857949277 -0.195773732429964 1.51493439764313 -0.333148941216827 -4.44089209850063e-16 3 0.0423274050773595
"2561" "tf2" "Solyc09g005660.2.1" 17.6845867057744 19.0590401069105 10.8112210425366 5.82197298445025 10.9396218523803 4.3485891594078 1.97543248247106 -0.530577374784385 -0.309917299998377 -0.788416573162424 -0.311944156122128 -0.034577078403742 1.53142713379886 0.00238760737450468 -0.528471895447415 1.8115303211889 -0.446601251773291 -1.38777878078145e-16 3 0.0230422487583821
"2562" "tf2" "Solyc09g005850.2.1" 17.3091140093489 8.86010535025285 13.4432128810865 25.4365798610523 90.0555253514888 26.9575656167684 -0.532945223307002 0.668295438622897 -0.756504909571677 -0.194901221079557 1.69761913377908 -0.881563218443741 0.304675507225458 -0.487741383692983 2.59660411058026 -0.377575903671927 -0.31644587251236 1.99840144432528e-15 34 0.0572027828021531
"2563" "tf2" "Solyc09g005880.1.1" 0.384580832947509 2.02366315606925 2.35351984709894 2.91141907261142 0.202363186966182 6.29859353205442 -1.69907493023414 0.341577941911671 -0.028416215121224 1.36793945114324 0.258227262010408 -0.240253509709954 -1.32780414379259 -0.070609935366052 0.897740829482466 -1.22120373953255 1.1843653727447 -5.55111512312578e-17 28 0.0427402746044133
"2564" "tf2" "Solyc09g005990.2.1" 3.22579687803578 3.94756159514939 3.0435330227571 2.55556580800186 1.99903846384038 14.9621201593217 0.510830530061503 -0.295828931339909 1.55704372317259 -0.132872863320255 -0.161538402458394 -1.47763405611554 2.10821640482115 0.209760630560673 -0.0267253897862325 -0.434550320047415 1.4482416312464 1.22124532708767e-15 22 0.0716651893888962
"2565" "tf2" "Solyc09g006010.2.1" 0.617112377385505 0.829542458502712 1.38777878078145e-17 4.80088787965683 0.774242793790986 4.9505229294183 -0.581067772337878 -0.612686933365557 -0.644464211017011 1.85936727042708 0.444492067546281 -0.465640421252919 -1.13927619397237 -0.743740641808053 0.953616034455497 0.378130404150935 1.75011497058987 -1.99840144432528e-15 32 0.0186021013537245
"2566" "tf2" "Solyc09g007100.2.1" 21.975835751793 2.45696482091399 7.36341203792115 8.23676420148166 3.52977522515784 8.06827539160128 -0.174685564845295 -0.17097553720395 -0.700546196088027 -0.240453857319563 -0.691570322016294 1.97823147747313 -1.17959161781249 -0.254343889736038 -1.36462822327178 0.360299306823819 -1.28343365991624 -1.33226762955019e-15 16 0.0138934066777246
"2567" "tf2" "Solyc09g007150.2.1" 42.4344911754474 30.133465773559 10.2955961617268 17.6896295086353 13.9725876351276 14.843907425603 1.87742003417714 0.0553673746321262 -0.409889152668534 -1.07141872941782 -0.0608695472078505 -0.390609979515063 1.75619577861724 0.405832425620467 0.136106961613492 1.54788093627897 -0.734694849464209 1.4432899320127e-15 3 0.0217364388959156
"2568" "tf2" "Solyc09g007230.2.1" 126.763264204912 150.66706958565 173.385586888567 83.5058222277088 144.153297611111 114.966694564923 0.198492784135147 -0.967863109668825 0.668524979514578 1.53990108543024 -0.42782604945227 -1.01122968995887 0.299536244331684 -0.241688534273057 -0.24427268448845 0.358498641485653 2.48899695808935 -1.88737914186277e-15 19 0.0927683323100205
"2569" "tf2" "Solyc09g007320.2.1" 12.6770219310048 14.5814311050541 17.9023118318316 14.0094868843132 6.08888684558134 12.5433174393389 -0.412941818025759 -0.552728790960413 1.87211067669998 -0.577643174764901 -0.7262908814636 0.397493988514693 1.0635352805094 -0.30130349397033 -1.68876146218247 -1.30311285758521 0.339205807951892 -8.74300631892311e-16 1 0.0422681916759675
"2570" "tf2" "Solyc09g007450.2.1" 18.6211233813394 13.6301521822588 9.08132145597614 16.0862659291961 19.0958119774773 14.6997804201445 1.96675644504159 -0.618548001240807 -0.476265039394259 0.0581736207160894 -0.257096908003589 -0.673020117119029 1.28293071263205 0.10617596717782 -0.0270737394452831 2.07119463985321 0.552158189409269 -7.21644966006352e-16 10 0.0348816626597103
"2571" "tf2" "Solyc09g007510.1.1" 20.6491086369422 26.3291375814094 21.9277171362284 20.0439238694546 16.6222347939328 15.5846584239222 -0.504541239387443 -0.494242465791087 -0.0350452697103283 -0.740157775798263 -0.203553809090864 1.97754055977799 -0.600870354036016 -0.983198105766502 -1.35526460365429 -0.34379403961113 -1.42755279806729 -1.55431223447522e-15 17 0.0336163128313725
"2572" "tf2" "Solyc09g007550.2.1" 28.3570398374116 60.7139507184785 28.8856786834229 61.332883088649 38.2869826362585 97.0201040122054 -1.79679511951331 0.508075934793418 0.102077879424351 0.0168713115089902 -0.0548417764933952 1.22461177027995 -1.31875903110468 -0.186648063094116 -0.259295376220408 -1.6282400410267 -0.674868763028004 0 27 0.0454310095034419
"2573" "tf2" "Solyc09g007630.2.1" 19.4265703427616 32.3795182942153 62.4101662706589 14.8251462746578 12.7165947961012 15.7790959107837 0.172830824165065 -0.933796468656719 1.00135215588537 -1.33648825659977 -0.0471495740094571 1.14325131921551 1.1144345047916 -1.21789255903761 -1.47684529166878 -0.413068738729841 -0.982163967498082 -4.9960036108132e-16 18 0.0426458258265881
"2574" "tf2" "Solyc09g007690.1.1" 7.90079053491406 10.8963652250308 28.4266547093003 2.83180759428129 5.02161635135369 0.647406486285615 -0.0963125250562242 -0.604332657702624 -0.07663042664897 -0.593294281965521 -0.604754723370144 1.97532461474348 -0.552260320720916 -0.722940229596106 -1.74847438037798 0.106258571465959 -1.22916018499453 -2.1094237467878e-15 18 0.00734691175389885
"2575" "tf2" "Solyc09g007700.2.1" 23.0319339864463 19.1202143233983 66.2902252496021 35.62429832829 36.603671288519 25.099791454938 -1.15966181317449 1.31248020279716 -1.1079331094141 0.218890040436153 0.807508620013719 -0.0712839406584388 -1.04113018497614 0.416731205315324 1.9128728744526 -0.688439411434532 -0.608094565286064 2.17881268582687e-15 6 0.0425372033441961
"2576" "tf2" "Solyc09g007760.2.1" 8.17393324190359 20.3812147769349 5.1795888932682 55.9383167892773 12.4477091638614 53.5706101734951 -0.943190717609614 0.547042820561046 -0.88611110834714 1.52668650003734 -0.698971260010003 0.454543765368376 -2.00161784571952 0.757827768325518 0.0672740646501498 -0.039430214227898 0.707928807865155 -3.60822483003176e-16 26 0.00678033294378662
"2577" "tf2" "Solyc09g007770.2.1" 2.10376876980444 11.3041936366225 2.22393546793963 33.8197353111564 10.2406511696838 25.9219607814602 -1.10087209625846 1.08705761683966 -0.957962307488967 0.704445370817314 -0.626833555366771 0.89416497145723 -1.8995528816805 0.996297187256858 0.0759000911932847 -0.429725321591864 -0.403441556381708 6.10622663543836e-16 26 0.0197648926963994
"2578" "tf2" "Solyc09g007800.2.1" 4.41603271540961 1.96458800733186 4.72299697196236 2.99818512209034 4.54174298443413 1.16089845818772 1.92628523983717 -0.682856290297661 -0.117746887904948 -0.810748338561848 0.0687671307482242 -0.383700853820941 1.86802036199513 -0.320862315769277 -0.152642008188465 1.65810437186087 -0.216145482053557 3.33066907387547e-16 11 0.0273820012969593
"2579" "tf2" "Solyc09g007870.2.1" 26.6252976546298 28.1254071946137 40.7928668539352 36.6058638611606 17.8370163106611 38.3412445506377 2.00272474887671 -0.0966060183959822 -0.65146406689452 -0.309746444068686 -0.391872487404288 -0.553035732113235 1.2937895042047 0.617496282324248 0.0363563548938144 2.00329669193691 -0.0150756127557192 7.7715611723761e-16 5 0.0560279276857443
"2580" "tf2" "Solyc09g007890.1.1" 3.07427309024826 4.43742786736924 2.90364632175014 2.54628986410705 3.99913529668562 2.58637474468153 1.51341870552868 0.905319025327027 -1.06538856575167 -0.141090846614701 -0.616539388124564 -0.59571893036477 0.623626925573529 1.60665682402049 0.505875049764486 1.62315748376548 -0.272143123391908 2.05391259555654e-15 2 0.0665224717064013
"2581" "tf2" "Solyc09g007900.2.1" 35.1290506908504 33.4281367734303 14.6423537254264 28.0038499631753 15.3307738721159 21.0764244209004 1.68123838321086 0.769694633933254 -0.742611956729184 -0.390642713896379 -0.725153985607197 -0.592524360911354 1.01715520908628 1.56465585841336 0.19235051101423 1.57217411683278 -0.30587664718456 2.05391259555654e-15 3 0.06315169412015
"2582" "tf2" "Solyc09g007910.2.1" 28.2406702061809 25.5171175349405 17.1851007880944 11.8783227254383 4.19679174595442 10.203038528427 1.46761946011054 1.05005086693273 -0.461070430689776 -0.697850147054488 -0.92514416356512 -0.433605585733888 1.09848621188695 1.84543713135012 -0.0623542738454083 1.12098790293557 -0.598561974132957 2.66453525910038e-15 3 0.0458735258153262
"2583" "tf2" "Solyc09g007920.2.1" 45.0127246666009 49.0971158140805 16.8946894900095 39.3161697523908 22.9335331962956 30.6983932788282 1.60025164671224 0.907949783686492 -0.711913834025635 -0.588257632336077 -0.7310687332698 -0.476961230767219 1.0356248915882 1.63416749323389 0.159054717755239 1.41550940581316 -0.560366727691169 2.33146835171283e-15 15 0.0684426801858507
"2584" "tf2" "Solyc09g007950.1.1" 34.3206597994135 10.4159070613444 10.4026460042179 18.5809777907436 13.2341990992626 20.9654868031848 -1.14190215428179 0.722947005483506 -0.943763384077315 -0.490256177903306 0.522996951031098 1.32997775974781 -1.22258889813586 -0.311218019400651 0.541773413640167 -0.696084411505676 -1.67068155200182 5.55111512312578e-16 16 0.057032899147505
"2585" "tf2" "Solyc09g008090.2.1" 5.18687849967576 18.3910959500125 32.9241842232831 0.920582915676546 2.69124898642612 0.711274383535277 0.164281142784501 -0.765263772472424 -0.426310795027818 -0.101450973478527 -0.769478975596323 1.89822337379059 -0.861668003519709 -0.646147365367616 -1.75673618302759 0.671670719747882 -0.836996397416343 -2.55351295663786e-15 18 0.0226813089904232
"2586" "tf2" "Solyc09g008110.1.1" 2.37098503477468 2.77746850370446 13.291748114312 2.50045111825113 2.59014493546932 0.500793714106448 -0.572353403096465 -0.551333331058919 0.677652568461872 -0.719160151819286 -0.582134551496568 1.74732886900937 -0.212622303174837 -0.74502734713803 -1.83644731246413 -0.761225417192502 -0.957979122370378 -1.77635683940025e-15 18 0.0144951976870461
"2587" "tf2" "Solyc09g008150.1.1" 15.399395250801 10.8235806215068 7.57454693886858 10.8813836969203 7.07852093598401 15.5777892165648 1.99265249750107 -0.0848632287311165 -0.367026236772409 -0.637462523833458 -0.260480663383242 -0.642819844780844 1.69257352268096 0.529629052196475 0.0607157669869801 1.75174680415089 -0.155641536585933 8.88178419700125e-16 9 0.0177948681396995
"2588" "tf2" "Solyc09g008200.2.1" 1.39539780381408 6.36385003744141 2.22393546793963 19.1834095714908 5.14070691428781 20.3601173442097 -0.680502105067146 -0.132109071765149 -0.670121685670899 1.92039541737282 -0.597452585284826 0.159790030415204 -1.75796530325906 0.226789870039466 -0.0379113314680094 0.295845253852458 1.45811661131608 -1.68506701647697e-15 32 0.0140668471347772
"2589" "tf2" "Solyc09g008320.2.1" 4.2548083237765 0.829542458502712 3.52055895163868 24.1855547587813 53.255491171718 23.6471810370453 -1.32240202333698 -0.119420477693023 -0.783978287323098 1.35949045389665 0.879758229890486 -0.0134478954340318 -1.50141295057828 -0.877844632999163 1.35875288931684 -0.405944028655617 0.832833353816738 -1.12410081243297e-15 33 0.0237475587931388
"2590" "tf2" "Solyc09g008330.2.1" 22.3186170218542 28.8266768906227 24.7678898053043 15.0038492421551 36.5354438922539 27.4103804914753 -0.279683171399671 -1.00360957989165 1.58048079179373 0.786837133513259 -0.218008236781335 -0.866016937234335 0.936630678911663 -0.610624542245217 -0.533510404527141 -0.708253129108528 2.10003480419103 -1.66533453693773e-15 35 0.10249185952897
"2591" "tf2" "Solyc09g008400.2.1" 4.06355623466014 3.15010476470451 18.2050253775081 10.5783186917073 8.4344419616665 7.05058969405292 -1.33507691546973 -0.567655894877051 -0.229091387481471 0.254141969274942 1.65137887984195 0.22630334871136 -0.531835389016965 -1.95424683711321 1.37677768974101 -0.89112818423847 0.0191902777425869 -4.85722573273506e-16 12 0.0828668890441603
"2592" "tf2" "Solyc09g008460.2.1" 5.69781761611905 7.31160798860993 2.41989674070523 5.98341503748049 72.0777616530412 14.2585693751242 -1.26554661242186 1.69257402355413 -0.422078998509417 0.0127020912945875 0.41255174808227 -0.430202251999708 -0.533152251758081 1.0650170853602 1.65878930239311 -1.28434714713554 -0.39412196401898 3.66373598126302e-15 36 0.0149534104221518
"2593" "tf2" "Solyc09g008520.2.1" 18.8790269741932 28.775212676718 11.613034998178 20.1808599663681 11.657806388923 24.1974202317662 0.390267663868584 -0.145424371607265 -0.522011880409851 -0.801381245489974 -0.751112568967142 1.82966240260565 -0.410841836999127 -0.0964517310900106 -1.50454424395836 0.605714056626069 -1.59725601896111 -9.99200722162641e-16 17 0.0482854677002187
"2594" "tf2" "Solyc09g008610.2.1" 18.3178725214113 26.7278805074679 23.9707956083921 22.3429950461947 92.1321915578624 33.4916598497029 0.761131738723648 0.577347604098768 -1.25979638265234 0.0655807013085735 1.04266735839953 -1.18693101987817 0.604329402643315 0.213968060246386 2.25823212218101 1.094539684381 0.00555618678375247 1.55431223447522e-15 4 0.0642110481833848
"2595" "tf2" "Solyc09g008670.2.1" 1.38777878078145e-17 1.68229256372848 0.186796362197332 0.228890483584616 0.393569058887672 0.12276175446141 0.768946569107387 1.34163271854042 -0.645925937630179 0.365611848309615 -0.477573955226556 -1.35269124310069 0.530268266085016 1.98114345095013 1.17543631521558 0.728392688234881 0.55137826000405 2.88657986402541e-15 8 0.0795576829202793
"2596" "tf2" "Solyc09g008680.2.1" 2.709174073343 2.20268826821331 39.5161754336753 3.04556882567534 1.60627300445047 3.03969136185303 -0.664470788474815 0.125768744475763 0.413164564598628 -1.47957207497893 1.47137237971644 0.133737174662916 1.10668634247095 -1.20689653621053 1.07724785894821 -1.22194872481839 -1.30381346916334 1.47104550762833e-15 12 0.0168967182677045
"2597" "tf2" "Solyc09g008780.2.1" 4.02783413147412 9.18467397809629 9.47057432121934 12.7010193698922 2.73717137588415 10.5423876462296 -0.56690748663349 1.18506054225439 -0.983005591253772 1.35004970416549 -0.494399444447033 -0.490797724085585 -1.31453452309144 1.47741612464567 0.99283871630337 0.0820150396775928 0.818883851961045 1.27675647831893e-15 20 0.0273175719705772
"2598" "tf2" "Solyc09g008810.2.1" 18.5890481038956 6.22722561367007 17.4644814623683 2.27411084000774 4.47855976790478 1.16795576602004 1.73671503804353 -0.518978789495508 0.655977530139476 -0.842289454684005 -0.662009426320747 -0.369414897682743 2.05956677366223 0.266877185450105 -0.987567141809295 1.07145937070729 0.084094157736366 5.55111512312578e-17 3 0.037979781316434
"2599" "tf2" "Solyc09g008830.2.1" 192.435123254558 486.346762809455 123.68450011217 109.391940236903 131.784333158778 152.534007823683 -0.6941534825618 -0.802870297628848 1.68638638029828 0.148838331426982 -0.858414770068964 0.520213838534356 0.342551316582815 -0.459586067899548 -1.79851097444009 -1.20400042547221 0.895919936829612 -2.02615701994091e-15 13 0.029300793844969
"2600" "tf2" "Solyc09g008850.2.1" 10.0351801553642 9.54695611145422 15.1797681393011 11.260187614428 9.57717171766883 7.37308475248089 1.89242724767404 -0.634118836486017 -0.270192236399279 -0.454899489553237 0.278604921418184 -0.811821606653696 1.8058688423264 -0.29233184096162 0.371341269692186 1.74780410155407 0.207679521785336 3.88578058618805e-16 5 0.022887895515006
"2601" "tf2" "Solyc09g008860.2.1" 27.3553531958451 74.2633485992694 163.6196718115 116.917079848446 42.5689911621614 181.67608361558 -1.15770220225105 0.467715615019666 -0.769176559532409 1.50366988368069 -0.564158152868004 0.519651415951115 -2.03980171898682 0.536663282938454 0.088063632934591 -0.275379926810739 0.699906875007158 -1.02695629777827e-15 28 0.0495827213695674
"2602" "tf2" "Solyc09g008990.2.1" 6.37317748844085 2.35180643358894 4.33521186042946 8.84350565315101 5.73874394640822 7.8980569005074 -1.08902359244941 1.09966289264863 -0.00710103224784673 1.15166686281967 -0.0248220017961215 -1.13038312897494 -0.551908740571848 1.1111246879329 1.3594196323071 -0.973691865547186 1.31000492198556 1.88737914186277e-15 21 0.0456790805225221
"2603" "tf2" "Solyc09g009080.2.1" 78.2319792948349 141.943111901064 84.6733056632521 98.3964580880998 110.120214940733 141.869752156701 -0.341492177351306 0.390273585503207 1.78320026520704 -0.807512109638023 -0.944913464444051 -0.079556099276871 1.30308806914216 0.804037837754607 -1.22411278503511 -1.48230909698006 0.124775489252359 4.85722573273506e-16 13 0.0706324788842441
"2604" "tf2" "Solyc09g009140.2.1" 38.3902027124347 47.1002094341775 139.329668684062 26.660678728768 18.9100207407269 27.9924604545506 -0.579902827412961 -0.491047163812939 0.485703529135394 -1.16235160855762 0.0649211999026221 1.6826768707455 0.0681623724360645 -1.14479849519874 -1.20114891656493 -0.816284873835403 -1.46705148588786 -1.55431223447522e-15 18 0.0154117299922471
"2605" "tf2" "Solyc09g009220.2.1" 11.1645845936257 30.1556193091322 30.2809832361642 39.4681833319024 19.0707131883656 43.386181500066 -1.8183700185613 0.524596313057226 0.947069520543318 0.461935680760034 0.330562552118974 -0.44579404791825 -0.253207845958776 -0.0121497480309941 0.696029042263774 -2.11471089663479 0.837153676701702 8.88178419700125e-16 20 0.0837796772453662
"2606" "tf2" "Solyc09g009250.2.1" 8.7534968583872 3.36382629208054 43.0783596793134 3.08658373220272 95.4366704837074 0.677266935387183 -0.129355264435975 -0.715377498752033 -0.241379662406187 -0.338112142155018 1.99365636779365 -0.569431800044435 0.881797493698121 -1.94789337604697 1.85768309015782 -0.0189675054953277 -0.0435290859212739 -1.66533453693773e-16 30 0.0435562870765281
"2607" "tf2" "Solyc09g009290.2.1" 9.15724787375435 6.37697070748417 18.5816014467321 10.7556796372478 16.8890482447924 5.43260806925509 -0.100314735260707 -0.547046746461136 -0.0352654495495134 1.93754544898382 -0.355484490525425 -0.899434027187039 -0.535873329383002 0.0457398322968481 0.267022177540846 0.478817753644883 2.36431664032887 -1.88737914186277e-15 35 0.0833347804437224
"2608" "tf2" "Solyc09g009420.1.1" 2.48833058585867 17.62567531153 3.69870275674153 18.4627803750925 3.45873795151455 49.2359663429288 -0.692476107451775 -0.517554402559036 -0.939584996919541 1.34696460498512 -0.383963168671282 1.18661407061651 -2.01522454344481 -0.552682689844624 -0.522094605085151 0.434567721397105 0.420372031793424 -2.72004641033163e-15 28 0.034602759913255
"2609" "tf2" "Solyc09g009620.1.1" 1.38777878078145e-17 17.0668603812316 4.15909741869677 2.52173700864105 0.187187533118883 2.69046737614089 -1.21363041979498 -0.305272065983317 1.57017404472388 0.746013297209377 -0.181736655201616 -0.615548200953343 0.297025172965999 -0.245190787144513 -0.256277366974268 -1.6595008359593 1.71049454959077 -8.88178419700125e-16 13 0.0494485399717415
"2610" "tf2" "Solyc09g009670.2.1" 0.967110252719213 2.14720632048448 0.186796362197332 3.76881847610129 8.23420424977662 0.907671482107391 -0.257571246573382 1.78037546700788 -1.18371368345162 0.329797577394396 -0.457468583588246 -0.211419530789036 -0.858719069951269 1.90118671566371 1.06327598449286 0.0939631895205518 -0.42533449747618 2.77555756156289e-15 36 0.0227109340256919
"2611" "tf2" "Solyc09g009700.2.1" 26.1032109327122 34.4155271123681 36.4952153283498 88.358249731812 35.6548872871813 85.4562998561122 -1.39687604283968 1.08024265849375 -0.547738280581706 1.22915468049842 -0.135267507102765 -0.22951550846803 -1.50157251645576 0.908250098839043 1.01783722630106 -0.867431695692868 0.713121599836828 1.11022302462516e-15 26 0.0131885607624771
"2612" "tf2" "Solyc09g009950.2.1" 11.0435465220407 10.2923602527695 21.9356441920658 9.92254189971881 5.65149756346913 10.3946882242304 -0.508972037144893 -0.650331151523946 -0.605952314536481 1.92770027591404 -0.414100851729298 0.251656079020582 -1.61063232874371 -0.352582910030549 -0.187097793499433 0.525925470040538 1.56718251073696 -2.72698530423554e-15 6 0.0451340772378109
