"","ITAG","cluster"
"3730","Solyc08g005640.2.1",1
"3731","Solyc08g005720.2.1",3
"3732","Solyc08g006330.2.1",3
"3733","Solyc08g006620.2.1",2
"3734","Solyc08g007570.2.1",3
"3735","Solyc08g016280.1.1",1
"3736","Solyc08g022190.1.1",1
"3737","Solyc08g044510.2.1",1
"3738","Solyc08g061440.1.1",1
"3739","Solyc08g063090.2.1",2
"3740","Solyc08g066840.2.1",3
"3741","Solyc08g066880.2.1",3
"3742","Solyc08g066900.1.1",3
"3743","Solyc08g067180.2.1",3
"3744","Solyc08g067860.1.1",4
"3745","Solyc08g068700.1.1",3
"3746","Solyc08g068820.2.1",4
"3747","Solyc08g077170.2.1",6
"3748","Solyc08g077210.2.1",3
"3749","Solyc08g078020.1.1",3
"3750","Solyc08g078900.1.1",2
"3751","Solyc08g080860.2.1",1
"3752","Solyc08g081090.1.1",1
"3753","Solyc09g006010.2.1",3
"3754","Solyc09g007690.1.1",1
"3755","Solyc09g008090.2.1",1
"3756","Solyc09g011350.1.1",2
"3757","Solyc09g014230.1.1",2
"3758","Solyc09g047880.1.1",4
"3759","Solyc09g055900.2.1",3
"3760","Solyc09g074540.2.1",4
"3761","Solyc09g074630.2.1",2
"3762","Solyc09g075900.2.1",3
"3763","Solyc09g083120.2.1",5
"3764","Solyc09g091700.2.1",1
"3765","Solyc09g098050.2.1",1
"3766","Solyc09g098420.1.1",4
"3767","Solyc10g005100.2.1",1
"3768","Solyc10g009360.2.1",3
"3769","Solyc10g009520.2.1",1
"3770","Solyc10g012010.1.1",1
"3771","Solyc10g012220.1.1",1
"3772","Solyc10g035570.1.1",4
"3773","Solyc10g049630.1.1",1
"3774","Solyc10g049660.1.1",2
"3775","Solyc10g049960.1.1",1
"3776","Solyc10g050010.1.1",1
"3777","Solyc10g050160.1.1",3
"3778","Solyc10g050210.1.1",1
"3779","Solyc10g051380.1.1",2
"3780","Solyc10g052430.1.1",1
"3781","Solyc10g054530.1.1",6
"3782","Solyc10g055510.1.1",1
"3783","Solyc10g076730.1.1",3
"3784","Solyc10g078530.1.1",3
"3785","Solyc10g078800.1.1",5
"3786","Solyc10g080800.1.1",1
"3787","Solyc10g080910.1.1",3
"3788","Solyc10g081810.1.1",2
"3789","Solyc10g082000.1.1",2
"3790","Solyc10g084560.1.1",3
"3791","Solyc10g086240.1.1",3
"3792","Solyc10g086280.1.1",1
"3793","Solyc11g005270.1.1",1
"3794","Solyc11g005660.1.1",3
"3795","Solyc11g008060.1.1",1
"3796","Solyc11g008080.1.1",2
"3797","Solyc11g011780.1.1",2
"3798","Solyc11g011920.1.1",3
"3799","Solyc11g027700.1.1",1
"3800","Solyc11g039940.1.1",1
"3801","Solyc11g040270.1.1",6
"3802","Solyc11g040340.1.1",2
"3803","Solyc11g056570.1.1",1
"3804","Solyc11g062200.1.1",1
"3805","Solyc11g062440.1.1",2
"3806","Solyc11g065680.1.1",3
"3807","Solyc11g065890.1.1",6
"3808","Solyc11g065990.1.1",3
"3809","Solyc11g066950.1.1",3
"3810","Solyc11g067040.1.1",4
"3811","Solyc11g068950.1.1",3
"3812","Solyc11g069570.1.1",2
"3813","Solyc11g071420.1.1",1
"3814","Solyc11g071430.1.1",1
"3815","Solyc11g071610.1.1",2
"3816","Solyc11g072500.1.1",3
"3817","Solyc11g072580.1.1",2
"3818","Solyc12g006260.1.1",3
"3819","Solyc12g009110.1.1",3
"3820","Solyc12g011040.1.1",3
"3821","Solyc12g014310.1.1",3
"3822","Solyc12g017930.1.1",1
"3823","Solyc12g027470.1.1",1
"3824","Solyc12g035720.1.1",1
"3825","Solyc12g036500.1.1",3
"3826","Solyc12g036670.1.1",1
"3827","Solyc12g040860.1.1",2
"3828","Solyc12g041970.1.1",1
"3829","Solyc12g042420.1.1",1
"3830","Solyc12g044950.1.1",6
"3831","Solyc12g049550.1.1",1
"3832","Solyc12g055710.1.1",6
"3833","Solyc12g056600.2.1",3
"3834","Solyc12g056710.1.1",3
"3835","Solyc12g063000.1.1",1
"3836","Solyc12g094620.1.1",2
"3837","Solyc12g096480.1.1",3
"3838","Solyc12g098780.1.1",1
"3839","Solyc12g099200.1.1",2
"3840","Solyc00g005170.1.1",1
"3841","Solyc00g006010.1.1",1
"3842","Solyc00g008570.2.1",4
"3843","Solyc00g013100.1.1",5
"3844","Solyc00g027140.1.1",1
"3845","Solyc00g244280.1.1",1
"3846","Solyc00g304030.1.1",1
"3847","Solyc01g005300.2.1",6
"3848","Solyc01g005940.2.1",3
"3849","Solyc01g008190.2.1",5
"3850","Solyc01g009430.2.1",2
"3851","Solyc01g009540.1.1",1
"3852","Solyc01g010190.2.1",2
"3853","Solyc01g010200.2.1",2
"3854","Solyc01g011060.1.1",1
"3855","Solyc01g014470.1.1",6
"3856","Solyc01g016330.1.1",1
"3857","Solyc01g017200.1.1",6
"3858","Solyc01g057240.1.1",1
"3859","Solyc01g057530.1.1",1
"3860","Solyc01g058040.1.1",6
"3861","Solyc01g059970.1.1",1
"3862","Solyc01g060210.2.1",5
"3863","Solyc01g065500.2.1",2
"3864","Solyc01g066020.1.1",2
"3865","Solyc01g066460.2.1",3
"3866","Solyc01g067250.2.1",1
"3867","Solyc01g080900.2.1",3
"3868","Solyc01g087770.2.1",2
"3869","Solyc01g087850.2.1",3
"3870","Solyc01g087990.2.1",6
"3871","Solyc01g088410.2.1",6
"3872","Solyc01g088840.1.1",1
"3873","Solyc01g090580.2.1",1
"3874","Solyc01g091490.2.1",3
"3875","Solyc01g094590.2.1",4
"3876","Solyc01g094600.2.1",5
"3877","Solyc01g094990.2.1",1
"3878","Solyc01g095450.2.1",3
"3879","Solyc01g096750.1.1",1
"3880","Solyc01g097080.1.1",6
"3881","Solyc01g097690.2.1",5
"3882","Solyc01g098410.2.1",1
"3883","Solyc01g098590.2.1",2
"3884","Solyc01g098930.2.1",2
"3885","Solyc01g099750.2.1",3
"3886","Solyc01g100240.2.1",4
"3887","Solyc01g102740.2.1",1
"3888","Solyc01g103600.2.1",2
"3889","Solyc01g104430.1.1",5
"3890","Solyc01g105430.2.1",6
"3891","Solyc01g105450.2.1",4
"3892","Solyc01g105500.2.1",3
"3893","Solyc01g106340.2.1",6
"3894","Solyc01g107020.2.1",2
"3895","Solyc01g107680.2.1",6
"3896","Solyc01g107820.2.1",1
"3897","Solyc01g109270.2.1",3
"3898","Solyc01g109310.2.1",2
"3899","Solyc01g110070.1.1",1
"3900","Solyc01g111480.1.1",1
"3901","Solyc01g112260.2.1",2
"3902","Solyc01g112300.2.1",1
"3903","Solyc02g014790.1.1",4
"3904","Solyc02g030220.1.1",1
"3905","Solyc02g032210.1.1",6
"3906","Solyc02g036350.2.1",3
"3907","Solyc02g062300.2.1",2
"3908","Solyc02g062550.2.1",6
"3909","Solyc02g062630.1.1",1
"3910","Solyc02g063380.1.1",3
"3911","Solyc02g064720.2.1",3
"3912","Solyc02g064740.2.1",2
"3913","Solyc02g066990.2.1",1
"3914","Solyc02g069800.1.1",2
"3915","Solyc02g071750.2.1",6
"3916","Solyc02g076670.2.1",1
"3917","Solyc02g077030.2.1",3
"3918","Solyc02g077100.2.1",1
"3919","Solyc02g079010.2.1",2
"3920","Solyc02g079990.2.1",6
"3921","Solyc02g080070.2.1",6
"3922","Solyc02g080220.2.1",4
"3923","Solyc02g081550.2.1",1
"3924","Solyc02g082160.1.1",4
"3925","Solyc02g082170.1.1",6
"3926","Solyc02g082420.2.1",2
"3927","Solyc02g083120.1.1",6
"3928","Solyc02g083380.2.1",2
"3929","Solyc02g084570.2.1",3
"3930","Solyc02g085170.2.1",2
"3931","Solyc02g085500.2.1",6
"3932","Solyc02g085510.1.1",3
"3933","Solyc02g085990.1.1",3
"3934","Solyc02g086210.2.1",6
"3935","Solyc02g086410.1.1",1
"3936","Solyc02g086580.2.1",1
"3937","Solyc02g086590.2.1",6
"3938","Solyc02g086620.2.1",2
"3939","Solyc02g087370.1.1",1
"3940","Solyc02g087420.1.1",6
"3941","Solyc02g087860.2.1",1
"3942","Solyc02g088510.2.1",6
"3943","Solyc02g093070.2.1",3
"3944","Solyc02g093270.2.1",6
"3945","Solyc02g094620.1.1",1
"3946","Solyc03g005330.1.1",1
"3947","Solyc03g006900.1.1",5
"3948","Solyc03g007400.1.1",5
"3949","Solyc03g013270.1.1",1
"3950","Solyc03g025260.1.1",1
"3951","Solyc03g031890.2.1",2
"3952","Solyc03g044420.1.1",6
"3953","Solyc03g051630.1.1",1
"3954","Solyc03g063490.1.1",1
"3955","Solyc03g063810.1.1",1
"3956","Solyc03g071690.2.1",2
"3957","Solyc03g081290.1.1",1
"3958","Solyc03g082670.2.1",3
"3959","Solyc03g083600.1.1",5
"3960","Solyc03g093370.1.1",1
"3961","Solyc03g097390.2.1",4
"3962","Solyc03g097430.1.1",2
"3963","Solyc03g098010.2.1",1
"3964","Solyc03g098190.2.1",2
"3965","Solyc03g098400.1.1",1
"3966","Solyc03g110990.1.1",1
"3967","Solyc03g111810.2.1",4
"3968","Solyc03g113420.2.1",2
"3969","Solyc03g113600.2.1",1
"3970","Solyc03g113820.1.1",1
"3971","Solyc03g114530.2.1",3
"3972","Solyc03g114560.2.1",3
"3973","Solyc03g115040.2.1",1
"3974","Solyc03g116940.1.1",1
"3975","Solyc03g117720.2.1",6
"3976","Solyc03g119550.1.1",1
"3977","Solyc03g120250.2.1",4
"3978","Solyc03g121100.2.1",4
"3979","Solyc03g122230.1.1",1
"3980","Solyc04g005200.2.1",1
"3981","Solyc04g005230.2.1",1
"3982","Solyc04g006960.2.1",1
"3983","Solyc04g007000.1.1",6
"3984","Solyc04g007470.2.1",1
"3985","Solyc04g007940.2.1",6
"3986","Solyc04g009130.2.1",2
"3987","Solyc04g014600.2.1",1
"3988","Solyc04g014910.2.1",4
"3989","Solyc04g015310.1.1",1
"3990","Solyc04g024630.1.1",1
"3991","Solyc04g025150.1.1",6
"3992","Solyc04g025610.1.1",6
"3993","Solyc04g039710.1.1",1
"3994","Solyc04g039790.1.1",6
"3995","Solyc04g040080.1.1",1
"3996","Solyc04g049310.1.1",1
"3997","Solyc04g054260.2.1",3
"3998","Solyc04g054290.1.1",4
"3999","Solyc04g055050.1.1",5
"4000","Solyc04g056260.1.1",6
"4001","Solyc04g071820.2.1",3
"4002","Solyc04g072530.2.1",3
"4003","Solyc04g072780.2.1",1
"4004","Solyc04g072890.2.1",1
"4005","Solyc04g076010.2.1",1
"4006","Solyc04g076750.1.1",6
"4007","Solyc04g077000.2.1",2
"4008","Solyc04g077180.1.1",5
"4009","Solyc04g077280.2.1",6
"4010","Solyc04g077620.1.1",3
"4011","Solyc04g078100.1.1",1
"4012","Solyc04g079640.2.1",2
"4013","Solyc04g079710.2.1",2
"4014","Solyc04g082170.2.1",6
"4015","Solyc05g005670.1.1",4
"4016","Solyc05g006610.2.1",2
"4017","Solyc05g006620.2.1",2
"4018","Solyc05g006920.2.1",2
"4019","Solyc05g007610.2.1",1
"4020","Solyc05g009340.1.1",3
"4021","Solyc05g009630.2.1",6
"4022","Solyc05g009760.1.1",2
"4023","Solyc05g009770.1.1",6
"4024","Solyc05g009790.1.1",2
"4025","Solyc05g010050.2.1",2
"4026","Solyc05g012430.1.1",6
"4027","Solyc05g012870.1.1",1
"4028","Solyc05g013080.1.1",1
"4029","Solyc05g013360.2.1",1
"4030","Solyc05g013810.2.1",6
"4031","Solyc05g013850.2.1",2
"4032","Solyc05g015440.1.1",4
"4033","Solyc05g015640.2.1",2
"4034","Solyc05g015730.1.1",6
"4035","Solyc05g016650.1.1",1
"4036","Solyc05g017810.1.1",1
"4037","Solyc05g018270.1.1",1
"4038","Solyc05g018840.1.1",5
"4039","Solyc05g021150.1.1",6
"4040","Solyc05g021550.1.1",4
"4041","Solyc05g023920.1.1",4
"4042","Solyc05g041230.1.1",2
"4043","Solyc05g041420.2.1",6
"4044","Solyc05g043200.1.1",3
"4045","Solyc05g047700.1.1",1
"4046","Solyc05g047710.2.1",1
"4047","Solyc05g048800.1.1",6
"4048","Solyc05g050540.2.1",2
"4049","Solyc05g050650.1.1",1
"4050","Solyc05g050820.2.1",6
"4051","Solyc05g051380.2.1",6
"4052","Solyc05g052610.2.1",2
"4053","Solyc05g052850.2.1",6
"4054","Solyc05g054590.2.1",4
"4055","Solyc05g054670.2.1",1
"4056","Solyc06g005530.1.1",6
"4057","Solyc06g006050.1.1",5
"4058","Solyc06g007270.1.1",4
"4059","Solyc06g007890.2.1",1
"4060","Solyc06g008820.2.1",3
"4061","Solyc06g034310.2.1",1
"4062","Solyc06g043060.1.1",1
"4063","Solyc06g048930.2.1",3
"4064","Solyc06g049040.2.1",2
"4065","Solyc06g050970.1.1",1
"4066","Solyc06g051140.2.1",5
"4067","Solyc06g051490.1.1",1
"4068","Solyc06g053210.2.1",6
"4069","Solyc06g053870.2.1",6
"4070","Solyc06g053930.2.1",6
"4071","Solyc06g054430.1.1",2
"4072","Solyc06g060690.2.1",1
"4073","Solyc06g063180.1.1",6
"4074","Solyc06g067910.2.1",1
"4075","Solyc06g069000.2.1",3
"4076","Solyc06g070990.2.1",5
"4077","Solyc06g071610.1.1",6
"4078","Solyc06g082000.2.1",1
"4079","Solyc07g008260.2.1",2
"4080","Solyc07g008600.1.1",2
"4081","Solyc07g008710.2.1",3
"4082","Solyc07g032340.1.1",3
"4083","Solyc07g032670.1.1",1
"4084","Solyc07g039430.1.1",3
"4085","Solyc07g040910.2.1",4
"4086","Solyc07g042970.2.1",5
"4087","Solyc07g047890.2.1",4
"4088","Solyc07g047960.2.1",3
"4089","Solyc07g048050.1.1",2
"4090","Solyc07g049150.2.1",2
"4091","Solyc07g049440.2.1",2
"4092","Solyc07g052790.1.1",1
"4093","Solyc07g053040.1.1",1
"4094","Solyc07g054340.1.1",3
"4095","Solyc07g054830.2.1",1
"4096","Solyc07g055670.1.1",6
"4097","Solyc07g056230.2.1",3
"4098","Solyc07g062040.2.1",3
"4099","Solyc07g062270.2.1",2
"4100","Solyc07g063610.2.1",3
"4101","Solyc07g065960.1.1",6
"4102","Solyc07g066250.1.1",5
"4103","Solyc08g005500.2.1",1
"4104","Solyc08g005710.2.1",3
"4105","Solyc08g005890.2.1",3
"4106","Solyc08g006200.1.1",6
"4107","Solyc08g006500.2.1",1
"4108","Solyc08g006730.1.1",6
"4109","Solyc08g006860.2.1",1
"4110","Solyc08g007540.2.1",3
"4111","Solyc08g007800.2.1",2
"4112","Solyc08g008080.1.1",1
"4113","Solyc08g008580.2.1",1
"4114","Solyc08g016160.2.1",6
"4115","Solyc08g016320.1.1",5
"4116","Solyc08g016610.1.1",5
"4117","Solyc08g022110.2.1",3
"4118","Solyc08g023520.1.1",6
"4119","Solyc08g023640.1.1",5
"4120","Solyc08g042000.2.1",6
"4121","Solyc08g048350.1.1",1
"4122","Solyc08g061110.1.1",4
"4123","Solyc08g061330.1.1",1
"4124","Solyc08g062850.1.1",4
"4125","Solyc08g062960.2.1",1
"4126","Solyc08g065240.1.1",1
"4127","Solyc08g065300.2.1",3
"4128","Solyc08g066150.1.1",2
"4129","Solyc08g066960.2.1",1
"4130","Solyc08g067300.1.1",3
"4131","Solyc08g067370.1.1",2
"4132","Solyc08g074390.2.1",2
"4133","Solyc08g075350.1.1",2
"4134","Solyc08g075760.2.1",5
"4135","Solyc08g078910.1.1",2
"4136","Solyc08g080380.2.1",2
"4137","Solyc08g081350.2.1",1
"4138","Solyc09g005000.1.1",2
"4139","Solyc09g005440.1.1",6
"4140","Solyc09g007130.2.1",4
"4141","Solyc09g008110.1.1",1
"4142","Solyc09g008250.2.1",1
"4143","Solyc09g008690.1.1",2
"4144","Solyc09g009490.2.1",6
"4145","Solyc09g010230.1.1",6
"4146","Solyc09g010570.1.1",1
"4147","Solyc09g011660.2.1",1
"4148","Solyc09g011670.2.1",2
"4149","Solyc09g014220.2.1",2
"4150","Solyc09g014970.2.1",2
"4151","Solyc09g015140.2.1",2
"4152","Solyc09g031830.1.1",3
"4153","Solyc09g055170.1.1",6
"4154","Solyc09g056290.1.1",6
"4155","Solyc09g059350.1.1",1
"4156","Solyc09g061300.1.1",1
"4157","Solyc09g061670.1.1",5
"4158","Solyc09g064900.1.1",3
"4159","Solyc09g065250.1.1",6
"4160","Solyc09g065770.1.1",1
"4161","Solyc09g065870.2.1",1
"4162","Solyc09g072790.2.1",3
"4163","Solyc09g075540.1.1",5
"4164","Solyc09g075810.2.1",2
"4165","Solyc09g075950.1.1",2
"4166","Solyc09g082260.1.1",4
"4167","Solyc09g083020.1.1",3
"4168","Solyc09g090070.1.1",4
"4169","Solyc09g090760.2.1",6
"4170","Solyc09g091270.1.1",3
"4171","Solyc09g091810.1.1",2
"4172","Solyc09g092130.2.1",6
"4173","Solyc10g007220.1.1",6
"4174","Solyc10g008000.1.1",3
"4175","Solyc10g009640.1.1",6
"4176","Solyc10g012470.1.1",1
"4177","Solyc10g018880.1.1",5
"4178","Solyc10g038010.1.1",1
"4179","Solyc10g045100.1.1",1
"4180","Solyc10g048180.1.1",4
"4181","Solyc10g051090.1.1",1
"4182","Solyc10g054010.1.1",3
"4183","Solyc10g054680.1.1",5
"4184","Solyc10g055460.1.1",5
"4185","Solyc10g062160.1.1",5
"4186","Solyc10g075080.1.1",6
"4187","Solyc10g076760.1.1",3
"4188","Solyc10g076790.1.1",6
"4189","Solyc10g076900.1.1",1
"4190","Solyc10g081040.1.1",2
"4191","Solyc10g081560.1.1",2
"4192","Solyc10g081700.1.1",6
"4193","Solyc10g081980.1.1",2
"4194","Solyc10g083210.1.1",4
"4195","Solyc10g083940.1.1",3
"4196","Solyc10g085330.1.1",1
"4197","Solyc10g085380.1.1",1
"4198","Solyc10g086480.1.1",3
"4199","Solyc10g086700.1.1",3
"4200","Solyc11g005240.1.1",1
"4201","Solyc11g006930.1.1",2
"4202","Solyc11g007200.1.1",3
"4203","Solyc11g007480.1.1",1
"4204","Solyc11g007640.1.1",6
"4205","Solyc11g007650.1.1",6
"4206","Solyc11g010720.1.1",1
"4207","Solyc11g011500.1.1",5
"4208","Solyc11g017310.1.1",4
"4209","Solyc11g020100.1.1",1
"4210","Solyc11g020790.1.1",1
"4211","Solyc11g028300.1.1",4
"4212","Solyc11g030880.1.1",1
"4213","Solyc11g032190.1.1",6
"4214","Solyc11g033320.1.1",1
"4215","Solyc11g039350.1.1",1
"4216","Solyc11g043070.1.1",1
"4217","Solyc11g045490.1.1",1
"4218","Solyc11g045520.1.1",2
"4219","Solyc11g050980.1.1",1
"4220","Solyc11g062160.1.1",5
"4221","Solyc11g063530.1.1",6
"4222","Solyc11g064770.1.1",1
"4223","Solyc11g066000.1.1",3
"4224","Solyc11g066940.1.1",3
"4225","Solyc11g068860.1.1",1
"4226","Solyc11g069620.1.1",1
"4227","Solyc11g069730.1.1",2
"4228","Solyc11g072800.1.1",1
"4229","Solyc11g073020.1.1",3
"4230","Solyc12g005700.1.1",2
"4231","Solyc12g008790.1.1",4
"4232","Solyc12g008950.1.1",6
"4233","Solyc12g010440.1.1",1
"4234","Solyc12g013660.1.1",4
"4235","Solyc12g015850.1.1",4
"4236","Solyc12g017270.1.1",6
"4237","Solyc12g017700.1.1",1
"4238","Solyc12g019150.1.1",1
"4239","Solyc12g019400.1.1",6
"4240","Solyc12g019720.1.1",1
"4241","Solyc12g033010.1.1",1
"4242","Solyc12g035260.1.1",3
"4243","Solyc12g036110.1.1",1
"4244","Solyc12g036120.1.1",2
"4245","Solyc12g036640.1.1",1
"4246","Solyc12g040330.1.1",1
"4247","Solyc12g042560.1.1",1
"4248","Solyc12g042880.1.1",6
"4249","Solyc12g042890.1.1",2
"4250","Solyc12g044380.1.1",6
"4251","Solyc12g044440.1.1",1
"4252","Solyc12g077490.1.1",1
"4253","Solyc12g094560.1.1",1
"4254","Solyc12g094640.1.1",2
"4255","Solyc12g095810.1.1",1
"4256","Solyc12g096670.1.1",3
"4257","Solyc12g098410.1.1",2
"4258","Solyc12g098450.1.1",6
"4259","Solyc12g098760.1.1",1
"4260","Solyc12g100180.1.1",3
"4261","Solyc00g018970.1.1",4
"4262","Solyc00g309530.1.1",1
"4263","Solyc01g020130.2.1",4
"4264","Solyc01g058320.2.1",1
"4265","Solyc01g080010.2.1",2
"4266","Solyc01g088250.2.1",3
"4267","Solyc01g090970.2.1",2
"4268","Solyc01g096880.2.1",3
"4269","Solyc01g098690.2.1",1
"4270","Solyc01g104150.2.1",1
"4271","Solyc01g104690.2.1",3
"4272","Solyc02g055470.2.1",6
"4273","Solyc02g067140.1.1",1
"4274","Solyc02g068660.1.1",6
"4275","Solyc02g069240.1.1",6
"4276","Solyc02g071060.2.1",2
"4277","Solyc02g071360.2.1",6
"4278","Solyc02g078370.1.1",5
"4279","Solyc02g078700.2.1",2
"4280","Solyc02g079640.2.1",1
"4281","Solyc02g079760.2.1",3
"4282","Solyc02g082520.1.1",1
"4283","Solyc02g082590.2.1",6
"4284","Solyc02g087800.2.1",1
"4285","Solyc02g088950.1.1",6
"4286","Solyc02g089120.2.1",4
"4287","Solyc02g089520.1.1",2
"4288","Solyc02g091310.1.1",6
"4289","Solyc02g092680.1.1",2
"4290","Solyc03g006980.2.1",2
"4291","Solyc03g025120.1.1",4
"4292","Solyc03g046250.1.1",6
"4293","Solyc03g053000.2.1",6
"4294","Solyc03g053090.1.1",2
"4295","Solyc03g058490.1.1",6
"4296","Solyc03g063470.1.1",1
"4297","Solyc03g078790.1.1",4
"4298","Solyc03g097530.2.1",6
"4299","Solyc03g098580.1.1",5
"4300","Solyc03g112160.2.1",3
"4301","Solyc03g113270.2.1",2
"4302","Solyc03g113980.2.1",4
"4303","Solyc03g117540.2.1",2
"4304","Solyc04g007330.1.1",1
"4305","Solyc04g009260.1.1",2
"4306","Solyc04g011440.2.1",1
"4307","Solyc04g016210.2.1",5
"4308","Solyc04g072920.2.1",3
"4309","Solyc04g076440.1.1",4
"4310","Solyc04g077110.2.1",6
"4311","Solyc04g080720.2.1",2
"4312","Solyc05g006690.2.1",5
"4313","Solyc05g009250.1.1",3
"4314","Solyc05g015130.1.1",1
"4315","Solyc05g026490.2.1",1
"4316","Solyc05g032780.1.1",5
"4317","Solyc05g051580.2.1",1
"4318","Solyc05g053330.2.1",4
"4319","Solyc06g006040.1.1",2
"4320","Solyc06g054240.2.1",6
"4321","Solyc06g054580.2.1",6
"4322","Solyc06g063190.2.1",1
"4323","Solyc06g064660.2.1",5
"4324","Solyc06g065870.2.1",5
"4325","Solyc06g069290.2.1",5
"4326","Solyc06g073500.2.1",5
"4327","Solyc06g075240.1.1",1
"4328","Solyc07g006700.1.1",3
"4329","Solyc07g006890.1.1",2
"4330","Solyc07g009480.1.1",1
"4331","Solyc07g022830.2.1",3
"4332","Solyc07g024020.1.1",6
"4333","Solyc07g032470.1.1",6
"4334","Solyc07g032540.1.1",6
"4335","Solyc07g041620.1.1",6
"4336","Solyc07g042550.2.1",2
"4337","Solyc07g043550.2.1",6
"4338","Solyc07g044800.2.1",1
"4339","Solyc07g045560.1.1",5
"4340","Solyc07g049180.2.1",3
"4341","Solyc07g049700.1.1",6
"4342","Solyc07g054790.1.1",1
"4343","Solyc07g055330.2.1",1
"4344","Solyc07g066500.1.1",1
"4345","Solyc08g006350.2.1",3
"4346","Solyc08g062450.1.1",1
"4347","Solyc08g063000.2.1",2
"4348","Solyc08g066310.1.1",2
"4349","Solyc08g066660.1.1",3
"4350","Solyc08g069210.1.1",4
"4351","Solyc09g007310.2.1",2
"4352","Solyc09g007730.2.1",2
"4353","Solyc09g009000.2.1",2
"4354","Solyc09g010530.2.1",1
"4355","Solyc09g011640.2.1",2
"4356","Solyc09g018490.2.1",3
"4357","Solyc09g055580.1.1",6
"4358","Solyc09g055970.1.1",6
"4359","Solyc09g056090.1.1",1
"4360","Solyc09g059460.2.1",2
"4361","Solyc09g063110.1.1",1
"4362","Solyc09g090550.2.1",1
"4363","Solyc10g008120.2.1",3
"4364","Solyc10g008440.2.1",6
"4365","Solyc10g009110.1.1",5
"4366","Solyc10g024290.1.1",1
"4367","Solyc10g049820.1.1",6
"4368","Solyc10g078220.1.1",1
"4369","Solyc10g078230.1.1",3
"4370","Solyc11g006590.1.1",2
"4371","Solyc11g008020.1.1",5
"4372","Solyc11g010340.1.1",3
"4373","Solyc11g010760.1.1",2
"4374","Solyc11g027790.1.1",4
"4375","Solyc11g030860.1.1",6
"4376","Solyc11g065600.1.1",1
"4377","Solyc11g067270.1.1",3
"4378","Solyc11g070000.1.1",1
"4379","Solyc11g071290.1.1",3
"4380","Solyc11g071820.1.1",3
"4381","Solyc12g006240.1.1",6
"4382","Solyc12g008480.1.1",1
"4383","Solyc12g008660.1.1",3
"4384","Solyc12g009420.1.1",6
"4385","Solyc12g040820.1.1",6
"4386","Solyc12g042000.1.1",4
"4387","Solyc12g049270.1.1",1
"4388","Solyc12g056730.1.1",6
"4389","Solyc12g056890.1.1",1
"4390","Solyc12g095980.1.1",5
"4391","Solyc12g097060.1.1",3
"4392","Solyc01g006790.2.1",6
"4393","Solyc01g014290.1.1",3
"4394","Solyc01g066180.1.1",1
"4395","Solyc01g103860.2.1",1
"4396","Solyc01g110910.2.1",4
"4397","Solyc02g011740.1.1",2
"4398","Solyc02g085190.1.1",3
"4399","Solyc02g091080.1.1",4
"4400","Solyc03g020030.2.1",3
"4401","Solyc03g020040.2.1",3
"4402","Solyc04g015520.2.1",5
"4403","Solyc05g040040.1.1",3
"4404","Solyc05g052210.2.1",6
"4405","Solyc06g082460.1.1",3
"4406","Solyc07g014720.1.1",5
"4407","Solyc08g044310.1.1",1
"4408","Solyc08g068550.1.1",1
"4409","Solyc09g009620.1.1",5
"4410","Solyc09g010680.2.1",2
"4411","Solyc09g072680.1.1",3
"4412","Solyc10g024400.1.1",1
"4413","Solyc10g083230.1.1",1
"4414","Solyc11g073110.1.1",6
"4415","Solyc01g095810.2.1",6
"4416","Solyc01g107490.1.1",1
"4417","Solyc02g065230.2.1",1
"4418","Solyc02g067690.2.1",1
"4419","Solyc02g079510.2.1",3
"4420","Solyc02g092090.1.1",3
"4421","Solyc02g094210.1.1",3
"4422","Solyc03g063730.2.1",3
"4423","Solyc03g096050.2.1",5
"4424","Solyc03g111940.2.1",1
"4425","Solyc03g117800.2.1",3
"4426","Solyc04g082540.1.1",3
"4427","Solyc05g006220.2.1",2
"4428","Solyc05g021560.2.1",2
"4429","Solyc05g025830.1.1",1
"4430","Solyc05g043390.1.1",1
"4431","Solyc06g009600.1.1",5
"4432","Solyc06g050500.2.1",2
"4433","Solyc06g053360.2.1",2
"4434","Solyc06g053540.2.1",3
"4435","Solyc07g006140.2.1",2
"4436","Solyc08g014370.1.1",3
"4437","Solyc08g078780.2.1",3
"4438","Solyc08g079730.1.1",2
"4439","Solyc09g008670.2.1",2
"4440","Solyc09g014610.2.1",5
"4441","Solyc09g075740.1.1",6
"4442","Solyc10g006150.2.1",4
"4443","Solyc11g005180.1.1",1
"4444","Solyc11g040040.1.1",2
"4445","Solyc11g068710.1.1",3
"4446","Solyc12g042830.1.1",1
"4447","Solyc00g188850.2.1",1
"4448","Solyc01g005070.2.1",6
"4449","Solyc01g066770.2.1",3
"4450","Solyc01g090100.1.1",1
"4451","Solyc01g099870.1.1",1
"4452","Solyc01g105660.2.1",5
"4453","Solyc01g111070.2.1",6
"4454","Solyc01g111380.2.1",2
"4455","Solyc02g031790.1.1",1
"4456","Solyc02g037550.2.1",2
"4457","Solyc02g065060.2.1",2
"4458","Solyc02g070040.1.1",3
"4459","Solyc02g079780.1.1",1
"4460","Solyc02g091130.2.1",1
"4461","Solyc02g091980.1.1",1
"4462","Solyc03g006260.2.1",3
"4463","Solyc03g006450.1.1",3
"4464","Solyc03g034320.2.1",1
"4465","Solyc03g077920.1.1",1
