"type","genotype","N","mean","sd","se","gene"
"1395","Ambr","wt",3,24.1143455727603,6.3897788549131,3.68914054194626,"Solyc02g069450"
"1396","Aother","tf2",4,52.8236054640223,17.296809673179,8.64840483658949,"Solyc02g069450"
"1397","Aother","wt",5,58.7882876518112,12.2553722009937,5.48076906619662,"Solyc02g069450"
"1398","Bmbr","tf2",3,21.8280247593025,11.0335072303116,6.37019836952608,"Solyc02g069450"
"1399","Bmbr","wt",4,17.9821260190877,6.8677350004843,3.43386750024215,"Solyc02g069450"
"1400","Bother","tf2",4,79.0906332206014,18.1560301051823,9.07801505259117,"Solyc02g069450"
"1401","Bother","wt",4,44.4305871937417,19.6898857542505,9.84494287712524,"Solyc02g069450"
"1402","Cmbr","tf2",4,47.0607991178576,33.2073558087315,16.6036779043657,"Solyc02g069450"
"1403","Cmbr","wt",6,22.8650551015057,42.1909944076225,17.2244013398823,"Solyc02g069450"
"1404","Cother","tf2",4,103.830918029291,64.4732882338266,32.2366441169133,"Solyc02g069450"
"1405","Cother","wt",3,55.0469773354517,31.5760143980088,18.2304204126259,"Solyc02g069450"
"1406","Ambr","tf2",4,327.79889132059,84.5840288349646,42.2920144174823,"Solyc02g069460"
"1407","Ambr","wt",3,279.562613259138,21.8760143223906,12.6301227578283,"Solyc02g069460"
"1408","Aother","tf2",4,400.26771763242,168.074891028954,84.0374455144768,"Solyc02g069460"
"1409","Aother","wt",5,362.523413276497,83.3344795028964,37.2683122076078,"Solyc02g069460"
"1410","Bmbr","tf2",3,182.416163919605,84.7250256584896,48.9160163710269,"Solyc02g069460"
"1411","Bmbr","wt",4,208.450143716534,70.5301099876569,35.2650549938284,"Solyc02g069460"
"1412","Bother","tf2",4,398.028963324041,43.1850196583429,21.5925098291714,"Solyc02g069460"
"1413","Bother","wt",4,259.528815110603,88.7271059503954,44.3635529751977,"Solyc02g069460"
"1414","Cmbr","tf2",4,306.694648039672,107.07199766475,53.535998832375,"Solyc02g069460"
"1415","Cmbr","wt",6,184.316381211397,203.504514207394,83.0803700268477,"Solyc02g069460"
"1416","Cother","tf2",4,556.952856857817,343.010613894902,171.505306947451,"Solyc02g069460"
"1417","Cother","wt",3,391.325263251128,131.40886464822,75.8689433785528,"Solyc02g069460"
"1418","Ambr","tf2",4,100.075838937935,11.1655709381485,5.58278546907427,"Solyc02g070000"
"1419","Ambr","wt",3,96.4964080172663,40.9907942921758,23.6660461188843,"Solyc02g070000"
"1420","Aother","tf2",4,94.4854983203476,43.9841333389632,21.9920666694816,"Solyc02g070000"
"1421","Aother","wt",5,117.32589033684,18.8104690142327,8.41229748089557,"Solyc02g070000"
"1422","Bmbr","tf2",3,62.0328670713114,43.9972017813497,25.4017962920525,"Solyc02g070000"
"1423","Bmbr","wt",4,117.577103929388,12.1038470203814,6.05192351019071,"Solyc02g070000"
"1424","Bother","tf2",4,120.044428566299,36.0616835605378,18.0308417802689,"Solyc02g070000"
"1425","Bother","wt",4,118.497349833708,54.1016538187309,27.0508269093654,"Solyc02g070000"
"1426","Cmbr","tf2",4,122.72759498117,26.2867658374773,13.1433829187387,"Solyc02g070000"
"1427","Cmbr","wt",6,158.171906021048,38.0925305781083,15.5512104879551,"Solyc02g070000"
"1428","Cother","tf2",4,132.600892186127,24.7277221816818,12.3638610908409,"Solyc02g070000"
"1429","Cother","wt",3,119.602990755909,27.1501061082379,15.6751210701181,"Solyc02g070000"
"1430","Ambr","tf2",4,7.93528476012162,4.36824380525886,2.18412190262943,"Solyc02g070490"
"1431","Ambr","wt",3,7.94287233893354,4.47818566720917,2.58548170044434,"Solyc02g070490"
"1432","Aother","tf2",4,2.72501248909794,1.5518833036473,0.775941651823652,"Solyc02g070490"
"1433","Aother","wt",5,6.49515002456838,3.24888257117121,1.45294445601063,"Solyc02g070490"
"1434","Bmbr","tf2",3,4.40179925300411,2.44899371060615,1.41392717806216,"Solyc02g070490"
"1435","Bmbr","wt",4,7.13026854518983,2.79020844469966,1.39510422234983,"Solyc02g070490"
"1436","Bother","tf2",4,8.52361380000398,3.85263490385544,1.92631745192772,"Solyc02g070490"
"1437","Bother","wt",4,4.01289427224903,2.64455989410546,1.32227994705273,"Solyc02g070490"
"1438","Cmbr","tf2",4,7.17735610412533,8.30431784940514,4.15215892470257,"Solyc02g070490"
"1439","Cmbr","wt",6,5.19094199082999,5.03959846803339,2.05740745919893,"Solyc02g070490"
"1440","Cother","tf2",4,6.72266098200283,3.89707956097049,1.94853978048525,"Solyc02g070490"
"1441","Cother","wt",3,5.803525970757,3.58760582494683,2.07130518877932,"Solyc02g070490"
"1442","Ambr","tf2",4,10.081370298271,7.35602226164489,3.67801113082245,"Solyc02g070620"
"1443","Ambr","wt",3,10.2979127326792,6.5052476200734,3.75580646459455,"Solyc02g070620"
"1444","Aother","tf2",4,10.1957186809673,4.38064876926808,2.19032438463404,"Solyc02g070620"
"1445","Aother","wt",5,9.85517392019712,9.00353112221856,4.02650152536313,"Solyc02g070620"
"1446","Bmbr","tf2",3,27.9861051461375,28.2916811926747,16.3342097524178,"Solyc02g070620"
"1447","Bmbr","wt",4,14.5243460055025,6.76364365133218,3.38182182566609,"Solyc02g070620"
"1448","Bother","tf2",4,8.38847772697548,5.20047197703913,2.60023598851957,"Solyc02g070620"
"1449","Bother","wt",4,8.82077959010047,5.45591649644209,2.72795824822104,"Solyc02g070620"
"1450","Cmbr","tf2",4,15.6052804172308,10.3111591687449,5.15557958437244,"Solyc02g070620"
"1451","Cmbr","wt",6,29.3898506246437,10.3525448503042,4.22640873708717,"Solyc02g070620"
"1452","Cother","tf2",4,11.8364463728961,11.0638135205008,5.53190676025042,"Solyc02g070620"
"1453","Cother","wt",3,41.6808282500042,33.379410264955,19.2716115018627,"Solyc02g070620"
"1454","Ambr","tf2",4,29.4281709743633,1.56521721880144,0.782608609400722,"Solyc02g070800"
"1455","Ambr","wt",3,30.8237675064998,18.6064767229897,10.7424543446886,"Solyc02g070800"
"1456","Aother","tf2",4,60.2058440109487,29.1753928738695,14.5876964369347,"Solyc02g070800"
"1457","Aother","wt",5,48.8518906026996,6.71001522154381,3.00081003308605,"Solyc02g070800"
"1458","Bmbr","tf2",3,30.9466734488,9.24831348048311,5.33951627750697,"Solyc02g070800"
"1459","Bmbr","wt",4,40.146022563154,3.1830386622143,1.59151933110715,"Solyc02g070800"
"1460","Bother","tf2",4,45.0133339400197,15.7841016436438,7.89205082182188,"Solyc02g070800"
"1461","Bother","wt",4,36.3607093031779,25.0519018633409,12.5259509316705,"Solyc02g070800"
"1462","Cmbr","tf2",4,27.8672363997815,16.6001190961464,8.30005954807319,"Solyc02g070800"
"1463","Cmbr","wt",6,29.1135844553689,35.7421672888135,14.5916786931315,"Solyc02g070800"
"1464","Cother","tf2",4,48.7641075447115,21.818178499352,10.909089249676,"Solyc02g070800"
"1465","Cother","wt",3,58.416836434332,32.1261510824146,18.5480419754586,"Solyc02g070800"
"1466","Ambr","tf2",4,17.204910977339,4.47206552006454,2.23603276003227,"Solyc02g070990"
"1467","Ambr","wt",3,16.4399592814618,5.25440866631825,3.03363425793115,"Solyc02g070990"
"1468","Aother","tf2",4,15.8900827566746,8.63786826971167,4.31893413485584,"Solyc02g070990"
"1469","Aother","wt",5,60.2592139114274,29.914243403443,13.3780563491147,"Solyc02g070990"
"1470","Bmbr","tf2",3,4.83087129439889,3.31698314816141,1.91506111348844,"Solyc02g070990"
"1471","Bmbr","wt",4,5.9568325847892,3.58000073344106,1.79000036672053,"Solyc02g070990"
"1472","Bother","tf2",4,39.7377956336639,11.2820529052992,5.6410264526496,"Solyc02g070990"
"1473","Bother","wt",4,40.0616778952339,19.9020130856329,9.95100654281646,"Solyc02g070990"
"1474","Cmbr","tf2",4,17.5019609600824,10.553313362427,5.27665668121352,"Solyc02g070990"
"1475","Cmbr","wt",6,10.7320406305996,17.6164131869647,7.19187056768339,"Solyc02g070990"
"1476","Cother","tf2",4,17.7596336188203,4.9933461523795,2.49667307618975,"Solyc02g070990"
"1477","Cother","wt",3,19.8438929873871,7.29146544693085,4.20972953857238,"Solyc02g070990"
"1478","Ambr","tf2",4,240.120485469979,63.3468516489992,31.6734258244996,"Solyc02g071030"
"1479","Ambr","wt",3,291.660822121061,128.593055489925,74.2432352030249,"Solyc02g071030"
"1480","Aother","tf2",4,299.971737546277,192.329370942709,96.1646854713544,"Solyc02g071030"
"1481","Aother","wt",5,544.166614218426,207.430475913973,92.7657289497554,"Solyc02g071030"
"1482","Bmbr","tf2",3,89.258098777323,56.8711698471717,32.8345852203935,"Solyc02g071030"
"1483","Bmbr","wt",4,119.024478595818,34.4001287966899,17.2000643983449,"Solyc02g071030"
"1484","Bother","tf2",4,567.858969760048,101.075319747939,50.5376598739695,"Solyc02g071030"
"1485","Bother","wt",4,361.277763525503,145.475890800186,72.7379454000929,"Solyc02g071030"
"1486","Cmbr","tf2",4,388.999253285379,140.755068693579,70.3775343467897,"Solyc02g071030"
"1487","Cmbr","wt",6,206.36358173046,378.862472080643,154.669956547835,"Solyc02g071030"
"1488","Cother","tf2",4,399.671992293479,86.2934661710432,43.1467330855216,"Solyc02g071030"
"1489","Cother","wt",3,397.968292536307,244.815248832985,141.344149815449,"Solyc02g071030"
"1490","Ambr","tf2",4,1.80681214339075,1.18982057166916,0.594910285834579,"Solyc02g071190"
"1491","Ambr","wt",3,1.89549053281014,1.22307458727756,0.706142442203692,"Solyc02g071190"
"1492","Aother","tf2",4,2.16432555583662,1.99418413147034,0.997092065735169,"Solyc02g071190"
"1493","Aother","wt",5,3.24896151970881,2.77211854466347,1.23972910151106,"Solyc02g071190"
"1494","Bmbr","tf2",3,1.24330222014538,1.75569524258437,1.01365112092103,"Solyc02g071190"
"1495","Bmbr","wt",4,2.11501639484602,2.027935916956,1.013967958478,"Solyc02g071190"
"1496","Bother","tf2",4,2.20701609249718,1.8024211939448,0.901210596972401,"Solyc02g071190"
"1497","Bother","wt",4,2.0050554378707,1.40508358680132,0.70254179340066,"Solyc02g071190"
"1498","Cmbr","tf2",4,8.82856922627484,13.8400505023769,6.92002525118843,"Solyc02g071190"
"1499","Cmbr","wt",6,3.15950916413803,2.93635496481983,1.19876189458277,"Solyc02g071190"
"1500","Cother","tf2",4,2.23821356652742,1.7744472067765,0.887223603388252,"Solyc02g071190"
"1501","Cother","wt",3,1.65602976021641,1.08199440700583,0.624689762146486,"Solyc02g071190"
"1502","Ambr","tf2",4,21.8331047948689,4.42995132886887,2.21497566443444,"Solyc02g071610"
"1503","Ambr","wt",3,14.7580331775824,1.52957801653392,0.883102279592391,"Solyc02g071610"
"1504","Aother","tf2",4,12.1919629451368,4.55030000740004,2.27515000370002,"Solyc02g071610"
"1505","Aother","wt",5,48.3254382080447,15.6396106859698,6.99424652709212,"Solyc02g071610"
"1506","Bmbr","tf2",3,13.4473699347567,3.86956369016805,2.23409363816493,"Solyc02g071610"
"1507","Bmbr","wt",4,17.4225640489879,13.319576046029,6.65978802301452,"Solyc02g071610"
"1508","Bother","tf2",4,40.2567317856417,15.3501093307502,7.67505466537508,"Solyc02g071610"
"1509","Bother","wt",4,44.742951278641,19.2655887293226,9.6327943646613,"Solyc02g071610"
"1510","Cmbr","tf2",4,36.1994682456866,36.8895674846183,18.4447837423091,"Solyc02g071610"
"1511","Cmbr","wt",6,19.0616076261398,12.8803373845917,5.25837571785734,"Solyc02g071610"
"1512","Cother","tf2",4,47.5646791689314,13.5149204319951,6.75746021599754,"Solyc02g071610"
"1513","Cother","wt",3,29.7324546258949,21.3606136022619,12.3325560133215,"Solyc02g071610"
"1514","Ambr","tf2",4,14.5136699119264,4.09207046038202,2.04603523019101,"Solyc02g072160"
"1515","Ambr","wt",3,21.8932714572237,13.8555374231528,7.9994982610242,"Solyc02g072160"
"1516","Aother","tf2",4,15.2292078448438,13.5812636731559,6.79063183657797,"Solyc02g072160"
"1517","Aother","wt",5,21.2318266208905,5.53840492038682,2.47684997778085,"Solyc02g072160"
"1518","Bmbr","tf2",3,11.7427092484302,11.1325072401638,6.42735605186401,"Solyc02g072160"
"1519","Bmbr","wt",4,13.5864759922081,7.53085639564686,3.76542819782343,"Solyc02g072160"
"1520","Bother","tf2",4,16.6007300753341,9.9038239707542,4.9519119853771,"Solyc02g072160"
"1521","Bother","wt",4,18.3930137176477,14.9496604578004,7.47483022890021,"Solyc02g072160"
"1522","Cmbr","tf2",4,50.0878964782965,69.1519934455232,34.5759967227616,"Solyc02g072160"
"1523","Cmbr","wt",6,13.1796898104732,4.30779593899528,1.758650327762,"Solyc02g072160"
"1524","Cother","tf2",4,22.553004242971,9.79086261213162,4.89543130606581,"Solyc02g072160"
"1525","Cother","wt",3,10.4031436821739,8.38837185788424,4.84302875021215,"Solyc02g072160"
"1526","Ambr","tf2",4,7.89265807242505,3.11671293539359,1.5583564676968,"Solyc02g077560"
"1527","Ambr","wt",3,12.0409433803531,3.19008179468551,1.84179458289861,"Solyc02g077560"
"1528","Aother","tf2",4,10.5248100670776,8.30979392143714,4.15489696071857,"Solyc02g077560"
"1529","Aother","wt",5,28.0647364308721,12.2187966015874,5.46441196087856,"Solyc02g077560"
"1530","Bmbr","tf2",3,8.81258575042747,8.18601278341878,4.72619668409655,"Solyc02g077560"
"1531","Bmbr","wt",4,19.387309240284,10.1163742953001,5.05818714765005,"Solyc02g077560"
"1532","Bother","tf2",4,14.9206979555407,7.96640621946859,3.98320310973429,"Solyc02g077560"
"1533","Bother","wt",4,16.8184567664942,10.4528743715569,5.22643718577847,"Solyc02g077560"
"1534","Cmbr","tf2",4,5.04172174132195,7.20088313225248,3.60044156612624,"Solyc02g077560"
"1535","Cmbr","wt",6,15.9990326807835,7.3118506937304,2.98505054584245,"Solyc02g077560"
"1536","Cother","tf2",4,21.8322241599416,13.0524564759486,6.52622823797432,"Solyc02g077560"
"1537","Cother","wt",3,13.4633039627254,8.2957669225646,4.78956326587707,"Solyc02g077560"
"1538","Ambr","tf2",4,288.833557032133,164.579074148704,82.2895370743518,"Solyc02g077990"
"1539","Ambr","wt",3,192.879875219553,77.7203639583472,44.8718730528675,"Solyc02g077990"
"1540","Aother","tf2",4,278.099821878901,90.7979807137908,45.3989903568954,"Solyc02g077990"
"1541","Aother","wt",5,258.52370127723,80.4166431878426,35.9634161380723,"Solyc02g077990"
"1542","Bmbr","tf2",3,206.287267795812,85.51305592288,49.3709858563023,"Solyc02g077990"
"1543","Bmbr","wt",4,225.985530532451,108.801127863033,54.4005639315164,"Solyc02g077990"
"1544","Bother","tf2",4,288.139765274291,72.5004232178677,36.2502116089339,"Solyc02g077990"
"1545","Bother","wt",4,167.143902196961,56.4307542210006,28.2153771105003,"Solyc02g077990"
"1546","Cmbr","tf2",4,322.277649752008,90.1781134584181,45.089056729209,"Solyc02g077990"
"1547","Cmbr","wt",6,186.494294609817,128.138018471847,52.3121269845586,"Solyc02g077990"
"1548","Cother","tf2",4,234.780315753563,65.3259953413316,32.6629976706658,"Solyc02g077990"
"1549","Cother","wt",3,225.136960798087,91.0794771882925,52.584760672311,"Solyc02g077990"
"1550","Ambr","tf2",4,365.293204310183,120.413339776114,60.2066698880569,"Solyc02g078040"
"1551","Ambr","wt",3,277.756187572321,136.119008042983,78.588345935441,"Solyc02g078040"
"1552","Aother","tf2",4,434.970199161298,227.836941995157,113.918470997578,"Solyc02g078040"
"1553","Aother","wt",5,297.700638301557,95.5633104212558,42.7372116513684,"Solyc02g078040"
"1554","Bmbr","tf2",3,379.811307018579,63.5405109408869,36.6851310961674,"Solyc02g078040"
"1555","Bmbr","wt",4,479.4367321876,44.938066499428,22.469033249714,"Solyc02g078040"
"1556","Bother","tf2",4,314.957320969096,92.2780573972749,46.1390286986375,"Solyc02g078040"
"1557","Bother","wt",4,346.189948594229,239.66157839185,119.830789195925,"Solyc02g078040"
"1558","Cmbr","tf2",4,428.604174592422,88.353782081445,44.1768910407225,"Solyc02g078040"
"1559","Cmbr","wt",6,461.667444687359,84.4104568586377,34.4604247098125,"Solyc02g078040"
"1560","Cother","tf2",4,448.257239245604,182.045294755174,91.0226473775872,"Solyc02g078040"
"1561","Cother","wt",3,441.155954332505,93.2408225951485,53.8326140247711,"Solyc02g078040"
"1562","Ambr","tf2",4,3.56048666788374,2.06117658673917,1.03058829336959,"Solyc02g078240"
"1563","Ambr","wt",3,2.99238412029822,0.405863097014596,0.234325168315512,"Solyc02g078240"
"1564","Aother","tf2",4,3.64579342879712,3.07754360204115,1.53877180102057,"Solyc02g078240"
"1565","Aother","wt",5,8.50671265038122,5.80399867103633,2.59562711395113,"Solyc02g078240"
"1566","Bmbr","tf2",3,9.00437248639448,10.4871199129707,6.05474150477752,"Solyc02g078240"
"1567","Bmbr","wt",4,4.64669870357359,3.55221648447393,1.77610824223697,"Solyc02g078240"
"1568","Bother","tf2",4,8.93604307461133,0.550333391106429,0.275166695553214,"Solyc02g078240"
"1569","Bother","wt",4,4.40343173846977,3.05948244147567,1.52974122073784,"Solyc02g078240"
"1570","Cmbr","tf2",4,6.21349237861787,5.14539153771848,2.57269576885924,"Solyc02g078240"
"1571","Cmbr","wt",6,2.80966108019528,2.84084395396682,1.15976968768156,"Solyc02g078240"
"1572","Cother","tf2",4,15.3636026549349,14.7155122092663,7.35775610463315,"Solyc02g078240"
"1573","Cother","wt",3,2.54519683568351,2.01086722999571,1.16097473654262,"Solyc02g078240"
"1574","Ambr","tf2",4,39.6514353529654,7.53545390867143,3.76772695433572,"Solyc02g078780"
"1575","Ambr","wt",3,62.615638528336,38.0510429328079,21.9687798802027,"Solyc02g078780"
"1576","Aother","tf2",4,27.7835384937816,7.86580101261065,3.93290050630532,"Solyc02g078780"
"1577","Aother","wt",5,51.2788903823941,12.221140630033,5.46546024226769,"Solyc02g078780"
"1578","Bmbr","tf2",3,43.7959017681902,27.7209069427002,16.0046730855485,"Solyc02g078780"
"1579","Bmbr","wt",4,47.139426546133,12.5076583870265,6.25382919351325,"Solyc02g078780"
"1580","Bother","tf2",4,30.412691251839,13.0243331180158,6.51216655900788,"Solyc02g078780"
"1581","Bother","wt",4,41.1299549284472,14.4894034311368,7.24470171556841,"Solyc02g078780"
"1582","Cmbr","tf2",4,195.857791266741,264.790892277016,132.395446138508,"Solyc02g078780"
"1583","Cmbr","wt",6,51.7104448114358,28.7870951152272,11.7522823682121,"Solyc02g078780"
"1584","Cother","tf2",4,62.9051046618551,26.2502753010831,13.1251376505415,"Solyc02g078780"
"1585","Cother","wt",3,33.8683884725275,16.0682171919879,9.27698952119157,"Solyc02g078780"
"1586","Ambr","tf2",4,95.8892428689149,23.9036107906263,11.9518053953131,"Solyc02g079950"
"1587","Ambr","wt",3,92.3139165421166,46.1676169193557,26.6548860562335,"Solyc02g079950"
"1588","Aother","tf2",4,93.6530097262055,21.6895973308203,10.8447986654101,"Solyc02g079950"
"1589","Aother","wt",5,146.626302266871,31.1102313712422,13.9129184283688,"Solyc02g079950"
"1590","Bmbr","tf2",3,50.8938797588342,9.49486768536748,5.48186441406679,"Solyc02g079950"
"1591","Bmbr","wt",4,66.3060000050741,21.7868685204034,10.8934342602017,"Solyc02g079950"
"1592","Bother","tf2",4,153.329940181377,36.401998863356,18.200999431678,"Solyc02g079950"
"1593","Bother","wt",4,119.640159425273,40.2106039838668,20.1053019919334,"Solyc02g079950"
"1594","Cmbr","tf2",4,117.599221260221,20.3325606936656,10.1662803468328,"Solyc02g079950"
"1595","Cmbr","wt",6,72.9145225539587,90.3532324634391,36.886552691083,"Solyc02g079950"
"1596","Cother","tf2",4,124.285280042294,60.6820570162254,30.3410285081127,"Solyc02g079950"
"1597","Cother","wt",3,145.58756654647,64.5890271172944,37.290492192866,"Solyc02g079950"
"1598","Ambr","tf2",4,54.8762998642637,6.92978659553356,3.46489329776678,"Solyc02g080540"
"1599","Ambr","wt",3,54.7954803635394,3.47476731969068,2.00615784739473,"Solyc02g080540"
"1600","Aother","tf2",4,62.7805817138018,19.5484565879238,9.77422829396188,"Solyc02g080540"
"1601","Aother","wt",5,62.8275717250903,13.2923191649195,5.94450584627665,"Solyc02g080540"
"1602","Bmbr","tf2",3,47.8350714476093,30.3743281669053,17.5366265436168,"Solyc02g080540"
"1603","Bmbr","wt",4,47.1503987711759,19.2809804072733,9.64049020363667,"Solyc02g080540"
"1604","Bother","tf2",4,83.3571362843231,25.8854938412439,12.9427469206219,"Solyc02g080540"
"1605","Bother","wt",4,46.8124289410026,22.487267648092,11.243633824046,"Solyc02g080540"
"1606","Cmbr","tf2",4,56.9087711211453,17.8686648254431,8.93433241272156,"Solyc02g080540"
"1607","Cmbr","wt",6,41.4862659333807,38.2039526691044,15.5966983661242,"Solyc02g080540"
"1608","Cother","tf2",4,70.3214927558969,25.0461987860878,12.5230993930439,"Solyc02g080540"
"1609","Cother","wt",3,55.7943558861486,16.0149373937856,9.24622841535714,"Solyc02g080540"
"1610","Ambr","tf2",4,69.3622310467239,36.4422457039785,18.2211228519892,"Solyc02g080570"
"1611","Ambr","wt",3,74.5065392485545,11.2517698407758,6.49621234643162,"Solyc02g080570"
"1612","Aother","tf2",4,46.8436388768406,13.8351573875431,6.91757869377153,"Solyc02g080570"
"1613","Aother","wt",5,69.2184757369479,13.3371413787849,5.96455094969767,"Solyc02g080570"
"1614","Bmbr","tf2",3,55.7835828065565,24.8430130776115,14.3431202878404,"Solyc02g080570"
"1615","Bmbr","wt",4,68.4376150777357,16.3304757505373,8.16523787526863,"Solyc02g080570"
"1616","Bother","tf2",4,84.7731341820006,29.2759796452105,14.6379898226053,"Solyc02g080570"
"1617","Bother","wt",4,74.4504296441194,26.1668225521516,13.0834112760758,"Solyc02g080570"
"1618","Cmbr","tf2",4,65.9386008437629,37.0659610808275,18.5329805404138,"Solyc02g080570"
"1619","Cmbr","wt",6,59.4401148322124,24.4902781479356,9.99811418687922,"Solyc02g080570"
"1620","Cother","tf2",4,92.5762237699292,35.0270936512134,17.5135468256067,"Solyc02g080570"
"1621","Cother","wt",3,75.6218766784843,36.9524615520325,21.3345136242852,"Solyc02g080570"
"1622","Ambr","tf2",4,92.597264804489,31.1720982621439,15.5860491310719,"Solyc02g080630"
"1623","Ambr","wt",3,104.057726811436,3.81555284134901,2.20291046006009,"Solyc02g080630"
"1624","Aother","tf2",4,88.5846091721685,15.404792324299,7.70239616214948,"Solyc02g080630"
"1625","Aother","wt",5,104.410384683414,19.0893815430509,8.53703095573832,"Solyc02g080630"
"1626","Bmbr","tf2",3,65.4405006593915,36.8281501992154,21.262742431273,"Solyc02g080630"
"1627","Bmbr","wt",4,92.862092799357,9.64153729920865,4.82076864960433,"Solyc02g080630"
"1628","Bother","tf2",4,117.762102404359,12.1274185670822,6.06370928354111,"Solyc02g080630"
"1629","Bother","wt",4,96.0377269967392,47.0359273145973,23.5179636572987,"Solyc02g080630"
"1630","Cmbr","tf2",4,120.231128272346,31.1568415260908,15.5784207630454,"Solyc02g080630"
"1631","Cmbr","wt",6,109.309456305522,31.4876951497987,12.8547977155526,"Solyc02g080630"
"1632","Cother","tf2",4,95.4960561187474,29.6045487554075,14.8022743777037,"Solyc02g080630"
"1633","Cother","wt",3,96.004092807535,32.0972834581418,18.5313752448139,"Solyc02g080630"
"1634","Ambr","tf2",4,59.673093249123,12.3201766502249,6.16008832511247,"Solyc02g080810"
"1635","Ambr","wt",3,68.0228791768361,12.5552291802975,7.24876494698219,"Solyc02g080810"
"1636","Aother","tf2",4,76.4115287612848,38.1227991374056,19.0613995687028,"Solyc02g080810"
"1637","Aother","wt",5,81.0993621919995,15.172735843992,6.78545375036275,"Solyc02g080810"
"1638","Bmbr","tf2",3,44.5816225219713,27.4267123504652,15.8348197585275,"Solyc02g080810"
"1639","Bmbr","wt",4,49.4713004300036,24.1510405654653,12.0755202827326,"Solyc02g080810"
"1640","Bother","tf2",4,92.9850844183341,14.104562113203,7.0522810566015,"Solyc02g080810"
"1641","Bother","wt",4,70.1751555383293,25.0597731756528,12.5298865878264,"Solyc02g080810"
"1642","Cmbr","tf2",4,57.3024862941025,11.2430735790065,5.62153678950324,"Solyc02g080810"
"1643","Cmbr","wt",6,51.5508624514447,31.812982557682,12.9875957437304,"Solyc02g080810"
"1644","Cother","tf2",4,82.4857675758519,9.61106031990547,4.80553015995273,"Solyc02g080810"
"1645","Cother","wt",3,35.1511011471727,22.1945112209546,12.8140070279503,"Solyc02g080810"
"1646","Ambr","tf2",4,2.35540780141619,1.26582883512746,0.632914417563731,"Solyc02g080980"
"1647","Ambr","wt",3,3.47795850480771,2.06476156824473,1.19209064723849,"Solyc02g080980"
"1648","Aother","tf2",4,3.65272980768395,2.23915063412228,1.11957531706114,"Solyc02g080980"
"1649","Aother","wt",5,4.21640241077834,2.49095344393437,1.11398824588489,"Solyc02g080980"
"1650","Bmbr","tf2",3,2.68870014453736,1.56865291943082,0.905662185298477,"Solyc02g080980"
"1651","Bmbr","wt",4,4.9671696758519,3.6435549619682,1.8217774809841,"Solyc02g080980"
"1652","Bother","tf2",4,3.3095905728074,2.85246921653832,1.42623460826916,"Solyc02g080980"
"1653","Bother","wt",4,2.32355126862993,1.49976904466148,0.749884522330739,"Solyc02g080980"
"1654","Cmbr","tf2",4,2.04268779855421,3.32416651447009,1.66208325723505,"Solyc02g080980"
"1655","Cmbr","wt",6,2.75007792316558,2.1791177810556,0.889621108835356,"Solyc02g080980"
"1656","Cother","tf2",4,5.17249991837727,1.18195874175928,0.590979370879642,"Solyc02g080980"
"1657","Cother","wt",3,4.66220120484808,4.47778564587844,2.58525074802136,"Solyc02g080980"
"1658","Ambr","tf2",4,62.0388579066427,17.2996453824335,8.64982269121676,"Solyc02g081070"
"1659","Ambr","wt",3,46.5726680727182,6.54091425286592,3.7763986046384,"Solyc02g081070"
"1660","Aother","tf2",4,117.809264493306,83.9344969728469,41.9672484864235,"Solyc02g081070"
"1661","Aother","wt",5,85.0008523759972,20.0890474107583,8.98409512273435,"Solyc02g081070"
"1662","Bmbr","tf2",3,63.8566519788379,43.848030803001,25.3156723875476,"Solyc02g081070"
"1663","Bmbr","wt",4,79.1540766678151,11.4854167980936,5.7427083990468,"Solyc02g081070"
"1664","Bother","tf2",4,113.701214959638,22.8056885910893,11.4028442955447,"Solyc02g081070"
"1665","Bother","wt",4,122.29517611809,53.4058296347462,26.7029148173731,"Solyc02g081070"
"1666","Cmbr","tf2",4,71.2113177694983,12.3097625099792,6.15488125498961,"Solyc02g081070"
"1667","Cmbr","wt",6,116.244044053073,47.7088379680371,19.4770515404686,"Solyc02g081070"
"1668","Cother","tf2",4,106.752913109286,52.1979980180712,26.0989990090356,"Solyc02g081070"
"1669","Cother","wt",3,60.9754706938876,17.6749896556743,10.2046600356274,"Solyc02g081070"
"1670","Ambr","tf2",4,12.4905476778652,2.05013550561421,1.02506775280711,"Solyc02g081330"
"1671","Ambr","wt",3,10.4324852860144,6.76281093309116,3.90451071269872,"Solyc02g081330"
"1672","Aother","tf2",4,14.00156514751,2.51544996292434,1.25772498146217,"Solyc02g081330"
"1673","Aother","wt",5,21.5363301768901,5.90964366007033,2.64287298934358,"Solyc02g081330"
"1674","Bmbr","tf2",3,13.9451809170059,8.08062270399855,4.66534969337336,"Solyc02g081330"
"1675","Bmbr","wt",4,10.5670272600973,5.09413489134734,2.54706744567367,"Solyc02g081330"
"1676","Bother","tf2",4,25.2818955242912,13.6289488959594,6.81447444797968,"Solyc02g081330"
"1677","Bother","wt",4,19.6413854278124,6.8504534757926,3.4252267378963,"Solyc02g081330"
"1678","Cmbr","tf2",4,23.0987684648206,13.2757015983455,6.63785079917277,"Solyc02g081330"
"1679","Cmbr","wt",6,10.0760004327623,8.50924330173816,3.47388403107568,"Solyc02g081330"
"1680","Cother","tf2",4,20.2147639976954,0.462606964384442,0.231303482192221,"Solyc02g081330"
