itag3	dPC1	dPC2	dPC3	dPC4	dPC5	dPC6	overall_distance	m82.PC1	m82.PC2	m82.PC3	m82.PC4	m82.PC5	m82.PC6	penn.PC1	penn.PC2	penn.PC3	penn.PC4	penn.PC5	penn.PC6	m82.inf	m82.veg	m82.leaf	m82.root	m82.seedling	m82.stem	penn.inf	penn.veg	penn.leaf	penn.root	penn.seed	penn.stem	cluster	distance
Solyc03g118760.2.1	-1.045454643	-0.02859034	2.611161083	-1.535610184	-0.121294894	-9.36E-10	3.206987076	-2.150556401	0.130225653	1.284348166	-0.745066185	-0.266574168	-2.22E-12	-1.105101758	0.158815993	-1.326812917	0.790543999	-0.145279274	9.34E-10	-0.044919442	-0.314436093	0.224597209	-0.853469395	1.841697116	-0.853469395	-0.467382715	-0.467382715	2.025325097	-0.155794239	-0.467382715	-0.467382715	1	0.009378785
Solyc04g081960.1.1	-1.608039802	-2.445282791	-0.030168369	-0.615537899	-1.218102798	4.49E-10	3.229360834	-2.175101538	-0.617202559	0.507742047	0.660787024	-0.598040828	4.73E-10	-0.567061736	1.828080232	0.537910416	1.276324923	0.62006197	2.43E-11	0.326550258	-0.761950604	1.415051119	-1.197350944	0.761950602	-0.544250432	-0.701074072	1.71373662	0.701074072	-0.701074072	-0.311588476	-0.701074072	9	0.004149492
Solyc12g038160.1.1	-0.18222221	0.337690049	2.126493705	0.764148806	-0.612700854	-4.56E-10	2.372454576	-2.287295066	0.056243865	1.54289113	-0.001340263	-0.16869202	-4.42E-10	-2.105072856	-0.281446184	-0.583602575	-0.765489069	0.444008834	1.44E-11	0.219578507	-0.06119401	0.457155252	-1.249077736	1.537049549	-0.903511561	-0.00922704	-0.950385105	1.236423341	0.046135199	0.959612145	-1.28255854	1	0.001887493
Solyc06g074170.2.1	-1.605168992	-0.949914077	0.575974779	1.542681734	0.520504696	-8.73E-10	2.541936912	-1.389125868	-1.837480777	0.660365952	-0.534779601	-0.446007274	1.00E-11	0.216043124	-0.8875667	0.084391173	-2.077461335	-0.96651197	8.83E-10	1.034022912	-1.567712157	0.233489045	-0.567044823	1.034022912	-0.166777889	-0.153891691	-1.423498139	-0.846404299	0.538620917	1.231133525	0.654039685	8	0.005819525
Solyc12g005560.1.1	-1.175779504	-3.126007207	0.563092769	-0.815447661	2.251268415	9.02E-10	4.147844781	-0.065568033	-1.965611382	1.163255418	0.753280286	1.123729026	4.75E-10	1.110211471	1.160395825	0.600162649	1.568727947	-1.127539389	-4.27E-10	2.028501455	-0.274121819	-0.520831454	-0.520831454	-0.43859491	-0.274121819	-0.847579379	1.186611132	0.169515874	-0.847579379	-0.847579379	1.186611132	3	0.013447302
Solyc06g075250.2.1	-0.666044897	-0.988055496	-1.174771597	-1.931115441	-0.209605844	-1.38E-11	2.563805615	1.560764831	-0.7062453	-0.834318343	-1.369626533	-1.276710955	-3.08E-12	2.226809728	0.281810196	0.340453254	0.561488908	-1.067105111	1.07E-11	-0.515138304	-1.223453471	-0.595628663	0.885393959	0	1.448826479	-0.473810119	0.549018075	-0.804725124	-0.06768716	-0.925057852	1.72226218	4	0.002276565
Solyc01g111170.2.1	1.520904749	1.267986366	1.165546388	0.072432811	-0.186733417	-1.56E-11	2.306416039	-0.871808123	1.749852707	1.611201957	-0.031464281	0.428665955	-1.13E-12	-2.392712872	0.481866341	0.445655569	-0.103897092	0.615399372	1.45E-11	-0.639027652	1.525262576	-0.39974611	-0.731305786	1.000088654	-0.755271682	-0.070601802	0.047272511	1.048770816	-0.621404202	1.106624569	-1.510661892	6	0.002540706
Solyc04g015430.2.1	-1.527821219	-2.31665235	0.966180768	0.574957249	0.45386416	-4.35E-10	3.028397196	0.867395069	-2.190389727	-0.215984802	-0.230500922	1.084938173	-4.27E-10	2.395216288	0.126262623	-1.18216557	-0.805458171	0.631074013	8.01E-12	1.651237749	-0.955979749	-0.60835075	0.60835075	-0.782165249	0.08690725	-0.353002255	0.176501127	-0.882505637	1.500259583	-1.147257328	0.70600451	3	0.005773507
Solyc02g081830.2.1	-0.211341989	0.833404848	1.593819647	-2.179402449	-0.12513799	-4.94E-10	2.836361172	-1.803469981	-0.017642035	0.964131026	-1.398350124	-0.435754449	-9.56E-12	-1.592127992	-0.851046883	-0.629688621	0.781052325	-0.310616459	4.84E-10	-0.193806367	-0.676493921	-0.040223963	-0.435150144	1.97828763	-0.632613235	0.305703977	-1.025007453	1.816241277	-0.593425368	-0.053947761	-0.449564673	6	0.006597765
Solyc02g084230.1.1	0.149986655	0.88932987	-1.278822981	1.314130704	-0.879981111	4.70E-10	2.224881591	-1.537524003	0.150779831	-1.421955305	-0.255636789	0.212560501	2.42E-11	-1.687510658	-0.738550039	-0.143132324	-1.569767493	1.092541612	-4.46E-10	-0.515411688	-0.774015462	1.768921648	0.260399633	0.206523847	-0.946417978	0.5210268	-0.991631652	0.201687794	0.453797536	1.226934078	-1.411814555	5	0.004765883
Solyc11g072150.1.1	1.806320379	-0.812898842	-1.261378267	-1.306447824	0.830671297	8.90E-10	2.812737757	0.458875731	-1.481055689	-1.529885252	0.30508149	1.316482675	4.86E-10	-1.347444648	-0.668156847	-0.268506985	1.611529314	0.485811378	-4.04E-10	1.012423194	-0.82525252	0.706143908	0.859283551	-1.386764543	-0.365833591	0.703043787	-0.227455343	1.695576192	-0.78575482	-0.66168827	-0.723721545	7	0.003842859
Solyc06g005310.2.1	-1.421424001	-1.043473087	-0.878865686	-0.799069374	0.097336015	2.30E-12	2.128302923	-1.310972044	0.498468693	-1.070055904	0.858663951	-0.073911371	3.44E-11	0.110451957	1.54194178	-0.191190218	1.657733325	-0.171247386	3.21E-11	-0.583957037	-0.174428725	2.009722269	-0.310938163	-0.310938163	-0.629460181	-0.939108192	1.280602082	1.109855138	-0.597614307	-0.939108192	0.085373471	9	0.000677718
Solyc11g069010.1.1	-1.030333415	-1.634097342	-1.448656812	0.543942872	-0.430288356	2.50E-11	2.512267809	-1.633043086	0.326519392	-0.21106133	1.407253289	-0.200564458	-4.12E-10	-0.602709671	1.960616734	1.237595482	0.863310417	0.229723898	-4.37E-10	-0.211521851	0.047004856	1.903696662	-0.963599545	-0.164516995	-0.611063126	-0.810232763	1.773446536	0.158646975	-0.912220103	0.294630096	-0.50427074	9	0.003808202
Solyc12g089010.1.1	1.230372592	-0.718912742	0.351346628	1.117264014	-2.046746198	6.90E-12	2.755275953	0.21186901	-2.018203158	1.503924649	1.060795785	-0.210486407	2.38E-11	-1.018503582	-1.299290416	1.152578021	-0.056468229	1.836259791	1.69E-11	1.707064121	-0.50034638	-0.50034638	-1.030124901	-0.32375354	0.64750708	1.731026834	-0.066577955	-0.466045686	-0.266311821	0.332889776	-1.264981148	2	0.003351165
Solyc01g095240.2.1	-1.669767656	-0.353821872	-1.927067965	-0.618006776	1.434558801	-4.35E-10	3.011112122	0.339065049	-0.073404314	-2.3342441	-0.337053118	-0.155174451	2.55E-11	2.008832705	0.280417558	-0.407176135	0.280953658	-1.589733252	4.60E-10	-0.751771157	-0.942361028	1.344717422	1.027067637	-0.815301114	0.13764824	-0.905425704	-0.012403092	-0.235658745	0.13643401	-0.831007153	1.848060683	4	0.005984949
Solyc07g006360.1.1	-0.807349832	0.105398123	1.515531781	0.709412408	1.797704986	4.54E-10	2.587425028	1.637196631	0.016167647	1.203778068	0.802721381	0.924273518	4.64E-10	2.444546463	-0.089230476	-0.311753713	0.093308973	-0.873431468	1.04E-11	0.694795066	1.294618144	-1.314612247	-0.144957244	-0.9547184	0.42487468	-0.403617999	0.084478186	-0.779076602	0.459936789	-1.060670555	1.698950181	1	0.005147299
Solyc06g083460.2.1	0.661884206	0.204202653	-1.697175436	0.360988525	-0.397168045	4.63E-10	1.91003902	-0.889194248	-0.595292422	-1.57480778	-1.430233608	-0.257932731	4.58E-10	-1.551078454	-0.799495075	0.122367656	-1.791222133	0.139235314	-4.98E-12	-0.422363956	-1.629891677	1.01259051	0.812238377	0.590226554	-0.362799809	0.245054526	-1.298291137	0.029318036	0.235097458	1.59589686	-0.807075743	7	0.004810386
Solyc07g008340.2.1	2.597243112	0.04929202	-1.324787276	-2.091700424	0.521920665	-4.72E-10	3.626399682	1.543594134	-1.771542348	-0.697451794	-0.943073777	-0.286504927	8.40E-12	-1.053648978	-1.820834368	0.627335482	1.148626647	-0.808425592	4.80E-10	0.641146391	-1.377891151	-0.720174376	0.901173954	-0.498386161	1.054131343	1.137658112	-1.143598886	0.923790269	-1.205977007	-0.011881547	0.300009058	7	0.003502392
Solyc08g005980.2.1	-0.281137607	2.089391222	0.096930567	0.224739939	0.165157045	-3.90E-12	2.128796481	2.095386347	1.286041951	0.133594094	-0.176444403	-0.124740391	1.49E-12	2.376523954	-0.803349271	0.036663527	-0.401184342	-0.289897436	5.39E-12	-0.943264598	1.184863705	-1.066634355	0.506330043	-0.634840206	0.953545411	0.290471645	-0.192158165	-1.345107158	0.63903762	-0.808851813	1.416607871	6	0.003368832
Solyc01g104860.2.1	-0.524052974	-0.738057076	-1.195253549	-1.575795755	1.569409749	-5.00E-12	2.682195003	1.877355355	0.019922098	-1.344943559	-1.587336604	1.232311857	-4.47E-10	2.401408329	0.757979174	-0.14969001	-0.011540849	-0.337097892	-4.42E-10	-0.225366519	-0.075122173	-0.976588245	1.878054323	-0.676099557	0.075122172	-0.727929108	0.806624147	-0.964014224	0.570539031	-0.964014224	1.278794379	4	0.00136351
Solyc02g079530.2.1	-0.821214085	-0.005423058	0.967239323	-1.72698615	-0.921455441	1.32E-09	2.332709837	-1.979015263	0.579363742	0.128137394	-0.454245145	-1.007083905	4.55E-10	-1.157801178	0.5847868	-0.839101929	1.272741005	-0.085628464	-8.60E-10	-0.867979807	-0.561633994	1.174325622	-0.663749265	1.378556165	-0.459518722	-0.520156486	0.104031297	1.976594649	-0.520156486	-0.520156486	-0.520156486	9	0.011355478
Solyc01g110500.2.1	-1.02550802	0.340684803	0.938937326	1.152324891	0.202076282	1.00E-11	1.84878977	-0.867284345	0.395929552	-1.163162369	1.121558792	-0.403412669	-4.12E-10	0.158223675	0.055244749	-2.102099695	-0.030766099	-0.605488951	-4.22E-10	-0.622245362	-0.207415122	2.005012839	-0.34569187	-0.622245362	-0.207415122	-0.894445806	-0.894445806	1.529213798	0.663621082	-0.721327263	0.317383996	1	0.001045541
Solyc08g061960.2.1	1.892900591	0.183462844	-0.941510204	-0.104191245	-0.231134492	2.00E-13	2.137159726	0.787784643	-1.696398612	-1.645549683	-0.088539433	0.091203409	2.94E-11	-1.105115948	-1.879861456	-0.704039479	0.015651812	0.322337901	2.92E-11	0.610459839	-1.453874019	0.636264012	0.831228876	-1.094049159	0.469970451	1.071522299	-1.571275061	1.064975319	0.002182326	-0.0741991	-0.493205783	7	0.001580872
Solyc08g007250.1.1	1.759653887	0.43648489	-1.364823933	0.014487326	-0.646728356	4.51E-10	2.359684868	1.25961516	0.837630552	1.085758671	0.228871001	-1.861518738	-1.51E-12	-0.500038727	0.401145662	2.450582604	0.214383675	-1.214790382	-4.53E-10	-0.985121381	0.556807737	-0.728133195	-0.663886148	0.171325458	1.649007529	-0.113227706	0.566138517	-0.79259393	-1.471960138	1.245504741	0.566138517	7	0.003278903
Solyc11g062120.1.1	-0.466791766	0.420108407	2.17318874	0.076238646	-0.440736096	4.33E-10	2.3059045	-1.433160567	1.461056344	1.23312793	1.123019491	0.361796277	1.95E-11	-0.966368801	1.040947937	-0.94006081	1.046780845	0.802532373	-4.13E-10	-0.402262478	1.393201754	0.686789597	-1.196976155	0.421885038	-0.902637756	-0.547976722	0.636469858	1.688176735	-0.119125374	-0.660294933	-0.997249563	1	0.002386384
Solyc09g091560.2.1	0.259818417	-1.187703543	-0.323867163	-1.668753105	0.080615838	-1.60E-11	2.091475817	-1.26937144	-0.622966396	-1.451136852	-1.247865374	0.182200498	4.62E-10	-1.529189857	0.564737147	-1.127269689	0.420887731	0.10158466	4.78E-10	-0.183001179	-1.489250974	1.142179772	0.706763174	0.593176235	-0.769867029	-0.64433705	-0.265315256	1.93301115	-0.132657628	-0.01895109	-0.871750127	4	0.002230057
Solyc03g097250.2.1	-0.012148621	-0.121132874	-1.607566946	-2.461857353	0.954767669	-9.17E-10	3.093770382	1.808236014	1.086166887	-1.168685865	-1.596818006	0.264110905	-4.55E-10	1.820384635	1.207299761	0.438881081	0.865039347	-0.690656764	4.62E-10	-1.22884764	0.290796007	-0.816104922	1.566546229	-0.272034974	0.459645301	-0.86366348	1.275081356	-0.524479277	-0.222982208	-0.891928831	1.227972439	4	0.003814391
Solyc02g088850.2.1	-2.005016661	-0.632083334	2.412987788	0.879927473	-0.254001661	-4.49E-10	3.328801649	-0.309666184	-2.162788361	1.326985786	-0.221288051	0.223172899	1.03E-11	1.695350477	-1.530705027	-1.086002002	-1.101215524	0.47717456	4.59E-10	1.717870027	-0.979346464	-0.786688143	-0.497700662	0.465590942	0.0802743	0.641533028	-1.108102503	-0.758175397	1.34138724	-0.758175397	0.641533028	1	0.004191676
Solyc04g055250.2.1	-1.673625984	-1.067521861	1.352675698	0.094742685	0.564578612	-8.97E-10	2.46942981	0.569215125	-2.157639031	1.052709569	-0.36162897	-0.026524355	7.82E-12	2.242841109	-1.09011717	-0.299966129	-0.456371655	-0.591102967	9.05E-10	1.531854689	-0.993951516	-1.110886988	-0.175403209	0.12862902	0.619758004	0.267849626	-0.632125118	-1.039256553	0.674981059	-0.803548881	1.532099865	8	0.0051306
Solyc04g081990.2.1	-1.62525105	-1.350958042	0.668010259	-0.943588159	-1.284649538	-1.34E-11	2.730100614	-0.822383171	0.235917006	2.176769592	-0.667864687	-0.986442131	-1.28E-11	0.802867879	1.586875048	1.508759333	0.275723472	0.298207407	5.64E-13	-0.128876253	0.128876253	-0.902133768	-1.056785272	1.726941785	0.231977255	-0.556453428	1.812961169	-1.094956746	-0.412852543	0.089750553	0.161550995	9	0.002249849
Solyc02g076840.2.1	-1.534104535	0.109835481	0.856705913	0.422212422	-1.228439842	4.48E-10	2.187878734	-0.43952732	-2.141101098	1.130409143	0.325112404	-0.966782943	1.60E-11	1.094577215	-2.250936579	0.27370323	-0.097100018	0.261656899	-4.32E-10	1.29554027	-1.317235921	-0.108478252	-0.963906756	0.393621087	0.700459572	1.536071405	-1.021597728	-0.834182318	0.22416353	-0.602669163	0.698214275	8	0.00212438
Solyc01g097870.2.1	1.427319396	0.332294428	-1.383877138	-1.514500522	1.121745337	-4.60E-10	2.759492818	0.347832987	-1.417141422	-1.9142458	-1.132441336	0.601922743	-4.30E-10	-1.079486409	-1.74943585	-0.530368662	0.382059186	-0.519822594	3.01E-11	0.387539911	-1.590512522	0.48347317	1.35144075	-0.48956417	-0.142377138	0.777489814	-1.612749769	1.27575728	-0.406798076	-0.038513427	0.004814178	7	0.001540221
Solyc02g093330.2.1	0.131682434	-0.69897815	-0.456289398	2.148434552	0.248883749	-4.13E-10	2.322030335	-1.417616989	0.528362041	-0.983753325	0.856093694	0.049835508	3.42E-11	-1.549299423	1.227340191	-0.527463927	-1.292340858	-0.199048241	4.47E-10	-0.535715922	-0.10932978	1.989801996	-0.338922318	-0.256924983	-0.748908993	-1.287472588	-0.243575895	0.852515632	0.226177617	1.322269144	-0.869913911	2	0.003416055
Solyc04g082200.2.1	-1.422768404	-1.355984081	-0.02569471	-2.477514507	-0.887192238	-4.78E-10	3.284632579	-1.976875362	0.527411858	0.460732967	-1.188829379	-0.516957558	-4.54E-10	-0.554106958	1.883395939	0.486427677	1.288685128	0.37023468	2.39E-11	-0.677701435	-0.518908366	0.521541749	-0.384605769	1.812426708	-0.752752886	-0.840727041	1.651038168	0.783014795	-0.744799929	-0.283881858	-0.564644135	9	0.005339993
Solyc07g062530.2.1	-0.03885811	-2.087720074	2.032349736	-0.428241127	1.262805186	8.88E-10	3.204465308	-1.324178491	-1.4366386	1.134761934	0.661645793	1.43904361	4.76E-10	-1.285320381	0.651081474	-0.897587802	1.08988692	0.176238424	-4.12E-10	1.776817943	-0.161528904	0.115377788	-0.715342289	0.115377788	-1.130702327	-0.50997385	0.134710074	1.953296068	-0.394508073	-0.432996665	-0.750527553	3	0.007642722
Solyc06g071220.1.1	-1.35602523	-0.199293446	-1.078877565	-0.667671038	0.749420016	-8.93E-10	2.012439832	-0.595595328	0.873783575	-1.244292108	1.084013101	-0.21072719	3.56E-11	0.760429902	1.073077021	-0.165414543	1.751684139	-0.960147206	9.29E-10	-0.886770178	0.177354036	1.879952778	-0.177354036	-0.74488695	-0.24829565	-0.903507908	0.903507903	0.903507903	-0.677630932	-1.129384871	0.903507903	9	0.00507426
Solyc03g117550.1.1	-0.635795768	-0.551672765	1.256133459	1.584781737	0.937276477	1.86E-11	2.382534515	-0.52135609	-1.095713544	2.332926169	-0.197169962	-0.067751694	-7.93E-13	0.114439678	-0.544040779	1.07679271	-1.781951699	-1.005028171	-1.94E-11	1.186317406	-0.122996119	-1.194252639	-1.003807036	1.067288903	0.067449485	-0.085546987	-0.829805771	-1.266095403	0.017109397	1.505626966	0.658711798	1	0.002752628
Solyc10g007900.2.1	-1.47984472	-0.699108962	-1.001291156	-0.632138475	-0.28402098	-4.46E-10	2.039986442	-1.828449357	1.439769505	-0.10784017	0.126812683	-0.025641566	-4.34E-10	-0.348604637	2.138878467	0.893450986	0.758951158	0.258379414	1.20E-11	-1.036154289	0.424048908	1.375393416	-0.505171308	0.755913272	-1.014029998	-1.020501921	1.805503398	0.196250369	-0.667251256	0.13083358	-0.44483417	9	0.001395846
Solyc06g082830.2.1	0.753047845	-0.023191761	-1.775294665	-0.860653458	1.181097448	-4.46E-10	2.419711888	-0.994215457	1.656343255	-1.008158339	-0.789601055	1.233223716	1.03E-11	-1.747263302	1.679535016	0.767136326	0.071052403	0.052126268	4.56E-10	-1.084614825	0.618437223	0.84400703	0.719943636	0.347753453	-1.445526517	-0.941285124	0.896941927	0.73972514	-0.771974737	1.078345912	-1.001753119	7	0.002367195
Solyc07g044990.2.1	-2.287571707	-0.611039223	-1.679839837	-1.09075587	-0.251897625	-4.46E-10	3.111497374	-1.741836721	1.189184709	-0.69989027	0.007311511	0.202448943	-4.30E-10	0.545734986	1.800223932	0.979949567	1.098067381	0.454346568	1.59E-11	-0.962927851	0.134078562	1.596753779	-0.158456482	0.499747366	-1.109195373	-0.651685601	1.992163457	-0.248150745	-0.554280636	-0.484705661	-0.053340814	9	0.004231512
Solyc10g085310.1.1	0.070534056	0.015833159	0.170505883	1.928916529	-0.34010889	2.40E-11	1.967407185	-0.886906524	0.632657991	-1.606180852	0.504091477	0.237964246	4.82E-10	-0.95744058	0.616824832	-1.776686735	-1.424825052	0.578073136	4.58E-10	-0.748992863	-0.168701988	1.905178471	0.21705956	-0.537977999	-0.666565182	-0.9512745	-0.677407032	1.090282987	1.090282987	0.467856924	-1.019741367	2	0.002817761
Solyc06g054670.1.1	1.29787792	1.065511408	-1.734249746	-1.843527759	-0.833382646	4.27E-10	3.149689678	1.46882236	-0.944583167	-1.416096256	-1.817447931	0.834684765	-4.47E-10	0.17094444	-2.010094575	0.31815349	0.026079828	1.668067411	-8.74E-10	0.197642354	-0.988211768	-0.790569415	1.778781184	-0.395284708	0.197642354	1.926686589	-0.550481882	-0.550481882	0.275240941	-0.550481882	-0.550481882	7	0.00471539
Solyc03g044430.2.1	-2.313102529	1.140964941	1.04191592	2.018022443	0.11492666	-4.27E-10	3.438525237	-0.110027674	1.774008753	-0.227471177	1.326835935	-0.463260412	-4.22E-10	2.203074855	0.633043812	-1.269387097	-0.691186508	-0.578187072	5.36E-12	-1.257744371	1.167905488	1.167905488	-0.583952744	-0.583952744	0.089838884	-1.133836482	0.032395328	-0.411883457	1.14309229	-0.856162242	1.226394563	8	0.005417213
Solyc01g008700.2.1	0.837990852	-1.607749918	-1.734977061	-0.843147691	-0.230039797	-4.45E-10	2.657263669	2.30965174	-1.106365331	-0.121077033	0.165320127	-0.228467478	-4.33E-10	1.471660888	0.501384587	1.613900028	1.008467818	0.001572319	1.15E-11	0.553889931	-0.267170437	-0.970936466	0.475693705	-1.205525143	1.414048411	0.178254909	1.435421108	-1.191493338	-0.647346774	-0.609819425	0.83498352	4	0.005224073
Solyc06g053530.2.1	-0.464448517	0.907161094	-0.760913883	-1.260276662	-0.381649175	-4.64E-10	1.830736729	-0.576402821	-0.550485337	1.196091101	-1.789161983	-0.716410097	-4.67E-10	-0.111954304	-1.457646431	1.957004984	-0.528885321	-0.334760922	-2.97E-12	0.053176871	-0.853628718	-1.021555679	-0.131542786	1.782824569	0.170725744	1.174417728	-0.564909793	-1.300779129	-0.698704218	0.973726091	0.416249321	4	0.003749129
Solyc11g064790.1.1	0.736966618	-1.575012273	0.222503635	0.644196382	0.103482257	-4.38E-10	1.870558441	-1.385242188	-1.308480205	2.045505903	0.727202577	0.27761842	1.75E-11	-2.122208806	0.266532068	1.823002268	0.083006195	0.174136163	4.55E-10	1.513877872	-0.169463941	-0.180761537	-1.389604315	0.700450956	-0.474499035	0.296801556	0.342172495	0.172031475	-1.25715309	1.465103225	-1.018955662	3	0.001572748
Solyc10g051020.1.1	0.16038966	-0.013728538	-1.845490022	-0.941389742	0.601856079	4.51E-10	2.163375169	2.230846124	0.753284682	-1.310805904	-0.314521128	-0.299731281	1.12E-11	2.070456464	0.76701322	0.534684118	0.626868614	-0.90158736	-4.40E-10	-1.062472088	0.300423142	-0.271113567	1.091781663	-1.150400813	1.091781663	-0.666577667	0.953459195	-0.818456123	-0.160316148	-0.818456123	1.510346867	4	0.001935403
Solyc12g096250.1.1	2.046761015	-1.173468273	0.714268853	-0.091933046	-0.673890593	-9.00E-12	2.557150494	0.425071046	-2.366992811	0.332358845	0.786257334	-0.173579059	4.78E-10	-1.621689969	-1.193524538	-0.381910008	0.87819038	0.500311534	4.87E-10	1.598049887	-1.12704571	-0.016821578	-0.420539444	-0.723327844	0.689684688	0.906618315	-0.853287825	1.546584185	-0.533304893	-0.213321958	-0.853287825	2	0.004004016
Solyc03g123890.2.1	-1.603063477	-1.268673066	2.399057923	1.042731	0.744775893	4.55E-10	3.402469963	0.88086268	-0.735729792	2.062734899	0.651537259	0.481754636	1.02E-11	2.483926157	0.532943274	-0.336323024	-0.391193741	-0.263021257	-4.45E-10	1.218543592	0.754336509	-1.479660076	-0.725323566	-0.203090599	0.43519414	-0.661232294	0.542359073	-1.092147722	0.824682974	-0.884119584	1.270457554	1	0.006028214
Solyc11g042430.1.1	-0.719368724	0.164618387	0.825257635	1.431669301	0.038135054	1.50E-11	1.810185628	-0.9709306	-1.527451683	1.760117007	0.165960144	1.011482029	-4.35E-10	-0.251561876	-1.69207007	0.934859372	-1.265709157	0.973346975	-4.50E-10	1.767766953	-0.212132034	-0.636396103	-0.777817459	0.565685425	-0.707106781	1.428450971	-0.844084664	-1.168732612	0.259718358	0.779155075	-0.454507127	1	0.001213162
Solyc01g080670.2.1	-1.412473371	-1.812014171	0.898686988	0.238575643	-0.606948143	4.53E-10	2.551748238	-2.117039037	0.266411294	1.861624078	0.420391564	0.124947118	1.02E-11	-0.704565666	2.078425465	0.96293709	0.181815921	0.731895261	-4.43E-10	0.340143315	0.434246365	0.310736112	-1.412525986	1.292936694	-0.9655365	-0.877139621	1.711141228	-0.014379338	-0.445759479	0.532035508	-0.905898297	9	0.003703394
Solyc07g063770.2.1	0.678773992	-1.125723442	-0.864609102	1.100491296	-1.321998027	2.22E-10	2.33115769	2.418991709	-0.100538678	-1.008704266	-0.442989748	-0.617688272	8.90E-12	1.740217717	1.025184764	-0.144095164	-1.543481044	0.704309755	-2.13E-10	-0.566405333	-0.226562133	-0.614954361	0.98716358	-1.051895618	1.472653865	-0.750000006	0.750000001	-1.499999994	1.250000003	-2.55E-09	0.249999999	2	0.002755858
Solyc02g020890.2.1	-1.684878251	0.396023368	1.450553072	-0.172691688	0.166367087	1.34E-09	2.2709588	-2.090052466	0.349541346	-0.454562991	0.112180871	-0.219349907	9.19E-10	-0.405174215	-0.046482022	-1.905116063	0.284872559	-0.385716994	-4.17E-10	-0.495549919	-0.495549919	1.713186861	-0.495549919	0.693769886	-0.920306992	-0.649558414	-0.854682124	1.811926103	0.376060135	-0.649558414	-0.034187285	8	0.006590107
Solyc01g111380.2.1	0.434767951	-0.323811629	0.67176492	-2.143197505	1.317007412	4.18E-10	2.659501705	-0.583232975	0.937251424	-0.454246237	-2.422946047	0.516031988	4.32E-10	-1.018000926	1.261063053	-1.126011157	-0.279748542	-0.800975424	1.38E-11	-0.985064026	-0.249846611	-0.402619061	1.058267491	1.411553782	-0.832291576	-1.533069856	-0.226190634	1.533069856	0.050264585	0.427248976	-0.251322927	4	0.005481977
Solyc04g081360.2.1	1.806189757	-1.005757571	-0.005844283	-0.498996012	0.592377867	8.93E-10	2.207671271	0.330088338	-2.404360356	0.091479939	0.667355843	0.173572848	3.09E-11	-1.476101419	-1.398602785	0.097324222	1.166351855	-0.418805019	-8.62E-10	1.668808564	-1.167201366	0.067524046	-0.221864722	-0.781349674	0.434083152	0.870203259	-1.019566504	1.454668134	-1.019566504	-0.084422704	-0.201315679	7	0.005865152
Solyc02g078610.2.1	1.618692496	-0.556197515	-1.080575923	-0.49152049	-0.066559596	4.48E-10	2.084031662	0.656000766	-2.190977452	0.362442952	0.396876727	1.049215745	4.75E-10	-0.96269173	-1.634779937	1.443018875	0.888397217	1.115775341	2.68E-11	1.884922014	-0.645050451	-0.565740969	0.08459678	-0.835393207	0.076665832	1.902357708	-0.144642074	-0.125775716	-0.90872955	-0.003144393	-0.720065975	7	0.00167676
Solyc08g079460.2.1	-1.756641341	-0.550614362	0.448374318	0.064280696	-0.441814801	4.51E-10	1.946621903	-1.0903183	0.518854026	2.003005675	-0.983755685	-0.226993069	-1.42E-11	0.666323041	1.069468388	1.554631357	-1.048036381	0.214821732	-4.65E-10	-0.126259253	0.35582153	-0.91824911	-0.746077402	1.81928105	-0.384516815	-0.441638216	1.077597248	-1.678225222	0.017665529	0.900941961	0.123658701	8	0.001480285
Solyc06g069820.2.1	0.27690398	-1.053408333	1.024308246	1.515844111	0.326410866	1.75E-11	2.154038007	-0.509628961	-1.707665736	1.765479214	-0.524203005	-0.081872632	9.13E-13	-0.786532941	-0.654257403	0.741170968	-2.040047116	-0.408283498	-1.66E-11	1.378884298	-0.786092918	-1.018054762	-0.670111995	0.992281224	0.103094153	0.075931079	-1.083743587	-0.79382492	0.158764984	1.774026126	-0.131153682	2	0.002777364
Solyc07g043120.1.1	-1.232580665	0.650504608	2.14919614	-0.098913269	-0.787672555	-1.89E-11	2.681728412	-2.367854803	0.175448375	0.508016621	0.004096395	-0.452819987	1.35E-11	-1.135274138	-0.475056233	-1.641179519	0.103009664	0.334852568	3.24E-11	-0.233611988	-0.451649844	1.230356471	-0.950022085	1.261504736	-0.85657729	-0.066637057	-0.999555852	1.799200533	0.333185284	-0.333185284	-0.733007624	1	0.002509244
Solyc02g093360.2.1	1.459502366	0.625346418	-0.840414235	-0.068882161	0.92068803	-4.46E-10	2.019879349	0.850095609	0.804177943	-1.078927415	-2.453277062	0.37154309	-1.53E-11	-0.609406757	0.178831525	-0.23851318	-2.384394901	-0.54914494	4.31E-10	-1.116189586	-0.274724803	-0.781909056	1.638743058	0.612847638	-0.078767251	-0.82462401	-1.00577711	-0.349097121	0.681211138	1.643586985	-0.145299883	7	0.002312628
Solyc10g085190.1.1	-0.611617222	-1.825915468	0.100301565	0.145279927	1.098905715	-4.37E-10	2.224141037	-0.789782431	-1.266808308	1.383786279	-1.375593501	-0.166071807	-4.58E-10	-0.178165209	0.55910716	1.283484714	-1.520873428	-1.264977522	-2.13E-11	0.831768851	-0.975177273	-0.975177273	-0.286816845	1.520129279	-0.114726738	-0.803084476	-0.162325586	-1.008127316	-0.290477364	1.708690372	0.55532437	3	0.002995222
