GeneID	GOID
Solyc07g008240.2.1	GO:0005344
Solyc07g008240.2.1	GO:0019825
Solyc07g008250.2.1	GO:0005515
Solyc07g008250.2.1	GO:0004842
Solyc07g008270.2.1	GO:0005840
Solyc07g008300.1.1	GO:0055114
Solyc07g008310.2.1	GO:0055114
Solyc07g008320.2.1	GO:0005388
Solyc07g008340.2.1	GO:0008428
Solyc07g008350.2.1	GO:0008308
Solyc07g008360.1.1	GO:0016207
Solyc07g008370.2.1	GO:0003735
Solyc07g008370.2.1	GO:0042803
Solyc07g008380.1.1	GO:0016747
Solyc07g008390.1.1	GO:0016740
Solyc07g008400.1.1	GO:0016301
Solyc07g008410.2.1	GO:0005215
Solyc07g008420.2.1	GO:0005515
Solyc07g008440.2.1	GO:0005345
Solyc07g008450.2.1	GO:0005488
Solyc07g008460.2.1	GO:0005634
Solyc07g008470.2.1	GO:0004167
Solyc07g008480.1.1	GO:0008116
Solyc07g008490.2.1	GO:0003676
Solyc07g008520.2.1	GO:0042936
Solyc07g008530.1.1	GO:0042802
Solyc07g008540.2.1	GO:0030528
Solyc07g008550.2.1	GO:0004722
Solyc07g008550.2.1	GO:0005515
Solyc07g008560.2.1	GO:0004722
Solyc07g008560.2.1	GO:0005515
Solyc07g008570.2.1	GO:0004722
Solyc07g008570.2.1	GO:0005515
Solyc07g008580.1.1	GO:0046974
Solyc07g008590.1.1	GO:0004675
Solyc07g008600.1.1	GO:0004675
Solyc07g008610.1.1	GO:0042626
Solyc07g008620.1.1	GO:0005515
Solyc07g008630.1.1	GO:0016301
Solyc07g008640.1.1	GO:0005515
Solyc07g008650.2.1	GO:0008251
Solyc07g008660.2.1	GO:0003735
Solyc07g008660.2.1	GO:0005515
Solyc07g008680.2.1	GO:0008152
Solyc07g008690.2.1	GO:0080017
Solyc07g008690.2.1	GO:0080016
Solyc07g008700.2.1	GO:0008270
Solyc07g008710.2.1	GO:0009607
Solyc07g008720.2.1	GO:0051082
Solyc07g008730.1.1	GO:0008270
Solyc07g008730.1.1	GO:0006355
Solyc07g008730.1.1	GO:0045449
Solyc07g008730.1.1	GO:0005622
Solyc07g008740.1.1	GO:0005515
Solyc07g008760.2.1	GO:0005488
Solyc07g008790.1.1	GO:0006468
Solyc07g008800.2.1	GO:0051087
Solyc07g008840.2.1	GO:0005622
Solyc07g008850.2.1	GO:0009245
Solyc07g008860.2.1	GO:0008201
Solyc07g008880.2.1	GO:0005681
Solyc07g008890.1.1	GO:0008116
Solyc07g008900.2.1	GO:0004252
Solyc07g008920.2.1	GO:0008142
Solyc07g008940.2.1	GO:0005515
Solyc07g008950.2.1	GO:0005515
Solyc07g008990.1.1	GO:0030077
Solyc07g009000.1.1	GO:0016020
Solyc07g009020.1.1	GO:0006952
Solyc07g009030.2.1	GO:0006952
Solyc07g009040.2.1	GO:0006952
Solyc07g009050.2.1	GO:0006952
Solyc07g009060.2.1	GO:0016564
Solyc07g009070.2.1	GO:0006952
Solyc07g009080.2.1	GO:0006952
Solyc07g009090.2.1	GO:0006952
Solyc07g009100.2.1	GO:0006952
Solyc07g009110.1.1	GO:0006355
Solyc07g009110.1.1	GO:0045449
Solyc07g009130.2.1	GO:0030001
Solyc07g009130.2.1	GO:0016020
Solyc07g009130.2.1	GO:0008152
Solyc07g009130.2.1	GO:0016021
Solyc07g009140.2.1	GO:0032183
Solyc07g009150.2.1	GO:0005515
Solyc07g009160.2.1	GO:0005515
Solyc07g009170.2.1	GO:0005515
Solyc07g009170.2.1	GO:0004788
Solyc07g009180.1.1	GO:0005515
Solyc07g009190.1.1	GO:0006915
Solyc07g009210.1.1	GO:0006508
Solyc07g009220.1.1	GO:0008116
Solyc07g009260.2.1	GO:0006952
Solyc07g009320.2.1	GO:0005515
Solyc07g009330.2.1	GO:0005840
Solyc07g009350.2.1	GO:0019843
Solyc07g009350.2.1	GO:0034511
Solyc07g009380.2.1	GO:0016798
Solyc07g009410.2.1	GO:0005529
Solyc07g009420.1.1	GO:0004672
Solyc07g009440.1.1	GO:0048544
Solyc07g009440.1.1	GO:0005529
Solyc07g009460.2.1	GO:0004722
Solyc07g009460.2.1	GO:0003993
Solyc07g009470.1.1	GO:0005515
Solyc07g009490.2.1	GO:0004306
Solyc07g009500.1.1	GO:0008061
Solyc07g009500.1.1	GO:0016998
Solyc07g009510.1.1	GO:0008061
Solyc07g009510.1.1	GO:0016998
Solyc07g009530.1.1	GO:0008061
Solyc07g009530.1.1	GO:0016998
Solyc07g009560.1.1	GO:0045449
Solyc07g009580.1.1	GO:0003700
Solyc07g014580.2.1	GO:0016740
Solyc07g014590.2.1	GO:0004556
Solyc07g014590.2.1	GO:0019156
Solyc07g014610.2.1	GO:0005515
Solyc07g014610.2.1	GO:0016780
Solyc07g014620.1.1	GO:0005516
Solyc07g014640.2.1	GO:0016310
Solyc07g014640.2.1	GO:0005737
Solyc07g014640.2.1	GO:0046835
Solyc07g014650.2.1	GO:0005095
Solyc07g014670.2.1	GO:0019825
Solyc07g014680.2.1	GO:0015081
Solyc07g014690.2.1	GO:0015081
Solyc07g014700.2.1	GO:0008250
Solyc07g014730.2.1	GO:0004623
Solyc07g015770.1.1	GO:0003676
Solyc07g015770.1.1	GO:0015074
Solyc07g015860.2.1	GO:0042586
Solyc07g015870.2.1	GO:0005975
Solyc07g015910.2.1	GO:0016020
Solyc07g015920.1.1	GO:0005515
Solyc07g015930.1.1	GO:0051747
Solyc07g015960.1.1	GO:0047205
Solyc07g015960.1.1	GO:0047172
Solyc07g015970.1.1	GO:0005741
Solyc07g015980.2.1	GO:0008923
Solyc07g015990.1.1	GO:0004675
Solyc07g016000.1.1	GO:0004675
Solyc07g016010.1.1	GO:0004674
Solyc07g016020.1.1	GO:0003824
Solyc07g016020.1.1	GO:0030170
Solyc07g016030.1.1	GO:0008923
Solyc07g016040.1.1	GO:0003824
Solyc07g016040.1.1	GO:0030170
Solyc07g016050.2.1	GO:0008923
Solyc07g016060.1.1	GO:0008270
Solyc07g016070.1.1	GO:0008270
Solyc07g016080.2.1	GO:0003824
Solyc07g016080.2.1	GO:0030170
Solyc07g016100.1.1	GO:0008270
Solyc07g016110.1.1	GO:0008270
Solyc07g016120.1.1	GO:0006952
Solyc07g016130.1.1	GO:0008270
Solyc07g016140.1.1	GO:0008270
Solyc07g016150.2.1	GO:0003785
Solyc07g016170.2.1	GO:0004335
Solyc07g016170.2.1	GO:0009702
Solyc07g016180.2.1	GO:0046983
Solyc07g016200.2.1	GO:0005839
Solyc07g017230.2.1	GO:0004674
Solyc07g017250.2.1	GO:0009451
Solyc07g017260.2.1	GO:0009451
Solyc07g017310.1.1	GO:0045449
Solyc07g017320.1.1	GO:0016740
Solyc07g017380.1.1	GO:0008270
Solyc07g017400.2.1	GO:0008538
Solyc07g017400.2.1	GO:0070628
Solyc07g017430.2.1	GO:0005515
Solyc07g017470.1.1	GO:0006355
Solyc07g017490.2.1	GO:0005634
Solyc07g017500.2.1	GO:0008270
Solyc07g017510.2.1	GO:0016308
Solyc07g017510.2.1	GO:0035091
Solyc07g017520.2.1	GO:0016020
Solyc07g017530.2.1	GO:0016020
Solyc07g017540.2.1	GO:0005524
Solyc07g017550.1.1	GO:0006468
Solyc07g017550.1.1	GO:0008270
Solyc07g017560.2.1	GO:0005618
Solyc07g017560.2.1	GO:0030599
Solyc07g017590.1.1	GO:0005856
Solyc07g017600.2.1	GO:0005618
Solyc07g017600.2.1	GO:0030599
Solyc07g017610.2.1	GO:0047131
Solyc07g017640.2.1	GO:0008419
Solyc07g017650.2.1	GO:0055114
Solyc07g017720.1.1	GO:0008152
Solyc07g017730.2.1	GO:0005975
Solyc07g017740.2.1	GO:0007165
Solyc07g017750.2.1	GO:0005515
Solyc07g017770.2.1	GO:0010176
Solyc07g017780.2.1	GO:0008553
Solyc07g017860.2.1	GO:0003987
Solyc07g017880.2.1	GO:0004601
Solyc07g017880.2.1	GO:0005515
Solyc07g017900.2.1	GO:0047938
Solyc07g017940.1.1	GO:0030688
Solyc07g017950.2.1	GO:0005515
Solyc07g017950.2.1	GO:0005507
Solyc07g017970.1.1	GO:0005515
Solyc07g017990.2.1	GO:0006310
Solyc07g017990.2.1	GO:0051103
Solyc07g018000.2.1	GO:0005622
Solyc07g018010.2.1	GO:0003700
Solyc07g018070.2.1	GO:0019538
Solyc07g018080.1.1	GO:0016020
Solyc07g018130.1.1	GO:0008559
Solyc07g018140.2.1	GO:0005515
Solyc07g018140.2.1	GO:0004674
Solyc07g018180.1.1	GO:0005515
Solyc07g018180.1.1	GO:0004675
Solyc07g018190.2.1	GO:0005515
Solyc07g018190.2.1	GO:0019199
Solyc07g018200.1.1	GO:0016020
Solyc07g018210.2.1	GO:0017137
Solyc07g018220.2.1	GO:0017137
Solyc07g018240.1.1	GO:0009922
Solyc07g018240.1.1	GO:0005515
Solyc07g018250.1.1	GO:0009922
Solyc07g018290.2.1	GO:0043565
Solyc07g018300.2.1	GO:0003697
Solyc07g018300.2.1	GO:0047485
Solyc07g018340.2.1	GO:0006298
Solyc07g018350.2.1	GO:0032137
Solyc07g018360.2.1	GO:0006508
Solyc07g018360.2.1	GO:0003723
Solyc07g018360.2.1	GO:0005622
Solyc07g018410.1.1	GO:0009055
Solyc07g019440.2.1	GO:0008878
Solyc07g019450.2.1	GO:0046983
Solyc07g019460.2.1	GO:0003958
Solyc07g019480.1.1	GO:0006355
Solyc07g019510.2.1	GO:0004129
Solyc07g019550.1.1	GO:0003700
Solyc07g019550.1.1	GO:0042802
Solyc07g019620.1.1	GO:0005737
Solyc07g019650.2.1	GO:0004526
Solyc07g019650.2.1	GO:0005215
Solyc07g019670.2.1	GO:0004300
Solyc07g020710.2.1	GO:0005515
Solyc07g020710.2.1	GO:0003700
Solyc07g020730.1.1	GO:0004675
Solyc07g020790.2.1	GO:0015519
Solyc07g020800.2.1	GO:0003924
Solyc07g020860.2.1	GO:0008379
Solyc07g020870.1.1	GO:0005488
Solyc07g020870.1.1	GO:0000151
Solyc07g020870.1.1	GO:0055114
Solyc07g020950.1.1	GO:0016740
Solyc07g020960.2.1	GO:0030528
Solyc07g021150.1.1	GO:0016020
Solyc07g021180.1.1	GO:0045261
Solyc07g021180.1.1	GO:0016469
Solyc07g021190.1.1	GO:0015977
Solyc07g021190.1.1	GO:0009536
Solyc07g021200.1.1	GO:0009536
Solyc07g021210.1.1	GO:0006350
Solyc07g021220.1.1	GO:0006350
Solyc07g021230.1.1	GO:0016021
Solyc07g021240.1.1	GO:0016021
Solyc07g021250.1.1	GO:0016021
Solyc07g021260.1.1	GO:0033177
Solyc07g021260.1.1	GO:0045263
Solyc07g021270.1.1	GO:0045263
Solyc07g021280.1.1	GO:0005515
Solyc07g021380.1.1	GO:0045263
Solyc07g021410.1.1	GO:0003824
Solyc07g021450.1.1	GO:0004519
Solyc07g021460.1.1	GO:0004364
Solyc07g021460.1.1	GO:0043295
Solyc07g021620.1.1	GO:0004519
Solyc07g021630.2.1	GO:0004084
Solyc07g021660.1.1	GO:0019789
Solyc07g021670.1.1	GO:0043687
Solyc07g021700.2.1	GO:0005515
Solyc07g021710.2.1	GO:0003824
Solyc07g021750.1.1	GO:0046087
Solyc07g021750.1.1	GO:0016787
Solyc07g021750.1.1	GO:0008270
Solyc07g021750.1.1	GO:0003824
Solyc07g021760.1.1	GO:0006508
Solyc07g022760.2.1	GO:0070063
Solyc07g022770.1.1	GO:0016020
Solyc07g022780.2.1	GO:0016020
Solyc07g022790.2.1	GO:0031490
Solyc07g022790.2.1	GO:0005388
Solyc07g022830.2.1	GO:0016021
Solyc07g022850.1.1	GO:0046872
Solyc07g022850.1.1	GO:0055114
Solyc07g022880.2.1	GO:0004300
Solyc07g022880.2.1	GO:0051750
Solyc07g022900.2.1	GO:0031409
Solyc07g023940.1.1	GO:0055114
Solyc07g023990.1.1	GO:0030506
Solyc07g024000.2.1	GO:0034256
Solyc07g024010.1.1	GO:0003824
Solyc07g024020.1.1	GO:0003824
Solyc07g024030.2.1	GO:0015519
Solyc07g024040.1.1	GO:0009522
Solyc07g024070.1.1	GO:0043687
Solyc07g025140.2.1	GO:0000166
Solyc07g025240.1.1	GO:0009507
Solyc07g025330.1.1	GO:0055114
Solyc07g025370.2.1	GO:0008395
Solyc07g025370.2.1	GO:0019825
Solyc07g025490.1.1	GO:0016020
Solyc07g025510.2.1	GO:0016021
Solyc07g025520.2.1	GO:0008152
Solyc07g026560.1.1	GO:0003700
Solyc07g026560.1.1	GO:0043565
Solyc07g026570.1.1	GO:0006355
Solyc07g026570.1.1	GO:0045449
Solyc07g026620.2.1	GO:0005615
Solyc07g026650.2.1	GO:0045431
Solyc07g026650.2.1	GO:0009815
Solyc07g026670.2.1	GO:0015503
Solyc07g026670.2.1	GO:0015386
Solyc07g026680.2.1	GO:0003700
Solyc07g026720.1.1	GO:0016020
Solyc07g026730.1.1	GO:0016020
Solyc07g026740.1.1	GO:0016020
Solyc07g026770.2.1	GO:0000276
Solyc07g026800.1.1	GO:0005515
Solyc07g026800.1.1	GO:0004675
Solyc07g026810.2.1	GO:0006457
Solyc07g026810.2.1	GO:0031072
Solyc07g026890.1.1	GO:0016747
Solyc07g026900.1.1	GO:0042803
Solyc07g026900.1.1	GO:0016847
Solyc07g026910.1.1	GO:0055114
Solyc07g026930.1.1	GO:0008493
Solyc07g026950.2.1	GO:0030145
Solyc07g026960.2.1	GO:0009987
Solyc07g026990.1.1	GO:0016998
Solyc07g027000.1.1	GO:0006508
Solyc07g027000.1.1	GO:0008234
Solyc07g027010.1.1	GO:0016469
Solyc07g027020.2.1	GO:0005840
Solyc07g027020.2.1	GO:0006468
Solyc07g032080.2.1	GO:0046961
Solyc07g032080.2.1	GO:0009678
Solyc07g032090.2.1	GO:0005515
Solyc07g032090.2.1	GO:0016251
Solyc07g032100.2.1	GO:0005515
Solyc07g032110.2.1	GO:0030276
Solyc07g032140.1.1	GO:0046983
Solyc07g032190.1.1	GO:0016020
Solyc07g032240.2.1	GO:0008469
Solyc07g032300.1.1	GO:0006508
Solyc07g032420.1.1	GO:0016020
Solyc07g032420.1.1	GO:0055114
Solyc07g032430.1.1	GO:0055114
Solyc07g032440.1.1	GO:0005840
Solyc07g032450.1.1	GO:0016020
Solyc07g032480.2.1	GO:0005515
Solyc07g032480.2.1	GO:0016538
Solyc07g032490.2.1	GO:0042936
Solyc07g032580.1.1	GO:0003824
Solyc07g032580.1.1	GO:0030170
Solyc07g032590.1.1	GO:0003824
Solyc07g032590.1.1	GO:0030170
Solyc07g032610.1.1	GO:0019898
Solyc07g032620.1.1	GO:0019898
Solyc07g032640.1.1	GO:0019898
Solyc07g032650.1.1	GO:0046872
Solyc07g032650.1.1	GO:0055114
Solyc07g032660.1.1	GO:0046872
Solyc07g032660.1.1	GO:0055114
Solyc07g032720.1.1	GO:0046983
Solyc07g032730.2.1	GO:0005089
Solyc07g032740.2.1	GO:0004069
Solyc07g032790.1.1	GO:0046872
Solyc07g032790.1.1	GO:0055114
Solyc07g037940.1.1	GO:0006508
Solyc07g037950.1.1	GO:0004767
Solyc07g037960.1.1	GO:0004767
Solyc07g038040.1.1	GO:0055114
Solyc07g038100.2.1	GO:0016021
Solyc07g038110.1.1	GO:0005529
Solyc07g038110.1.1	GO:0005975
Solyc07g038120.1.1	GO:0004565
Solyc07g038130.1.1	GO:0005975
Solyc07g038150.1.1	GO:0016020
Solyc07g038160.2.1	GO:0006355
Solyc07g039200.2.1	GO:0042393
Solyc07g039210.2.1	GO:0005515
Solyc07g039210.2.1	GO:0047499
Solyc07g039270.2.1	GO:0008270
Solyc07g039310.1.1	GO:0046592
Solyc07g039330.2.1	GO:0046872
Solyc07g039330.2.1	GO:0042393
Solyc07g039340.2.1	GO:0016301
Solyc07g039390.1.1	GO:0006915
Solyc07g039400.1.1	GO:0006915
Solyc07g039410.2.1	GO:0006915
Solyc07g039420.1.1	GO:0006952
Solyc07g039420.1.1	GO:0006915
Solyc07g039440.1.1	GO:0006952
Solyc07g039440.1.1	GO:0006915
Solyc07g039450.2.1	GO:0005515
Solyc07g039450.2.1	GO:0003723
Solyc07g039490.1.1	GO:0008270
Solyc07g039500.2.1	GO:0003723
Solyc07g039510.2.1	GO:0003824
Solyc07g039530.1.1	GO:0003824
Solyc07g039550.2.1	GO:0004004
Solyc07g039570.2.1	GO:0003700
Solyc07g040680.2.1	GO:0005515
Solyc07g040680.2.1	GO:0003700
Solyc07g040690.2.1	GO:0005515
Solyc07g040690.2.1	GO:0016563
Solyc07g040710.2.1	GO:0005516
Solyc07g040720.2.1	GO:0004674
Solyc07g040740.2.1	GO:0004144
Solyc07g040750.1.1	GO:0008026
Solyc07g040750.1.1	GO:0005524
Solyc07g040790.2.1	GO:0005515
Solyc07g040790.2.1	GO:0000166
Solyc07g040800.1.1	GO:0046872
Solyc07g040800.1.1	GO:0055114
Solyc07g040890.1.1	GO:0004091
Solyc07g040920.2.1	GO:0003691
Solyc07g040920.2.1	GO:0043047
Solyc07g040940.2.1	GO:0005515
Solyc07g040950.2.1	GO:0004493
Solyc07g040960.1.1	GO:0016042
Solyc07g040970.1.1	GO:0005840
Solyc07g040990.2.1	GO:0005515
Solyc07g041000.2.1	GO:0042826
Solyc07g041000.2.1	GO:0042802
Solyc07g041020.2.1	GO:0008270
Solyc07g041040.1.1	GO:0003676
Solyc07g041040.1.1	GO:0015074
Solyc07g041080.2.1	GO:0000166
Solyc07g041130.1.1	GO:0006508
Solyc07g041150.2.1	GO:0060001
Solyc07g041180.2.1	GO:0006306
Solyc07g041180.2.1	GO:0016998
Solyc07g041190.2.1	GO:0003677
Solyc07g041190.2.1	GO:0035064
Solyc07g041210.2.1	GO:0046027
Solyc07g041260.1.1	GO:0019752
Solyc07g041260.1.1	GO:0030170
Solyc07g041280.2.1	GO:0000257
Solyc07g041280.2.1	GO:0050126
Solyc07g041290.1.1	GO:0042802
Solyc07g041300.1.1	GO:0016768
Solyc07g041300.1.1	GO:0010487
Solyc07g041310.2.1	GO:0003735
Solyc07g041320.1.1	GO:0005634
Solyc07g041390.1.1	GO:0008270
Solyc07g041430.1.1	GO:0005524
Solyc07g041440.1.1	GO:0005524
Solyc07g041470.1.1	GO:0005524
Solyc07g041500.2.1	GO:0008395
Solyc07g041500.2.1	GO:0019825
Solyc07g041510.1.1	GO:0042169
Solyc07g041550.2.1	GO:0005488
Solyc07g041630.1.1	GO:0055114
Solyc07g041640.2.1	GO:0005634
Solyc07g041650.1.1	GO:0005975
Solyc07g041690.1.1	GO:0006508
Solyc07g041710.1.1	GO:0046983
Solyc07g041720.1.1	GO:0050162
Solyc07g041730.2.1	GO:0019900
Solyc07g041740.1.1	GO:0003676
Solyc07g041820.1.1	GO:0006508
Solyc07g041850.1.1	GO:0003700
Solyc07g041850.1.1	GO:0043565
Solyc07g041870.2.1	GO:0006464
Solyc07g041900.2.1	GO:0030984
Solyc07g041900.2.1	GO:0004197
Solyc07g041910.2.1	GO:0006508
Solyc07g041910.2.1	GO:0008234
Solyc07g041920.2.1	GO:0030984
Solyc07g041920.2.1	GO:0004197
Solyc07g041940.2.1	GO:0005515
Solyc07g041940.2.1	GO:0004674
Solyc07g041960.1.1	GO:0030170
Solyc07g041960.1.1	GO:0019752
Solyc07g041970.2.1	GO:0004252
Solyc07g041980.2.1	GO:0006310
Solyc07g041980.2.1	GO:0005576
Solyc07g042000.2.1	GO:0005432
Solyc07g042010.2.1	GO:0017116
Solyc07g042060.1.1	GO:0008270
Solyc07g042090.2.1	GO:0005215
Solyc07g042110.1.1	GO:0008270
Solyc07g042130.2.1	GO:0004519
Solyc07g042130.2.1	GO:0034046
Solyc07g042150.2.1	GO:0005515
Solyc07g042160.2.1	GO:0005975
Solyc07g042170.2.1	GO:0005515
Solyc07g042180.2.1	GO:0005515
Solyc07g042220.1.1	GO:0004565
Solyc07g042220.1.1	GO:0005515
Solyc07g042230.1.1	GO:0016563
Solyc07g042230.1.1	GO:0003677
Solyc07g042250.2.1	GO:0051087
Solyc07g042260.2.1	GO:0046983
Solyc07g042270.2.1	GO:0004004
Solyc07g042310.1.1	GO:0055114
Solyc07g042350.1.1	GO:0008270
Solyc07g042380.2.1	GO:0005488
Solyc07g042390.1.1	GO:0046910
Solyc07g042430.1.1	GO:0004497
Solyc07g042440.2.1	GO:0008379
Solyc07g042460.1.1	GO:0016174
Solyc07g042470.2.1	GO:0005516
Solyc07g042500.2.1	GO:0016020
Solyc07g042510.2.1	GO:0016595
Solyc07g042510.2.1	GO:0005102
Solyc07g042520.2.1	GO:0016157
Solyc07g042550.2.1	GO:0016157
Solyc07g042560.2.1	GO:0007018
Solyc07g042570.2.1	GO:0005515
Solyc07g042580.2.1	GO:0005488
Solyc07g042590.2.1	GO:0005515
Solyc07g042590.2.1	GO:0004674
Solyc07g042620.2.1	GO:0005515
Solyc07g042620.2.1	GO:0003700
Solyc07g042630.2.1	GO:0042300
Solyc07g042660.1.1	GO:0005524
Solyc07g042680.2.1	GO:0004709
Solyc07g042690.2.1	GO:0015101
Solyc07g042700.2.1	GO:0003676
Solyc07g042700.2.1	GO:0000166
Solyc07g042720.1.1	GO:0005030
Solyc07g042750.2.1	GO:0009982
Solyc07g042760.1.1	GO:0004519
Solyc07g042760.1.1	GO:0034046
Solyc07g042820.2.1	GO:0016021
Solyc07g042830.2.1	GO:0016757
Solyc07g042830.2.1	GO:0005515
Solyc07g042840.1.1	GO:0003735
Solyc07g042840.1.1	GO:0003723
Solyc07g042880.1.1	GO:0008401
Solyc07g042890.2.1	GO:0004709
Solyc07g042900.2.1	GO:0015101
Solyc07g042920.1.1	GO:0003826
Solyc07g042930.2.1	GO:0016021
Solyc07g042930.2.1	GO:0005622
Solyc07g042970.2.1	GO:0008536
Solyc07g042980.2.1	GO:0003682
Solyc07g042980.2.1	GO:0005086
Solyc07g042990.1.1	GO:0004675
Solyc07g043030.1.1	GO:0008152
Solyc07g043050.1.1	GO:0080043
Solyc07g043060.1.1	GO:0080043
Solyc07g043100.1.1	GO:0080043
Solyc07g043110.1.1	GO:0080043
Solyc07g043120.1.1	GO:0080043
Solyc07g043130.2.1	GO:0005515
Solyc07g043150.1.1	GO:0080043
Solyc07g043160.1.1	GO:0080043
Solyc07g043170.2.1	GO:0080043
Solyc07g043190.1.1	GO:0008152
Solyc07g043200.1.1	GO:0000006
Solyc07g043220.1.1	GO:0030170
Solyc07g043220.1.1	GO:0019752
Solyc07g043230.2.1	GO:0000006
Solyc07g043230.2.1	GO:0000007
Solyc07g043240.2.1	GO:0030599
Solyc07g043260.2.1	GO:0003700
Solyc07g043260.2.1	GO:0016563
Solyc07g043270.2.1	GO:0003700
Solyc07g043270.2.1	GO:0016563
Solyc07g043310.2.1	GO:0030170
Solyc07g043320.2.1	GO:0000166
Solyc07g043330.1.1	GO:0042803
Solyc07g043360.1.1	GO:0003735
Solyc07g043390.2.1	GO:0016759
Solyc07g043410.1.1	GO:0080044
Solyc07g043420.2.1	GO:0010302
Solyc07g043420.2.1	GO:0045431
Solyc07g043440.1.1	GO:0008152
Solyc07g043460.2.1	GO:0019825
Solyc07g043480.1.1	GO:0080043
Solyc07g043490.1.1	GO:0080044
Solyc07g043500.1.1	GO:0008152
Solyc07g043510.2.1	GO:0008234
Solyc07g043550.2.1	GO:0050373
Solyc07g043550.2.1	GO:0042803
Solyc07g043560.2.1	GO:0005515
Solyc07g043570.2.1	GO:0055114
Solyc07g043580.2.1	GO:0005515
Solyc07g043580.2.1	GO:0003700
Solyc07g043590.2.1	GO:0046592
Solyc07g043590.2.1	GO:0008131
Solyc07g043610.2.1	GO:0046983
Solyc07g043620.2.1	GO:0003700
Solyc07g043630.1.1	GO:0015645
Solyc07g043640.2.1	GO:0016208
Solyc07g043650.1.1	GO:0004467
Solyc07g043660.2.1	GO:0018858
Solyc07g043670.1.1	GO:0016740
Solyc07g043680.2.1	GO:0003860
Solyc07g043690.1.1	GO:0003860
Solyc07g043700.1.1	GO:0016740
Solyc07g043710.2.1	GO:0016740
Solyc07g044710.1.1	GO:0003860
Solyc07g044720.1.1	GO:0003860
Solyc07g044730.2.1	GO:0003860
Solyc07g044760.2.1	GO:0003677
Solyc07g044780.2.1	GO:0005515
Solyc07g044800.2.1	GO:0006952
Solyc07g044800.2.1	GO:0006915
Solyc07g044810.2.1	GO:0005515
Solyc07g044820.1.1	GO:0016020
Solyc07g044820.1.1	GO:0006810
Solyc07g044830.2.1	GO:0005515
Solyc07g044840.2.1	GO:0008830
Solyc07g044840.2.1	GO:0004619
Solyc07g044850.2.1	GO:0000166
Solyc07g044860.2.1	GO:0008266
Solyc07g044870.2.1	GO:0005975
Solyc07g044880.2.1	GO:0005783
Solyc07g044930.2.1	GO:0005515
Solyc07g044960.1.1	GO:0003824
Solyc07g044970.1.1	GO:0005524
Solyc07g044980.2.1	GO:0005515
Solyc07g044990.2.1	GO:0016021
Solyc07g045030.2.1	GO:0003700
Solyc07g045040.2.1	GO:0045544
Solyc07g045050.2.1	GO:0003868
Solyc07g045050.2.1	GO:0016763
Solyc07g045060.1.1	GO:0005516
Solyc07g045070.2.1	GO:0008168
Solyc07g045070.2.1	GO:0003723
Solyc07g045080.2.1	GO:0032440
Solyc07g045080.2.1	GO:0004022
Solyc07g045090.2.1	GO:0005515
Solyc07g045090.2.1	GO:0032440
Solyc07g045100.1.1	GO:0003677
Solyc07g045120.1.1	GO:0016020
Solyc07g045160.2.1	GO:0006096
Solyc07g045160.2.1	GO:0005945
Solyc07g045180.2.1	GO:0005515
Solyc07g045180.2.1	GO:0003700
Solyc07g045190.1.1	GO:0005515
Solyc07g045210.1.1	GO:0005509
Solyc07g045220.2.1	GO:0005488
Solyc07g045240.2.1	GO:0008266
Solyc07g045290.2.1	GO:0004467
Solyc07g045310.2.1	GO:0009507
Solyc07g045330.2.1	GO:0051020
Solyc07g045350.2.1	GO:0003985
Solyc07g045380.2.1	GO:0016192
Solyc07g045390.1.1	GO:0005840
Solyc07g045410.1.1	GO:0008270
Solyc07g045410.1.1	GO:0003723
Solyc07g045420.2.1	GO:0005515
Solyc07g045420.2.1	GO:0016709
Solyc07g045430.2.1	GO:0051287
Solyc07g045430.2.1	GO:0047631
Solyc07g045460.2.1	GO:0019901
Solyc07g045470.1.1	GO:0008455
Solyc07g045480.2.1	GO:0005515
Solyc07g045480.2.1	GO:0004673
Solyc07g045520.2.1	GO:0008270
Solyc07g045540.2.1	GO:0004345
Solyc07g045550.1.1	GO:0003700
Solyc07g047610.2.1	GO:0003713
Solyc07g047620.1.1	GO:0003723
Solyc07g047620.1.1	GO:0008270
Solyc07g047670.2.1	GO:0003713
Solyc07g047690.1.1	GO:0006457
Solyc07g047690.1.1	GO:0031072
Solyc07g047720.2.1	GO:0005215
Solyc07g047720.2.1	GO:0005484
Solyc07g047730.2.1	GO:0005634
Solyc07g047740.2.1	GO:0004601
Solyc07g047740.2.1	GO:0005515
Solyc07g047770.2.1	GO:0042802
Solyc07g047770.2.1	GO:0009884
Solyc07g047780.2.1	GO:0008270
Solyc07g047790.2.1	GO:0005524
Solyc07g047790.2.1	GO:0006950
Solyc07g047800.2.1	GO:0043621
Solyc07g047850.2.1	GO:0016168
Solyc07g047860.2.1	GO:0005515
Solyc07g047900.2.1	GO:0003723
Solyc07g047910.1.1	GO:0005515
Solyc07g047910.1.1	GO:0016301
Solyc07g047920.1.1	GO:0008417
Solyc07g047940.2.1	GO:0003676
Solyc07g047940.2.1	GO:0008270
Solyc07g047940.2.1	GO:0000166
Solyc07g047950.1.1	GO:0003700
Solyc07g047950.1.1	GO:0004871
Solyc07g047960.2.1	GO:0003700
Solyc07g047970.2.1	GO:0000166
Solyc07g047980.1.1	GO:0005515
Solyc07g047980.1.1	GO:0004757
Solyc07g047990.1.1	GO:0006468
