"gene" "PI1" "PI2" "PI3" "PI4" "PI5" "PI6" "PI7" "PI8" "PI9" "PI10" "PI11" "PI12" "salinas1" "salinas2" "salinas3" "salinas4" "salinas5" "salinas6" "salinas7" "salinas8" "salinas9" "salinas10" "salinas11" "salinas12" "PI1" "PI2" "PI3" "PI4" "PI5" "PI6" "PI7" "PI8" "PI9" "PI10" "PI11" "PI12" "salinas1" "salinas2" "salinas3" "salinas4" "salinas5" "salinas6" "salinas7" "salinas8" "salinas9" "salinas10" "salinas11" "salinas12" "PC1" "PC2" "PC3" "PC4" "PC5" "PC6" "PC7" "PC8" "PC9" "PC10" "PC11" "PC12" "PC13" "PC14" "PC15" "PC16" "PC17" "PC18" "PC19" "PC20" "PC21" "PC22" "PC23" "PC24"
"2581" "gene2581" 2799.873976 677.5060836 1146.681032 1520.698992 1526.232081 2719.078559 983.5950893 1408.700435 1320.006786 71.91594276 887.2732802 0 869.8172601 1296.597159 1133.094907 0 70.3706841 769.6039155 3262.465104 2890.29737 2208.379696 2453.215302 2078.544768 2536.461528 1.38331157441407 -0.780303307074944 -0.302010215657991 0.0792765664771613 0.0849171878528766 1.30094594534321 -0.468265639070174 -0.0348986175228543 -0.125315976151928 -1.39766274108089 -0.566459406666723 -1.47097632847967 -0.58425467439348 -0.149180555675902 -0.315860379117885 -1.47097632847967 -1.39923803094675 -0.686415607225516 1.85489289269993 1.47549229463402 0.780321946128438 1.02991579013489 0.647963751602515 1.11477985825727 3.84757942992502 -2.28817397035332 0.232113388872129 0.220059345365971 0.108879279252557 0.850355206961858 0.0880792464810523 0.240471293036835 -0.838590016293641 1.51719426328139 0.393575467996238 -0.349622559183301 0.336839917791801 -0.224562240807114 0.213177167928813 -0.09443101476551 0.00503425544773556 0.0449513085596744 0.109731433285448 0.0972028172903269 -0.101164445261133 -0.0531649276477155 -0.0149117607443922 -2.47024622979097e-15
"2582" "gene2582" 976.6480478 368.4204816 603.0637494 870.9149685 1031.062245 1141.53117 544.9920112 557.8820165 624.8297814 55.17781037 529.8960383 0 352.9731272 409.3485669 398.2850561 42.00541107 41.8725101 338.010259 871.0424483 689.6009442 686.6762854 697.5992549 874.6768104 752.0706619 1.28611558625111 -0.594865550984146 0.130783178599924 0.959129538927332 1.45439483602346 1.79602677729481 -0.0488072415500668 -0.00894410778971725 0.198095970554171 -1.56358776731176 -0.0954924657179197 -1.73422853775291 -0.642637444040755 -0.46829293127631 -0.502507518517749 -1.60432422187634 -1.60473522629571 -0.68891103374169 0.959523778045228 0.398404773104452 0.389360085981804 0.423140040613686 0.97076326624977 0.591596215209319 2.39672297203133 -2.80428595456014 1.95550338027382 0.612494729356045 -0.124351324024523 0.483959727265152 -0.176577962116909 -0.0112251274246334 0.41560567832582 0.424215040451483 0.0032839176003916 0.0285290306549099 0.095345908226404 -0.308477943313432 0.338473929010498 -0.0378544031305817 -0.246215720181682 0.319302878564621 0.211931681711336 -0.0402199549643076 0.0155783767827895 -0.0120065044090331 0.0852960339364874 -1.36002320516582e-15
"2583" "gene2583" 107.6264338 124.3485664 143.1490464 210.2010997 144.0099003 100.046016 90.50146499 61.00707585 48.96956395 14.99890427 23.36641466 0 105.2532537 167.3036769 136.3270813 44.46410223 63.30622408 86.59213084 283.8580944 227.0063679 263.3089773 395.3887447 292.010126 366.140522 -0.348715875257849 -0.195956338294429 -0.0242107429096602 0.588321214560561 -0.0163466955239126 -0.417964286379603 -0.505155389792534 -0.77459167138531 -0.884556398254876 -1.19488417564965 -1.11844553930533 -1.33190172754036 -0.370395280742698 0.196445931628521 -0.0865305590948646 -0.925714560471196 -0.753588559675439 -0.540867824855349 1.26119043965504 0.741840209427166 1.07347074574452 2.28004197639367 1.3356606404551 2.01285446726849 4.19338403451653 -1.69724269986698 -1.86116119826125 -0.366764827076346 0.00563177514684277 -0.602370770205117 -0.177697815927074 1.15012338535896 -0.102821503675747 -0.864931182643874 -0.181584688433302 -0.0577821503594995 -0.292127931450618 0.00639351116235409 -0.268111400254059 -0.0334141795728777 0.0136245102156048 0.0363327481378294 0.213689798578184 -0.568702142539016 0.379751471057556 0.00899991663796451 0.289918975421689 -7.21644966006352e-16
"2584" "gene2584" 181.9145251 66.97179552 85.76245336 192.3308417 153.5408165 294.611642 65.04254437 55.88162485 89.20350441 26.43021576 89.32615199 0 78.82062083 57.96723046 83.35796098 16.1601811 15.16867977 68.20949998 149.9077136 138.7460105 148.1319819 180.559631 348.1423433 369.7567645 0.589978950761786 -0.564295175545338 -0.375596244866942 0.6945813452476 0.305045420611336 1.72170225872918 -0.583669038457158 -0.675664525372737 -0.341040634356992 -0.97142050419881 -0.339808986833347 -1.23683715400309 -0.445307288860892 -0.654720524807408 -0.399742559742864 -1.07455391096261 -1.08451073324793 -0.551865940226034 0.268561193283476 0.156473502822942 0.250728998380303 0.576372877465713 2.25926651963931 2.47632215454051 2.80629889371535 -3.1367184333082 -0.265758894237233 0.758244706857702 0.208544790516076 0.32179521741359 -0.584153982243695 1.08503985614665 0.565128448888447 -0.951852969420022 0.780996807516446 1.4826955376052 -0.211664868190076 0.135559973560728 0.018038466577642 -0.219863142082765 -0.474623944029085 0.791964872465687 -0.0754283524325015 0.563739474825907 0.497121748922155 0.284666652273971 -0.840315750639819 -1.66533453693773e-15
"2585" "gene2585" 75.25791133 29.29910722 48.02156745 61.0858479 82.70110211 110.3050009 56.75548555 64.64445496 53.45226285 8.965227063 35.8408456 0 32.26621919 51.54788458 41.41957098 2.345825418 8.570670928 43.59709079 95.65319909 88.35101794 82.81630074 114.9340839 81.63501887 131.614051 0.468942014751483 -0.80786719845098 -0.287727256204761 0.075219386238256 0.675725780072735 1.4426063153239 -0.0450850179353508 0.17408319195218 -0.136853836952594 -1.37277496808033 -0.626127225105443 -1.62184333994425 -0.72543607402851 -0.189760516481044 -0.471141295835787 -1.55667255135936 -1.38373636966702 -0.410646306699768 1.03555578597921 0.832689494104467 0.678926182584956 1.57120965776363 0.646108279590894 2.03460586838348 3.55646734143954 -2.37838306559541 0.408967938538851 -0.613906009854653 0.0911417066340295 0.638255324469693 -0.470892158897071 0.110599665722899 -0.257875246934009 0.0352663745901817 -0.240847788072344 0.0670722451321705 0.131881687840932 0.210771388695671 -0.260446027904966 0.263757806775207 0.371946909643426 -0.254059278829714 0.0888309964287726 0.446090566327068 -0.259217894929136 0.0163877910383959 -0.368002547318938 -1.66533453693773e-16
"2586" "gene2586" 528.4784417 305.4678893 395.167807 511.5087256 525.0431923 674.135249 388.4354863 355.4277899 301.1063755 42.66304752 223.5015596 0 348.8039521 473.7030666 371.0498807 119.5963661 235.0507131 260.2933712 774.4918907 785.3758257 883.2772055 1271.809701 1045.680686 1404.861517 0.0527661626994857 -0.563123279903591 -0.315398534508113 0.00590080643053527 0.0432790159461174 0.455027351212379 -0.333991220812531 -0.425148753577818 -0.575168496034752 -1.28891282562409 -0.789490133704331 -1.4067355935338 -0.443441842073549 -0.0985072854654427 -0.382005141351571 -1.07644566571655 -0.757594774336339 -0.687881989628538 0.732182828623455 0.762241050480395 1.03261581789025 2.10562810144118 1.48112638389495 2.47307801765226 4.11026824016088 -2.11176373812497 -1.14015179607045 -0.430808930719927 0.430479494677939 -0.177279345765184 -0.757648835732788 0.942943325675057 -0.178383352740198 -0.631927986724955 -0.111719372469453 0.57772100179192 -0.374134196939456 0.26516318510797 -0.0529124518617404 0.135493442119364 0.142983079542456 0.0686088611990056 -0.128650578775256 0.227898847530308 0.0537926564094982 0.118888130673071 -0.126611522837421 2.22044604925031e-16
"2587" "gene2587" 113.8000614 54.32881203 65.86092469 91.94926246 100.0589727 111.6148763 74.54926679 64.65197209 76.89085741 9.33990727 40.05393549 1.540952158 20.71300792 21.71244262 26.87183999 4.465532206 5.799369466 12.15419131 75.18545823 76.41027012 62.11733933 84.62966606 68.18721416 116.0716264 1.51682104566431 -0.0842023495546447 0.22625324639378 0.92857646231085 1.14689768408152 1.45799375508197 0.460151795947084 0.193707076323118 0.523189673986626 -1.29534705912538 -0.468495794647982 -1.5053024531157 -0.989172219859013 -0.96226647374397 -0.823370520117544 -1.42656993735993 -1.39066175178628 -1.21958381828948 0.477278683141619 0.510251800595942 0.125472317678625 0.731525867206454 0.288879202716808 1.57797376647121 2.10239101535706 -2.58104273176437 2.76722454745633 -0.49679772095895 -0.143035846953424 -0.098558052645157 -0.683949104873654 0.424008733684082 -0.841582142108425 0.129270491481276 0.0967421009691536 0.125050088900672 0.417184021020569 0.0312474772155462 -0.00795230593612964 -0.00789405076757349 -0.019398026420064 -0.0850834204252525 -0.159100447777224 0.146704789402492 0.270364600904056 0.24185448944872 -0.383311963837021 -1.99840144432528e-15
"2588" "gene2588" 507.5117227 355.7609539 416.3270597 302.2738609 403.4169194 325.6129454 376.3708388 495.8652966 298.7679588 0 105.2368343 0 673.266274 1094.705776 741.2905491 0 145.1798285 500.5528244 1603.186189 1624.468474 1066.317276 1892.501738 1100.627281 2061.856611 -0.268360428260925 -0.518275961134873 -0.418530762314458 -0.606362864777456 -0.439792233462615 -0.56792615842182 -0.484333923094574 -0.28754071187909 -0.612136670066576 -1.10417209248721 -0.930859497565766 -1.10417209248721 0.00461767486168473 0.698678591648694 0.116645594683206 -1.10417209248721 -0.865078119593109 -0.279820909091518 1.5360855740037 1.57113497532542 0.651926096349361 2.01255399764871 0.708430608651264 2.29146140395237 4.25570010209938 -0.846364187260109 -2.05483372153652 -0.825030440619883 0.329468385976726 0.404883186944533 0.199159652426954 0.647317518233517 -0.644938229494298 0.193226543812082 -0.422196776969496 0.0340025061336293 0.733302424007062 0.343464858532193 -0.273754887683472 -0.0555444153422214 0.121433935780755 -0.226344168185193 -0.142246448575909 0.0545457416466922 0.112733894710295 0.135411468887681 -0.184541459631985 1.16573417585641e-15
"2589" "gene2589" 140.5777781 72.21402887 124.8615071 146.5335229 145.6650772 183.1276084 119.5947877 94.02854507 122.856002 15.37839077 71.37382619 0 56.20740113 50.37025362 55.97882498 17.15147109 23.19828865 41.42575976 114.8061726 143.1529955 123.4477305 201.2107473 169.6559322 185.2908379 0.672637199319013 -0.482063730663114 0.407180828889472 0.773232970275916 0.758564449770184 1.39132698990807 0.318223071925695 -0.113604679967919 0.373306756297829 -1.44204858973515 -0.496255211190395 -1.70179797919601 -0.752424384451612 -0.851016982636412 -0.756285160022723 -1.41210029816985 -1.30996625873218 -1.00209435177855 0.237340756786812 0.716134022711216 0.383301372698228 1.69676104728512 1.16378304722256 1.4278651134538 2.92068336865307 -2.49028419626133 1.6658956217453 -0.406191652287736 0.314450251247285 0.00585220302774301 -0.967735710026237 0.634358501055485 -0.133140933436821 -0.725157869107637 0.145403936518817 0.37374378365751 0.26215012528719 -0.0750017223881773 0.28449406941121 -0.307825748359525 0.312263307331041 -0.113505787777438 -0.451478727775597 0.277892360545943 0.140721204659819 -0.161462440060628 0.405617978254859 -1.16573417585641e-15
"2590" "gene2590" 191.9823621 106.4970167 102.402439 270.9049059 246.115678 332.1999651 95.17166356 84.29127951 95.02473342 51.84925524 63.48731368 12.75669929 152.7735973 158.7759041 148.8410438 87.31328007 75.3043994 87.89755149 283.588208 279.9199774 227.9071988 328.6757065 261.7092052 304.6997679 0.235684909356939 -0.631675358616219 -0.673220187083496 1.03645699981505 0.784937967475829 1.65837527977724 -0.74658582997756 -0.856981509858136 -0.748076627786324 -1.18614813757371 -1.06806486330053 -1.58279307883106 -0.162139122173786 -0.101237895067028 -0.202040003916948 -0.826319374690151 -0.948165123891381 -0.820391179476703 1.16514563360093 1.1279266522502 0.600189209377044 1.62261708204874 0.943154628677255 1.3793499298638 3.60634530283292 -3.03717400333385 -1.28680337264663 0.280680786138326 -0.873625133590876 -0.327222832903237 -0.00823757335492986 -0.0443164634865587 -0.349108145364469 -0.229489685916549 0.303867387216315 -0.0159593081930819 0.42642611615474 -0.191131600951787 0.145626736151522 -0.27387506916897 -0.262098646386579 0.156636211885496 -0.0735455193583576 0.0188618108918346 -0.159077653172922 -0.151995236992436 0.167284478070418 -3.33066907387547e-16
"2591" "gene2591" 77.71513888 40.89675749 60.00305746 59.9660631 109.8015684 111.4453713 52.79797799 48.55762113 52.47108132 2.066149066 45.44276531 0 35.15098822 26.86230653 33.58615024 7.774559916 7.272100224 46.39212596 95.70194788 89.61664514 84.27299142 81.23091629 103.4572455 117.0007226 0.553025519824209 -0.474293259331482 0.0588171061528063 0.0577848771596771 1.44831179688212 1.49417773461884 -0.142221428551778 -0.260537282430754 -0.15134260865954 -1.55775786950718 -0.347449030243696 -1.61540825108026 -0.634613633256716 -0.865887199152626 -0.67827626541215 -1.39847988269883 -1.41249968090486 -0.320959652190772 1.05489947422366 0.88510532397491 0.736004912479032 0.651123915795666 1.27129037958626 1.64918500272344 3.2254495026621 -2.76731862054332 0.721272774395048 -0.0814534244595943 -0.0757202031317888 0.654400807821103 -0.535316635080643 0.803968887588459 0.339541553079842 -0.0787286642838013 -0.364732884114589 -0.154419909312581 0.199844519852032 -0.378262903167593 0.538484050983356 0.0189522465453295 -0.149657938347182 0.719475427311872 0.240250725076213 0.479423535137838 -0.231839033069985 0.186356395242355 -0.415887632882831 -8.88178419700125e-16
"2592" "gene2592" 822.2684179 443.3493778 691.7475182 641.589451 963.7104918 769.2572164 640.5580347 522.4156363 469.6369483 87.64432834 350.9897248 0 274.3557937 417.4581887 310.1345347 81.08391474 122.3324462 156.7585001 701.7795457 587.0966626 602.2312116 836.3486861 633.5287355 892.0308486 1.1531266873576 -0.205921420400364 0.684994545691297 0.505095361161096 1.66042920464579 0.962994322751327 0.501396036971802 0.0776611859885059 -0.111637235218879 -1.48170918303427 -0.537182714659174 -1.7960582813397 -0.812041425966009 -0.298783926187015 -0.683715780885784 -1.50523905814119 -1.35729521606423 -1.23382117950481 0.720975867683595 0.309649070201606 0.363931325785258 1.20362761190571 0.476184435638432 1.40333976561941 2.7119455965064 -2.21353374801029 2.20254568452135 -0.471994031182105 -0.275915401353635 -0.737417029622374 -0.31495827538602 0.596585058269538 -0.033687313738477 0.0795661742581512 -0.705968246254136 0.173225025366183 0.204437203897758 -0.345338562937549 -0.180829588446572 0.333910857927311 0.238667947853668 -0.1050518024812 0.0251383406986417 -0.0152871021377935 -0.0204929764864027 0.0728245900055567 -0.0854659211871195 -1.11022302462516e-15
"2593" "gene2593" 141.8214227 94.97286598 114.4697065 248.6099077 344.4056426 236.4371091 146.421497 158.8019238 148.394848 19.53642723 105.445102 0 85.93249661 205.1359918 119.5827818 64.01953349 65.21524064 62.53833775 312.6659437 230.7803467 282.7235288 446.7705327 319.5170164 421.6440269 -0.329596765954188 -0.710809069671017 -0.552160948785452 0.539353896081917 1.31885523708877 0.440302379410413 -0.292165411736547 -0.191424399593248 -0.276108018864276 -1.32464438528074 -0.625595233904199 -1.48361462795558 -0.784371635420615 0.185601447935406 -0.510555244135035 -0.962680034592087 -0.952950422643816 -0.97473270130871 1.06058551473077 0.394272627865001 0.816940507028723 2.15181057887162 1.1163335118891 1.94735319894378 3.60293684985858 -2.66918027231345 -0.535842557713381 -0.801131776892841 0.426354639042387 -0.447001399233696 -0.618895850479939 0.076124756327162 0.480021013803807 -0.654430441335641 -0.470511324310195 0.107409257927262 0.116349298195236 0.396899560263539 -0.0845541580492177 0.57298909919382 -0.350468472244219 -0.319955728716671 0.271231854210716 -0.238581551419361 -0.0606890350234342 -0.0181115599835432 0.10924373325128 2.22044604925031e-16
"2594" "gene2594" 291.6460359 117.210678 136.7106009 227.6840858 247.6862551 356.837559 139.29054 194.1125318 115.8083713 35.72032137 99.75537455 0 156.6768828 214.8936963 150.4479933 7.087597987 35.11163675 102.0343067 430.1770977 461.285383 317.9614168 485.1658658 302.5883067 480.7641983 0.526954398572935 -0.638520775418234 -0.508233680483498 0.0995980081079492 0.233240820125927 0.962526077631713 -0.490996034356829 -0.124707506613066 -0.647890169701865 -1.18299173999411 -0.755146917447994 -1.42165406318886 -0.374830647110531 0.0141400963210905 -0.41644844846217 -1.37429887329775 -1.18705861509295 -0.739920423943403 1.45253803768293 1.66038542974303 0.702778402962308 1.81994086724944 0.600064260690451 1.79053149602349 4.13283920735681 -2.34220517658207 -0.824197544049835 -0.578647734741984 -0.109231028632994 0.294378880141447 0.271911183641755 0.260981960618228 -0.840720518433307 0.655275612938401 -0.0360543292046008 -0.132125521045858 0.459826569315683 0.164276767680517 0.0544837141996948 -0.0246780153098531 0.272939810365863 0.0651896917352415 -0.310125383801975 0.225197580359363 -0.230658984017324 -0.016212964681903 -0.0277760018737963 5.55111512312578e-17
"2595" "gene2595" 148.3959971 38.61934515 57.25358785 183.7405647 128.4143649 288.8109967 80.58296775 97.27468745 82.82555741 26.09040755 52.90009683 0 124.4307462 140.7982758 130.1736558 16.76437822 23.3448753 70.54785 349.9578502 340.3780694 284.3314981 348.6219638 294.0394045 401.9317683 -0.0495356027228671 -0.927051028050514 -0.778095534162826 0.2329962719481 -0.209261647990761 1.07289185254783 -0.591608787100225 -0.458181129653843 -0.573682324738934 -1.02720288923111 -0.812895789556071 -1.23576030714761 -0.241105275900509 -0.110269078554568 -0.195198503642984 -1.10175184339179 -1.04914969538081 -0.671825941332759 1.5616780033674 1.48510065040634 1.03708433747601 1.55099940366826 1.11468588081254 1.97713897833171 4.25573325699868 -2.44082841859275 -1.69103880714379 -0.313642127368366 0.374944465751404 0.457185062586451 -0.166359005724306 0.101825641186047 -0.590475866989099 0.138576631381698 0.335492433920744 -0.0702039428170897 0.180712227104922 -0.167152433169717 0.179385741424081 -0.342153131606858 0.0953346840851858 0.185193046136631 0.0764939386725715 0.19375111233701 -0.106183113256879 0.0836103234873742 -0.251957775760538 5.55111512312578e-16
"2596" "gene2596" 201.5146341 69.17518895 90.88612683 305.0387122 314.6816592 296.6749119 246.1534655 192.0629925 185.1690015 33.30040225 146.5968342 0 38.81589216 84.15662633 49.57816055 0 10.03375032 17.7912457 399.4984783 307.5657635 286.3914577 607.0719535 382.6019933 738.5373277 -0.0361181320079491 -0.723268019487159 -0.610537695550856 0.501412900687362 0.551482250294409 0.457985301088999 0.195661349453126 -0.0851941611130463 -0.120990027829605 -0.909541700900169 -0.321269395708035 -1.08244833227651 -0.880903464834168 -0.645479473537948 -0.825022230748387 -1.08244833227651 -1.03034980340956 -0.990070338194595 0.991879046841726 0.514534181455019 0.404590227621536 2.0696687411062 0.904146944342851 2.75228016498326 3.18201296889774 -2.89652684224127 0.00187710386387208 -1.49113944436481 0.840306169069817 -0.0744152383252838 -0.878952456746871 0.527939899008259 -0.273565038462543 -0.528867884305629 -0.329879847492689 0.683565912840152 0.397326557714826 0.590585314823907 -0.445354266989583 -0.063437527945381 0.229742305002412 -0.206111782659305 0.194201664304957 -0.105952095582316 0.198791803516781 0.274995877538819 -0.384622612622534 4.44089209850063e-16
"2597" "gene2597" 314.2834175 128.2041726 228.8191707 395.5273859 441.6233273 602.0723938 218.8756431 226.0339399 337.9485057 73.41778765 254.5970493 35.42881883 2.090494907 5.135480844 14.28415067 0 0 3.447193861 50.7571439 50.74790919 63.4550648 40.39164544 77.3175643 61.840808 0.978929523985128 -0.137322206958947 0.466246803912829 1.46629564804696 1.74281587148671 2.70531734931265 0.406597594237912 0.449538768026024 1.12089159869362 -0.465974642460129 0.6208830806388 -0.693862778103061 -0.893852636218736 -0.875586381835002 -0.820705363080887 -0.906393092085926 -0.906393092085926 -0.885714073766022 -0.601911258195206 -0.60196665535155 -0.52573900055501 -0.66409178565968 -0.442580671583919 -0.535422600400638 -1.61894708399352 -2.58922093338242 3.80210466683146 0.257048743627736 -0.0339173597476197 0.121044809166306 -0.146761242050195 -0.690003168727076 0.311468972767686 -0.092171348832998 0.334740995664983 -0.124854164573504 0.219563037974357 0.121306736380376 0.585027094344724 -0.146810409191919 -0.0798254482940642 -0.487823612579236 0.0463586052520393 0.36881681806765 -0.258864420047199 -0.0800646109565585 -0.100982034391501 -1.38777878078145e-15
"2598" "gene2598" 45.27077657 28.34452179 30.80649315 30.91195424 48.35979397 54.1606034 27.21492908 77.64888616 23.44907035 0 15.34890305 0 30.6053658 62.56572266 21.49181728 0 0.840718241 15.36510554 194.9421408 121.8651571 52.8245598 126.6486239 67.298055 110.6504959 -0.0869625814876138 -0.439824786533193 -0.388499986443621 -0.386301435538675 -0.022565731425065 0.0983639386716879 -0.463373443908065 0.588024962634347 -0.541880428035946 -1.03072398956302 -0.710744889304329 -1.03072398956302 -0.392692895101703 0.273585743749271 -0.582683348888142 -1.03072398956302 -1.01319750799949 -0.710407115448096 3.03324140343537 1.50980305622754 0.0705113926205625 1.60952415015818 0.372240835865337 1.2760106354407 3.80835054472706 -1.44332387716135 -0.899438670938314 -1.84204307327885 0.193673606040291 0.664736629690817 1.02291348903014 0.289800022886594 -0.109601363736613 1.62183475487765 0.506587643622148 -0.40746205438834 1.3837456048349 0.143174318175799 -0.395149419547867 0.12024093249088 0.0758179205165363 0.00646615790922886 0.683144309083234 -0.534029823490728 -0.428516343458247 0.0744020191850399 0.129698417130679 1.88737914186277e-15
"2599" "gene2599" 151.7649826 79.07498567 96.95199157 334.2674245 242.8101256 309.1155426 157.2973925 179.917288 147.4289523 33.09915396 132.519366 0 92.67097205 147.7059557 98.15215045 29.92445019 53.19120623 69.90037396 337.9495793 302.8310327 250.686502 385.0895204 342.2434692 465.3694409 -0.258398241682763 -0.823581204478874 -0.68458299857421 1.16060403080182 0.449500586796877 0.965041838856353 -0.215382366724126 -0.0395070042703392 -0.292111965100411 -1.18105483056661 -0.408037739140725 -1.43840905661193 -0.717868999376103 -0.28995819417004 -0.675251462183065 -1.20573894885673 -1.0248340834183 -0.894916112275818 1.18923370816089 0.91617819770881 0.510741389353744 1.55575857681082 1.22261977939624 2.17995509954448 3.52346916518284 -3.00740954570279 -0.426465663136356 -1.03063477530487 0.485817247235761 0.194454098403797 -0.307605949057143 -0.0747755651163946 0.226937532811594 -0.415686484154861 0.303653498199124 0.237999335968343 0.239103668772391 0.348327754985569 -0.0164947033662421 -0.259935529755115 0.0770747712092354 0.0838693907676375 -0.027612010193005 -0.115427117863654 0.371673479471341 0.31553895819409 -0.237633450870262 4.44089209850063e-16
"2600" "gene2600" 234.9443206 67.89323482 89.64771769 132.3456108 161.6907875 190.2183307 86.09480753 101.00166 102.602224 12.61554201 80.68565326 0 30.57989097 41.88418096 43.7575665 0 0 52.2036419 120.8718545 107.307986 120.8884407 107.2839454 121.8901143 126.4659362 2.42611314421462 -0.348392844719232 0.0129214366405603 0.72207911493645 1.20946516286491 1.68327135866663 -0.0460878806053387 0.201495972328349 0.228079303905854 -1.26648499024273 -0.135927050743668 -1.47601309176305 -0.96812001078694 -0.780370136959691 -0.749255586724697 -1.47601309176305 -1.47601309176305 -0.608977020614998 0.531514621318961 0.306236023393997 0.531790096997666 0.305836739615828 0.548426621023717 0.62442520077892 1.90165830750312 -2.86600722304204 2.52615018108036 0.819308102237733 -0.257302488484946 0.523979596024324 -0.460532736514972 0.441832391738519 -0.574609300009949 1.12819178012226 0.0426600395891652 0.0376221741824863 -0.449415234329581 -0.0270763229439122 0.117683441565995 0.455948874642129 -0.19038163342548 0.376250410146525 -0.182083199983096 0.00733422732496726 0.00358716286099903 -0.0530208355825836 -0.10533858633777 -3.01147995429574e-15
"2601" "gene2601" 166.5505726 51.80532738 84.73048595 190.2704196 240.5853886 257.2321729 147.0609458 112.2377443 159.5312009 29.48052071 113.8365667 0 43.22569898 53.86008213 55.23876627 6.736557063 16.77335625 34.07540127 151.4251929 147.7013856 165.4110423 224.2461003 199.9730253 302.8439853 0.503757174592334 -0.827127313539016 -0.445241487019031 0.77887425131846 1.36245757657539 1.55553701058297 0.277704740455673 -0.126195731538301 0.422342272440642 -1.08606387200528 -0.107651626051776 -1.42799671322889 -0.926639012952779 -0.803295029957713 -0.787304220644083 -1.34986206563309 -1.23344922148554 -1.03276967885248 0.328323907782616 0.285132947121385 0.490540215605337 1.17294466644231 0.89141091805203 2.08457029193881 2.42618888165259 -3.28540031796818 1.40051489078341 -0.516334054079066 0.64287100272699 0.120098545901627 -1.18674303916916 -0.00830467199993823 -0.0635740409534071 -0.625524985660362 -0.354011883073592 0.522584960114943 0.159573251448 0.232315564839632 0.175067324848532 -0.0282283167848729 -0.115351685013139 -0.199091755816882 0.025363137254912 0.294543749882491 0.0716768238624108 0.153815787625645 -0.529046418848172 -1.27675647831893e-15
"2602" "gene2602" 88.15299296 21.51064201 23.30583855 123.6511674 82.28456954 177.078799 41.83333676 65.70397764 65.92563648 22.89392794 53.10291119 0 50.32431323 46.63313149 42.22441128 24.56781615 26.81393073 36.53851149 111.3674583 117.4189948 90.37108539 108.4628843 112.320444 79.81791521 0.491433939220755 -1.07006552736375 -1.02800220877333 1.32319301828403 0.353930686268331 2.57505789182169 -0.593883691649496 -0.0345697948586092 -0.02937609812538 -1.03765370198488 -0.329825863403276 -1.57408220063067 -0.394931298168746 -0.481419518285724 -0.584720409657344 -0.998432763500912 -0.945803967119027 -0.71794694447451 1.03537296190997 1.17716674442308 0.543406147537336 0.96731577774703 1.05770240618976 0.296134414593684 2.66800388810717 -3.34588576836552 -0.101214239240324 0.18837135064593 -0.0151088706859142 0.842676909951407 -0.211334873234283 -0.981102689566781 -0.0258148697921802 0.529493787809431 1.16134496448418 -0.117712198102875 0.0494655337060254 -0.0379165294952849 0.637395365560054 -0.522435529663204 -0.138123570122601 0.301065133443953 -0.307145132950338 0.138303071042936 -0.309471802550098 -0.329512869715571 0.459405606451365 -1.60288449180257e-15
"2603" "gene2603" 103.6172308 35.68032484 51.7015561 57.427082 102.1372076 90.03308805 67.65709602 56.59253942 56.42156489 6.1042669 39.51702079 0 31.3470039 43.2978259 37.92825276 3.263659 5.797838978 14.09034626 96.4624201 78.19446823 79.46439527 101.7195519 85.17770407 113.2825616 1.32422096894625 -0.586679298529995 -0.136040950088599 0.0250041964212228 1.28259150865826 0.942132004964083 0.312749660405314 0.00153053925642261 -0.00327855928128522 -1.41858202106074 -0.478762353925589 -1.59028023261639 -0.708565098689659 -0.372417482991544 -0.523450542334879 -1.49848142653412 -1.4272010947415 -1.19395299256044 1.12297351018765 0.609140364251047 0.644860329505869 1.2708438675556 0.805561838646166 1.59608326455684 3.33387656229789 -2.44740700781813 1.45949214448007 -0.323299761577198 0.282501948720508 -0.120616008528213 -0.681488946771546 0.33467954204191 -0.422657001989654 0.599086805284735 -0.594830053849117 0.409605369008283 0.215901199291508 -0.284650241380132 -0.0997817267571174 0.295663130304129 -0.158847294490971 0.125394992831604 0.172228349023196 0.069214963018519 -0.105694859989888 0.0146021148273209 -0.160294954409056 -1.33226762955019e-15
"2604" "gene2604" 82.18393381 21.88669416 30.39515329 97.39288999 73.33667941 121.3940324 40.02392762 40.47465245 60.46123597 14.42870042 35.74227904 7.223586448 26.67264206 25.69158274 27.3880639 11.26895639 4.426122235 26.28161761 54.82052776 65.95404912 70.68307772 67.35258919 72.41610958 94.26615177 1.05628747034448 -0.853854186894282 -0.584316769966665 1.53808831116518 0.776017440079025 2.2984146910256 -0.279289159040462 -0.26501075626892 0.368139384418055 -1.09011416504404 -0.414926467842461 -1.31836322624415 -0.702241302022124 -0.733320042711282 -0.679577626752499 -1.19021093121358 -1.40698341779691 -0.714628470908783 0.189448754618226 0.542144882416732 0.691954634564044 0.586448894715323 0.746854931299401 1.4390371280601 2.2465446983808 -3.48104933605234 1.08362527220427 0.647648091042807 0.0340243607262809 0.529056903979622 -0.852118470188826 -0.364800293657664 -0.575915921664434 -0.336632844173786 0.560404741519943 -0.0186122310639207 -0.222833432142289 0.0700465819190599 0.303354694666207 -0.134605314923929 -0.15579726229317 -0.079812775032275 -0.365213918052731 0.224894342062019 0.0991817473772458 0.248711223773482 -0.424746007682086 -3.21964677141295e-15
